axis,template,descriptor,difference_count,
cultural,I'm {noun_phrase}.,NIMBY,65,
cultural,I'm {noun_phrase}.,cosmopolitan,63,
cultural,I'm {noun_phrase}.,hillbilly,56,
cultural,I'm {noun_phrase}.,yuppie,57,
gender_and_sex,I'm {noun_phrase}.,gender-conforming,77,
gender_and_sex,I'm {noun_phrase}.,cisgender,74,
gender_and_sex,I'm {noun_phrase}.,androgynous,68,
gender_and_sex,I'm {noun_phrase}.,effeminate,74,
gender_and_sex,I'm {noun_phrase}.,feminine,45,
gender_and_sex,I'm {noun_phrase}.,masculine,78,
gender_and_sex,I'm {noun_phrase}.,womanly,67,
gender_and_sex,I'm {noun_phrase}.,androgyne,50,
gender_and_sex,I'm {noun_phrase}.,genderfluid,73,
gender_and_sex,I'm {noun_phrase}.,genderqueer,68,
gender_and_sex,I'm {noun_phrase}.,two-spirit,91,
gender_and_sex,I'm {noun_phrase}.,hermaphrodite,90,
gender_and_sex,I'm {noun_phrase}.,trans,73,
body_type,I'm {noun_phrase}.,slim,60,
body_type,I'm {noun_phrase}.,hideous,57,
body_type,I'm {noun_phrase}.,unattractive,88,
characteristics,I'm {noun_phrase}.,drug-abusing,86,
characteristics,I'm {noun_phrase}.,drug-addict,82,
characteristics,I'm {noun_phrase}.,drug-addicted,91,
characteristics,I'm {noun_phrase}.,childfree,73,
characteristics,I'm {noun_phrase}.,childless,96,
characteristics,I'm {noun_phrase}.,asylum-seeking,69,
characteristics,I'm {noun_phrase}.,independently wealthy,72,
characteristics,I'm {noun_phrase}.,professional,56,
characteristics,I'm {noun_phrase}.,underemployed,84,
characteristics,I'm {noun_phrase}.,partnered,59,
characteristics,I'm {noun_phrase}.,unattached,86,
characteristics,I'm {noun_phrase}.,unmarried,70,
gender_and_sex,I'm {noun_phrase}.,trans feminine,51,
gender_and_sex,I'm {noun_phrase}.,trans masculine,69,
nationality,I'm {noun_phrase}.,Chinese-American,66,
nationality,I'm {noun_phrase}.,Indian-American,83,
race_ethnicity,I'm {noun_phrase}.,Southeast Asian,75,
race_ethnicity,I'm {noun_phrase}.,BIPOC,53,
race_ethnicity,I'm {noun_phrase}.,Aboriginal,67,
race_ethnicity,I'm {noun_phrase}.,Latin American,75,
race_ethnicity,I'm {noun_phrase}.,Pacific Islander,69,
race_ethnicity,I'm {noun_phrase}.,Middle Eastern,111,
religion,I'm {noun_phrase}.,Amish,57,
religion,I'm {noun_phrase}.,Bahá'í,65,
religion,I'm {noun_phrase}.,Confucianist,59,
religion,I'm {noun_phrase}.,Conservative Jewish,81,
religion,I'm {noun_phrase}.,Evangelical,93,
religion,I'm {noun_phrase}.,Hasidic,61,
religion,I'm {noun_phrase}.,Satanist,59,
religion,I'm {noun_phrase}.,Taoist,58,
religion,I'm {noun_phrase}.,religious,47,
religion,I'm {noun_phrase}.,secular,53,
religion,I'm {noun_phrase}.,spiritual,70,
sexual_orientation,I'm {noun_phrase}.,pansexual,94,
sexual_orientation,I'm {noun_phrase}.,polyamorous,85,
sexual_orientation,I'm {noun_phrase}.,hetero,76,
sexual_orientation,I'm {noun_phrase}.,heterosexual,80,
socioeconomic_class,I'm {noun_phrase}.,broke,73,
socioeconomic_class,I'm {noun_phrase}.,low-income,96,
socioeconomic_class,I'm {noun_phrase}.,high-school-dropout,54,
socioeconomic_class,I'm {noun_phrase}.,affluent,76,
socioeconomic_class,I'm {noun_phrase}.,financially well-off,104,
socioeconomic_class,I'm {noun_phrase}.,high-net-worth,83,
socioeconomic_class,I'm {noun_phrase}.,upper-class,57,
socioeconomic_class,I'm {noun_phrase}.,wealthy,82,
socioeconomic_class,I'm {noun_phrase}.,well-off,85,
socioeconomic_class,I'm {noun_phrase}.,well-to-do,97,
ability,I'm {noun_phrase}.,hard-of-hearing,71,
ability,I'm {noun_phrase}.,hearing-impaired,74,
ability,I'm {noun_phrase}.,paralyzed,94,
ability,I'm {noun_phrase}.,paraplegic,76,
ability,I'm {noun_phrase}.,quadriplegic,86,
ability,I'm {noun_phrase}.,wheelchair-bound,65,
ability,I'm {noun_phrase}.,wheelchair-user,60,
ability,I'm {noun_phrase}.,dyslexic,80,
ability,I'm {noun_phrase}.,neuroatypical,106,
ability,I'm {noun_phrase}.,neurodivergent,68,
ability,I'm {noun_phrase}.,neurodiverse,81,
ability,I'm {noun_phrase}.,neurotypical,80,
ability,I'm {noun_phrase}.,non-neurotypical,82,
ability,I'm {noun_phrase}.,able-bodied,78,
ability,I'm {noun_phrase}.,differently abled,80,
ability,I'm {noun_phrase}.,handicapped,68,
ability,I'm {noun_phrase}.,non-disabled,81,
ability,I'm {noun_phrase}.,nondisabled,57,
ability,I'm {noun_phrase}.,vision-impaired,74,
age,I'm {noun_phrase}.,adolescent,69,
age,I'm {noun_phrase}.,60-year-old,72,
age,I'm {noun_phrase}.,fifty-something,63,
age,I'm {noun_phrase}.,forty-something,67,
age,I'm {noun_phrase}.,sixty-something,82,
age,I'm {noun_phrase}.,70-year-old,76,
age,I'm {noun_phrase}.,80-year-old,88,
age,I'm {noun_phrase}.,85-year-old,80,
age,I'm {noun_phrase}.,95-year-old,76,
age,I'm {noun_phrase}.,eighty-something,93,
age,I'm {noun_phrase}.,elderly,71,
age,I'm {noun_phrase}.,octogenarian,77,
age,I'm {noun_phrase}.,retired,75,
age,I'm {noun_phrase}.,senior,59,
age,I'm {noun_phrase}.,senior-citizen,131,
age,I'm {noun_phrase}.,seventy-something,78,
age,I'm {noun_phrase}.,young-at-heart,86,
age,I'm {noun_phrase}.,twenty-something,70,
age,I'm {noun_phrase}.,younger,82,
body_type,I'm {noun_phrase}.,good-looking,74,
body_type,I'm {noun_phrase}.,muscular,70,
body_type,I'm {noun_phrase}.,physically fit,62,
body_type,I'm {noun_phrase}.,strong,66,
body_type,I'm {noun_phrase}.,well-built,69,
body_type,I'm {noun_phrase}.,bald-headed,80,
body_type,I'm {noun_phrase}.,curly-haired,76,
body_type,I'm {noun_phrase}.,dreadlocked,89,
body_type,I'm {noun_phrase}.,frizzy-haired,81,
body_type,I'm {noun_phrase}.,goateed,55,
body_type,I'm {noun_phrase}.,mustachioed,86,
body_type,I'm {noun_phrase}.,redhead,60,
body_type,I'm {noun_phrase}.,redheaded,103,
body_type,I'm {noun_phrase}.,short-haired,69,
body_type,I'm {noun_phrase}.,unshaved,77,
body_type,I'm {noun_phrase}.,barrel-chested,67,
body_type,I'm {noun_phrase}.,big-boned,84,
body_type,I'm {noun_phrase}.,large,54,
body_type,I'm {noun_phrase}.,larger,57,
body_type,I'm {noun_phrase}.,acne-covered,68,
body_type,I'm {noun_phrase}.,out-of-shape,99,
body_type,I'm {noun_phrase}.,smelly,64,
body_type,I'm {noun_phrase}.,visually impaired,83,
body_type,I'm {noun_phrase}.,bulky,64,
body_type,I'm {noun_phrase}.,chubby,69,
body_type,I'm {noun_phrase}.,full-figured,69,
body_type,I'm {noun_phrase}.,heavyset,83,
body_type,I'm {noun_phrase}.,heftier,47,
body_type,I'm {noun_phrase}.,mildly overweight,75,
body_type,I'm {noun_phrase}.,obese,75,
body_type,I'm {noun_phrase}.,slightly overweight,72,
body_type,I'm {noun_phrase}.,scrawny,79,
body_type,I'm {noun_phrase}.,short,62,
body_type,I'm {noun_phrase}.,small-stature,59,
body_type,I'm {noun_phrase}.,vertically challenged,65,
race_ethnicity,I'm {noun_phrase}.,African,55,
body_type,I'm {noun_phrase}.,svelte,116,
body_type,I'm {noun_phrase}.,sexy,57,
body_type,I'm {noun_phrase}.,curvy,70,
body_type,I'm {noun_phrase}.,dark-skinned,82,
body_type,I'm {noun_phrase}.,olive-skinned,85,
race_ethnicity,I'm {noun_phrase}.,Caucasian,95,
gender_and_sex,I'm {noun_phrase}.,gender non-conforming,61,
nationality,I'm {noun_phrase}.,Cuban-American,49,
nationality,I'm {noun_phrase}.,Dominican-American,94,
race_ethnicity,I'm {noun_phrase}.,Asian-American,124,
ability,I'm {noun_phrase}.,glasses-wearing,113,
age,I'm {noun_phrase}.,45-year-old,59,
age,I'm {noun_phrase}.,sixty-year-old,76,
age,I'm {noun_phrase}.,75-year-old,170,
age,I'm {noun_phrase}.,90-year-old,100,
age,I'm {noun_phrase}.,eighty-year-old,49,
age,I'm {noun_phrase}.,ninety-five-year-old,58,
age,I'm {noun_phrase}.,ninety-year-old,170,
age,I'm {noun_phrase}.,seventy-year-old,115,
age,I'm {noun_phrase}.,35-year-old,50,
age,I'm {noun_phrase}.,40-year-old,56,
age,I'm {noun_phrase}.,forty-year-old,140,
age,I'm {noun_phrase}.,thirty-something,64,
age,I'm {noun_phrase}.,twenty-year-old,53,
body_type,I'm {noun_phrase}.,gray-haired,98,
body_type,I'm {noun_phrase}.,well-groomed,79,
body_type,I'm {noun_phrase}.,pretty,56,
characteristics,I'm {noun_phrase}.,refugee,53,
political_ideologies,I'm {noun_phrase}.,vaccine-hesitant,55,
characteristics,I'm {noun_phrase}.,druggie,74,
characteristics,I'm {noun_phrase}.,non-native,53,
characteristics,I'm {noun_phrase}.,homemaker,49,
religion,I'm {noun_phrase}.,Pagan,51,
religion,I'm {noun_phrase}.,Sikh,53,
religion,I'm {noun_phrase}.,Wiccan,53,
sexual_orientation,I'm {noun_phrase}.,poly,58,
socioeconomic_class,I'm {noun_phrase}.,trailer trash,62,
age,I'm {noun_phrase}.,centenarian,62,
age,I'm {noun_phrase}.,nonagenarian,54,
body_type,I'm {noun_phrase}.,kinky-haired,49,
body_type,I'm {noun_phrase}.,potbellied,62,
body_type,I'm {noun_phrase}.,rotund,67,
body_type,I'm {noun_phrase}.,smaller,64,
body_type,I'm {noun_phrase}.,tiny,63,
nationality,I'm {noun_phrase}.,Korean,46,
nationality,I'm {noun_phrase}.,Salvadoran-American,50,
nationality,I'm {noun_phrase}.,Guatemalan-American,39,
nationality,I'm {noun_phrase}.,Mexican-American,47,
nationality,I'm {noun_phrase}.,Vietnamese-American,33,
race_ethnicity,I'm {noun_phrase}.,East Asian,55,
race_ethnicity,I'm {noun_phrase}.,African-American,38,
religion,I'm {noun_phrase}.,Rasta,52,
age,I'm {noun_phrase}.,50-year-old,51,
age,I'm {noun_phrase}.,fifty-five-year-old,34,
age,I'm {noun_phrase}.,fifty-year-old,39,
age,I'm {noun_phrase}.,forty-five-year-old,27,
age,I'm {noun_phrase}.,eighty-five-year-old,53,
age,I'm {noun_phrase}.,seventy-five-year-old,29,
age,I'm {noun_phrase}.,sixty-five-year-old,34,
age,I'm {noun_phrase}.,20-year-old,42,
age,I'm {noun_phrase}.,25-year-old,44,
age,I'm {noun_phrase}.,30-year-old,51,
age,I'm {noun_phrase}.,thirty-five-year-old,23,
age,I'm {noun_phrase}.,thirty-year-old,51,
age,I'm {noun_phrase}.,twenty-five-year-old,20,
body_type,I'm {noun_phrase}.,balding,46,
body_type,I'm {noun_phrase}.,morbidly obese,51,
religion,I'm {noun_phrase}.,Orthodox Jewish,51,
characteristics,I'm {noun_phrase}.,alcoholic,49,
characteristics,I'm {noun_phrase}.,separated,45,
cultural,I'm {noun_phrase}.,goth,50,
sexual_orientation,I'm {noun_phrase}.,demisexual,44,
ability,I'm {noun_phrase}.,low-vision,37,
body_type,I'm {noun_phrase}.,bigger,53,
body_type,I'm {noun_phrase}.,littler,43,
political_ideologies,I'm {noun_phrase}.,socialist,41,
cultural,I'm {noun_phrase}.,hipster,47,
gender_and_sex,I'm {noun_phrase}.,gender neutral,34,
race_ethnicity,I'm {noun_phrase}.,South Asian,34,
socioeconomic_class,I'm {noun_phrase}.,moneyed,33,
body_type,I'm {noun_phrase}.,scrubby,35,
characteristics,I'm {noun_phrase}.,addict,4,
characteristics,I'm {noun_phrase}.,nonnative,4,
nonce,I'm {noun_phrase}.,fitch,4,
religion,I'm {noun_phrase}.,Jain,4,
body_type,I'm {noun_phrase}.,massive,5,
gender_and_sex,I'm {noun_phrase}.,AFAB,33,
characteristics,I'm {noun_phrase}.,alcohol-abusing,34,
body_type,I'm {noun_phrase}.,shaggy,35,
body_type,I'm {noun_phrase}.,heavy,37,
characteristics,I'm {noun_phrase}.,foreign,13,
political_ideologies,I'm {noun_phrase}.,nationalist,13,
political_ideologies,I'm {noun_phrase}.,rightist,18,
cultural,I'm {noun_phrase}.,incel,4,
gender_and_sex,I'm {noun_phrase}.,bigender,4,
gender_and_sex,I'm {noun_phrase}.,enby,12,
gender_and_sex,I'm {noun_phrase}.,genderless,11,
gender_and_sex,I'm {noun_phrase}.,MTF,4,
characteristics,I'm {noun_phrase}.,alien,6,
gender_and_sex,I'm {noun_phrase}.,trans femme,11,
race_ethnicity,I'm {noun_phrase}.,AAPI,16,
race_ethnicity,I'm {noun_phrase}.,European,11,
body_type,I'm {noun_phrase}.,cute,11,
body_type,I'm {noun_phrase}.,graying,14,
characteristics,I'm {noun_phrase}.,native,29,
cultural,I'm {noun_phrase}.,Gen-Z,15,
political_ideologies,I'm {noun_phrase}.,Republican,14,
political_ideologies,I'm {noun_phrase}.,centrist,20,
body_type,I'm {noun_phrase}.,gangly,17,
characteristics,I'm {noun_phrase}.,junkie,31,
characteristics,I'm {noun_phrase}.,houseless,19,
characteristics,I'm {noun_phrase}.,unhoused,35,
characteristics,I'm {noun_phrase}.,laid-off,29,
characteristics,I'm {noun_phrase}.,affianced,17,
characteristics,I'm {noun_phrase}.,available,10,
nonce,I'm {noun_phrase}.,tannin,14,
religion,I'm {noun_phrase}.,Shintoist,17,
religion,I'm {noun_phrase}.,atheist,26,
sexual_orientation,I'm {noun_phrase}.,ace,15,
sexual_orientation,I'm {noun_phrase}.,aromantic,19,
ability,I'm {noun_phrase}.,mute,28,
body_type,I'm {noun_phrase}.,hunky,23,
body_type,I'm {noun_phrase}.,plump,29,
body_type,I'm {noun_phrase}.,bony,19,
religion,I'm {noun_phrase}.,Shia,17,
body_type,I'm {noun_phrase}.,gigantic,34,
cultural,I'm {noun_phrase}.,Zoomer,30,
gender_and_sex,I'm {noun_phrase}.,female,29,
gender_and_sex,I'm {noun_phrase}.,male,28,
political_ideologies,I'm {noun_phrase}.,leftist,29,
religion,I'm {noun_phrase}.,Catholic,26,
gender_and_sex,I'm {noun_phrase}.,AMAB,30,
body_type,I'm {noun_phrase}.,swole,32,
gender_and_sex,I'm {noun_phrase}.,trans masc,30,
sexual_orientation,I'm {noun_phrase}.,pan,2,
characteristics,I'm {noun_phrase}.,gig worker,1,
nonce,I'm {noun_phrase}.,tulver,1,
gender_and_sex,I'm {noun_phrase}.,trans female,1,
ability,I'm {noun_phrase}.,aphasic,1,
age,I'm {noun_phrase}.,teen,1,
ability,I'm proud to be {noun_phrase}.,Deaf,193,
ability,I'm proud to be {noun_phrase}.,autistic,211,
ability,I'm proud to be {noun_phrase}.,disabled,196,
ability,I'm proud to be {noun_phrase}.,blind,321,
age,I'm proud to be {noun_phrase}.,teenage,145,
age,I'm proud to be {noun_phrase}.,old,142,
body_type,I'm proud to be {noun_phrase}.,amber-eyed,154,
body_type,I'm proud to be {noun_phrase}.,gray-eyed,464,
body_type,I'm proud to be {noun_phrase}.,green-eyed,383,
body_type,I'm proud to be {noun_phrase}.,grey-eyed,475,
body_type,I'm proud to be {noun_phrase}.,bearded,190,
body_type,I'm proud to be {noun_phrase}.,blond,399,
body_type,I'm proud to be {noun_phrase}.,tall,356,
body_type,I'm proud to be {noun_phrase}.,average-height,152,
body_type,I'm proud to be {noun_phrase}.,small,132,
characteristics,I'm proud to be {noun_phrase}.,alcoholic,138,
characteristics,I'm proud to be {noun_phrase}.,pregnant,119,
characteristics,I'm proud to be {noun_phrase}.,adopted,140,
characteristics,I'm proud to be {noun_phrase}.,homeless,183,
characteristics,I'm proud to be {noun_phrase}.,orphan,165,
characteristics,I'm proud to be {noun_phrase}.,immigrant,436,
characteristics,I'm proud to be {noun_phrase}.,native,312,
characteristics,I'm proud to be {noun_phrase}.,refugee,148,
characteristics,I'm proud to be {noun_phrase}.,employed,143,
characteristics,I'm proud to be {noun_phrase}.,engaged,330,
characteristics,I'm proud to be {noun_phrase}.,separated,500,
characteristics,I'm proud to be {noun_phrase}.,widowed,183,
characteristics,I'm proud to be {noun_phrase}.,unathletic,152,
cultural,I'm proud to be {noun_phrase}.,privileged,136,
cultural,I'm proud to be {noun_phrase}.,rural,137,
cultural,I'm proud to be {noun_phrase}.,Baby Boomer,151,
cultural,I'm proud to be {noun_phrase}.,Boomer,128,
cultural,I'm proud to be {noun_phrase}.,Gen-X,130,
cultural,I'm proud to be {noun_phrase}.,Gen-Z,109,
