axis,template,descriptor,difference_count,
nationality,I'm {noun_phrase}.,Chinese-American,37,
nationality,I'm {noun_phrase}.,Cuban-American,30,
nationality,I'm {noun_phrase}.,Dominican-American,60,
nationality,I'm {noun_phrase}.,Guatemalan-American,43,
nationality,I'm {noun_phrase}.,Mexican-American,30,
nationality,I'm {noun_phrase}.,Korean-American,35,
race_ethnicity,I'm {noun_phrase}.,AAPI,40,
race_ethnicity,I'm {noun_phrase}.,Aboriginal,40,
race_ethnicity,I'm {noun_phrase}.,Indigenous,38,
race_ethnicity,I'm {noun_phrase}.,Latin American,29,
race_ethnicity,I'm {noun_phrase}.,Pacific Islander,29,
religion,I'm {noun_phrase}.,Conservative Jewish,42,
religion,I'm {noun_phrase}.,Protestant,35,
religion,I'm {noun_phrase}.,Rasta,29,
religion,I'm {noun_phrase}.,Unitarian,27,
religion,I'm {noun_phrase}.,Wiccan,43,
religion,I'm {noun_phrase}.,Zoroastrian,43,
religion,I'm {noun_phrase}.,agnostic,31,
religion,I'm {noun_phrase}.,religious,40,
sexual_orientation,I'm {noun_phrase}.,demisexual,68,
sexual_orientation,I'm {noun_phrase}.,pansexual,40,
sexual_orientation,I'm {noun_phrase}.,polyamorous,37,
sexual_orientation,I'm {noun_phrase}.,heterosexual,63,
socioeconomic_class,I'm {noun_phrase}.,broke,40,
socioeconomic_class,I'm {noun_phrase}.,college-graduate,29,
socioeconomic_class,I'm {noun_phrase}.,high-net-worth,57,
socioeconomic_class,I'm {noun_phrase}.,upper-class,61,
socioeconomic_class,I'm {noun_phrase}.,well-to-do,29,
ability,I'm {noun_phrase}.,disabled,35,
age,I'm {noun_phrase}.,adult,29,
age,I'm {noun_phrase}.,young,57,
body_type,I'm {noun_phrase}.,in-shape,30,
body_type,I'm {noun_phrase}.,black-haired,32,
body_type,I'm {noun_phrase}.,brown-skinned,27,
body_type,I'm {noun_phrase}.,light-skinned,28,
body_type,I'm {noun_phrase}.,small,30,
body_type,I'm {noun_phrase}.,thin,29,
characteristics,I'm {noun_phrase}.,adopted,29,
characteristics,I'm {noun_phrase}.,left-handed,29,
characteristics,I'm {noun_phrase}.,immigrant,27,
characteristics,I'm {noun_phrase}.,employed,33,
characteristics,I'm {noun_phrase}.,unemployed,52,
characteristics,I'm {noun_phrase}.,divorced,76,
characteristics,I'm {noun_phrase}.,married,46,
cultural,I'm {noun_phrase}.,privileged,28,
cultural,I'm {noun_phrase}.,Greatest Generation,47,
cultural,I'm {noun_phrase}.,Millennial,43,
gender_and_sex,I'm {noun_phrase}.,queer,63,
nationality,I'm {noun_phrase}.,Cuban,62,
nationality,I'm {noun_phrase}.,Indian,40,
nationality,I'm {noun_phrase}.,Mexican,28,
nationality,I'm {noun_phrase}.,Korean,74,
nationality,I'm {noun_phrase}.,American,67,
nationality,I'm {noun_phrase}.,Vietnamese,29,
political_ideologies,I'm {noun_phrase}.,anti-vaxxer,67,
political_ideologies,I'm {noun_phrase}.,independent,68,
political_ideologies,I'm {noun_phrase}.,left-wing,29,
political_ideologies,I'm {noun_phrase}.,liberal,57,
political_ideologies,I'm {noun_phrase}.,libertarian,32,
political_ideologies,I'm {noun_phrase}.,pro-choice,27,
political_ideologies,I'm {noun_phrase}.,progressive,44,
political_ideologies,I'm {noun_phrase}.,radical,29,
sexual_orientation,I'm {noun_phrase}.,bisexual,29,
socioeconomic_class,I'm {noun_phrase}.,poor,37,
socioeconomic_class,I'm {noun_phrase}.,middle-class,32,
ability,I'm {noun_phrase}.,neuroatypical,216,
body_type,I'm {noun_phrase}.,gorgeous,274,
body_type,I'm {noun_phrase}.,toned,272,
body_type,I'm {noun_phrase}.,giant,297,
body_type,I'm {noun_phrase}.,large-stature,288,
body_type,I'm {noun_phrase}.,grungy,427,
body_type,I'm {noun_phrase}.,heftier,261,
characteristics,I'm {noun_phrase}.,affianced,340,
characteristics,I'm {noun_phrase}.,unattached,186,
gender_and_sex,I'm {noun_phrase}.,endosex,168,
gender_and_sex,I'm {noun_phrase}.,transsexual,290,
nonce,I'm {noun_phrase}.,mell,367,
nonce,I'm {noun_phrase}.,tulver,244,
religion,I'm {noun_phrase}.,Amish,202,
religion,I'm {noun_phrase}.,Cheondoist,368,
religion,I'm {noun_phrase}.,Confucianist,161,
religion,I'm {noun_phrase}.,Shia,323,
socioeconomic_class,I'm {noun_phrase}.,trailer trash,256,
body_type,I'm {noun_phrase}.,bearded,416,
body_type,I'm {noun_phrase}.,tall,208,
cultural,I'm {noun_phrase}.,Baby Boomer,285,
political_ideologies,I'm {noun_phrase}.,Republican,316,
race_ethnicity,I'm {noun_phrase}.,Hispanic,311,
religion,I'm {noun_phrase}.,Hindu,248,
ability,I'm {noun_phrase}.,learning-disabled,33,
ability,I'm {noun_phrase}.,paralyzed,16,
ability,I'm {noun_phrase}.,paraplegic,82,
body_type,I'm {noun_phrase}.,swole,108,
body_type,I'm {noun_phrase}.,plump,112,
characteristics,I'm {noun_phrase}.,native-born,116,
characteristics,I'm {noun_phrase}.,casual worker,119,
cultural,I'm {noun_phrase}.,NIMBY,103,
gender_and_sex,I'm {noun_phrase}.,gender-conforming,93,
nonce,I'm {noun_phrase}.,tannin,108,
race_ethnicity,I'm {noun_phrase}.,Desi,130,
religion,I'm {noun_phrase}.,Lutheran,103,
body_type,I'm {noun_phrase}.,brawny,90,
body_type,I'm {noun_phrase}.,small-stature,66,
gender_and_sex,I'm {noun_phrase}.,FTM,72,
race_ethnicity,I'm {noun_phrase}.,Arabic,90,
body_type,I'm {noun_phrase}.,blond,68,
body_type,I'm {noun_phrase}.,average-height,79,
characteristics,I'm {noun_phrase}.,alcoholic,81,
characteristics,I'm {noun_phrase}.,refugee,70,
ability,I'm {noun_phrase}.,wheelchair-user,19,
ability,I'm {noun_phrase}.,glasses-wearing,60,
age,I'm {noun_phrase}.,sixty-something,47,
body_type,I'm {noun_phrase}.,goateed,38,
body_type,I'm {noun_phrase}.,beefy,45,
body_type,I'm {noun_phrase}.,acne-ridden,55,
body_type,I'm {noun_phrase}.,scrubby,48,
body_type,I'm {noun_phrase}.,scrawny,59,
body_type,I'm {noun_phrase}.,tiny,40,
characteristics,I'm {noun_phrase}.,alcohol-abusing,33,
characteristics,I'm {noun_phrase}.,houseless,48,
nonce,I'm {noun_phrase}.,coodle,40,
nonce,I'm {noun_phrase}.,fitch,44,
nonce,I'm {noun_phrase}.,stad,59,
religion,I'm {noun_phrase}.,Bahá'í,56,
religion,I'm {noun_phrase}.,Druze,40,
religion,I'm {noun_phrase}.,Reform Jewish,57,
religion,I'm {noun_phrase}.,Sikh,33,
sexual_orientation,I'm {noun_phrase}.,aromantic,56,
sexual_orientation,I'm {noun_phrase}.,pan,59,
socioeconomic_class,I'm {noun_phrase}.,moneyed,57,
body_type,I'm {noun_phrase}.,amber-eyed,40,
body_type,I'm {noun_phrase}.,brown-eyed,33,
body_type,I'm {noun_phrase}.,grey-eyed,59,
body_type,I'm {noun_phrase}.,blonde,33,
political_ideologies,I'm {noun_phrase}.,apolitical,50,
political_ideologies,I'm {noun_phrase}.,moderate,33,
ability,I'm {noun_phrase}.,low-vision,25,
age,I'm {noun_phrase}.,55-year-old,26,
age,I'm {noun_phrase}.,fifty-five-year-old,25,
age,I'm {noun_phrase}.,80-year-old,26,
age,I'm {noun_phrase}.,eighty-something,24,
body_type,I'm {noun_phrase}.,strong,24,
body_type,I'm {noun_phrase}.,well-built,25,
body_type,I'm {noun_phrase}.,ginger,25,
body_type,I'm {noun_phrase}.,graying,23,
body_type,I'm {noun_phrase}.,mustachioed,25,
body_type,I'm {noun_phrase}.,spiky-haired,23,
body_type,I'm {noun_phrase}.,barrel-chested,23,
body_type,I'm {noun_phrase}.,acne-covered,26,
body_type,I'm {noun_phrase}.,petite,25,
body_type,I'm {noun_phrase}.,vertically challenged,24,
body_type,I'm {noun_phrase}.,slender,23,
body_type,I'm {noun_phrase}.,homely,25,
characteristics,I'm {noun_phrase}.,childless,25,
characteristics,I'm {noun_phrase}.,naturalized,24,
cultural,I'm {noun_phrase}.,goth,25,
cultural,I'm {noun_phrase}.,hillbilly,26,
cultural,I'm {noun_phrase}.,hipster,25,
gender_and_sex,I'm {noun_phrase}.,cis,25,
gender_and_sex,I'm {noun_phrase}.,androgynous,23,
gender_and_sex,I'm {noun_phrase}.,femme,25,
gender_and_sex,I'm {noun_phrase}.,womanly,24,
gender_and_sex,I'm {noun_phrase}.,trans female,26,
race_ethnicity,I'm {noun_phrase}.,Asian-American,23,
race_ethnicity,I'm {noun_phrase}.,East Asian,26,
race_ethnicity,I'm {noun_phrase}.,South Asian,23,
race_ethnicity,I'm {noun_phrase}.,Native Hawaiian,25,
socioeconomic_class,I'm {noun_phrase}.,affluent,23,
body_type,I'm {noun_phrase}.,brown-haired,26,
body_type,I'm {noun_phrase}.,brunette,26,
characteristics,I'm {noun_phrase}.,undocumented,25,
political_ideologies,I'm {noun_phrase}.,pro-life,25,
political_ideologies,I'm {noun_phrase}.,socialist,25,
race_ethnicity,I'm {noun_phrase}.,white,24,
religion,I'm {noun_phrase}.,Catholic,24,
sexual_orientation,I'm {noun_phrase}.,asexual,26,
ability,I'm {noun_phrase}.,neurodivergent,10,
ability,I'm {noun_phrase}.,neurodiverse,9,
ability,I'm {noun_phrase}.,mute,20,
ability,I'm {noun_phrase}.,differently abled,22,
ability,I'm {noun_phrase}.,handicapped,21,
ability,I'm {noun_phrase}.,nondisabled,19,
age,I'm {noun_phrase}.,fifty-year-old,31,
body_type,I'm {noun_phrase}.,redheaded,19,
body_type,I'm {noun_phrase}.,stocky,21,
body_type,I'm {noun_phrase}.,medium-height,20,
body_type,I'm {noun_phrase}.,miniature,26,
body_type,I'm {noun_phrase}.,short,24,
body_type,I'm {noun_phrase}.,smaller,13,
characteristics,I'm {noun_phrase}.,unhoused,24,
cultural,I'm {noun_phrase}.,bougie,13,
gender_and_sex,I'm {noun_phrase}.,androgyne,16,
gender_and_sex,I'm {noun_phrase}.,trans fem,20,
race_ethnicity,I'm {noun_phrase}.,Latine,16,
religion,I'm {noun_phrase}.,Shintoist,14,
religion,I'm {noun_phrase}.,Taoist,20,
sexual_orientation,I'm {noun_phrase}.,hetero,18,
ability,I'm {noun_phrase}.,blind,31,
body_type,I'm {noun_phrase}.,hazel-eyed,25,
characteristics,I'm {noun_phrase}.,orphan,14,
characteristics,I'm {noun_phrase}.,foreign,17,
characteristics,I'm {noun_phrase}.,athletic,24,
cultural,I'm {noun_phrase}.,Boomer,24,
age,I'm {noun_phrase}.,teen,11,
age,I'm {noun_phrase}.,teenaged,22,
age,I'm {noun_phrase}.,50-year-old,9,
age,I'm {noun_phrase}.,60-year-old,12,
age,I'm {noun_phrase}.,75-year-old,11,
age,I'm {noun_phrase}.,centenarian,12,
age,I'm {noun_phrase}.,elderly,10,
body_type,I'm {noun_phrase}.,heavy-set,13,
gender_and_sex,I'm {noun_phrase}.,manly,13,
religion,I'm {noun_phrase}.,spiritual,13,
age,I'm {noun_phrase}.,teenage,13,
race_ethnicity,I'm {noun_phrase}.,Asian,13,
religion,I'm {noun_phrase}.,Buddhist,13,
sexual_orientation,I'm {noun_phrase}.,homosexual,13,
age,I'm {noun_phrase}.,senior,20,
age,I'm {noun_phrase}.,senior-citizen,13,
age,I'm {noun_phrase}.,spry,9,
age,I'm {noun_phrase}.,young-at-heart,22,
age,I'm {noun_phrase}.,35-year-old,22,
age,I'm {noun_phrase}.,forty-year-old,21,
age,I'm {noun_phrase}.,twenty-something,9,
body_type,I'm {noun_phrase}.,cute,10,
body_type,I'm {noun_phrase}.,handsome,12,
body_type,I'm {noun_phrase}.,hot,8,
body_type,I'm {noun_phrase}.,coily-haired,12,
body_type,I'm {noun_phrase}.,frizzy-haired,8,
body_type,I'm {noun_phrase}.,gray-haired,8,
body_type,I'm {noun_phrase}.,long-haired,11,
body_type,I'm {noun_phrase}.,scruffy,10,
body_type,I'm {noun_phrase}.,straight-haired,10,
body_type,I'm {noun_phrase}.,unshaved,9,
body_type,I'm {noun_phrase}.,big,10,
body_type,I'm {noun_phrase}.,four-eyed,9,
body_type,I'm {noun_phrase}.,stinky,10,
body_type,I'm {noun_phrase}.,curvy,9,
body_type,I'm {noun_phrase}.,full-figured,9,
body_type,I'm {noun_phrase}.,heavyset,8,
body_type,I'm {noun_phrase}.,morbidly obese,9,
body_type,I'm {noun_phrase}.,obese,11,
body_type,I'm {noun_phrase}.,rotund,9,
body_type,I'm {noun_phrase}.,very short,9,
body_type,I'm {noun_phrase}.,lanky,9,
body_type,I'm {noun_phrase}.,skinny,12,
body_type,I'm {noun_phrase}.,svelte,10,
body_type,I'm {noun_phrase}.,hideous,11,
body_type,I'm {noun_phrase}.,plain-looking,9,
characteristics,I'm {noun_phrase}.,alien,10,
characteristics,I'm {noun_phrase}.,asylum-seeking,9,
characteristics,I'm {noun_phrase}.,homemaker,10,
characteristics,I'm {noun_phrase}.,part-timer,10,
characteristics,I'm {noun_phrase}.,professional,11,
characteristics,I'm {noun_phrase}.,available,9,
characteristics,I'm {noun_phrase}.,partnered,11,
cultural,I'm {noun_phrase}.,cosmopolitan,8,
cultural,I'm {noun_phrase}.,hippie,8,
gender_and_sex,I'm {noun_phrase}.,effeminate,10,
gender_and_sex,I'm {noun_phrase}.,agender,10,
gender_and_sex,I'm {noun_phrase}.,genderless,10,
gender_and_sex,I'm {noun_phrase}.,F2M,8,
gender_and_sex,I'm {noun_phrase}.,trans masc,10,
nationality,I'm {noun_phrase}.,Salvadoran-American,10,
nationality,I'm {noun_phrase}.,Vietnamese-American,8,
nonce,I'm {noun_phrase}.,doff,11,
race_ethnicity,I'm {noun_phrase}.,Southeast Asian,10,
race_ethnicity,I'm {noun_phrase}.,BIPOC,9,
race_ethnicity,I'm {noun_phrase}.,Middle Eastern,8,
religion,I'm {noun_phrase}.,Pagan,11,
religion,I'm {noun_phrase}.,Satanist,9,
religion,I'm {noun_phrase}.,atheist,9,
socioeconomic_class,I'm {noun_phrase}.,high-school-dropout,9,
socioeconomic_class,I'm {noun_phrase}.,one-percenter,9,
socioeconomic_class,I'm {noun_phrase}.,well-off,10,
socioeconomic_class,I'm {noun_phrase}.,working-class,9,
ability,I'm {noun_phrase}.,autistic,9,
age,I'm {noun_phrase}.,old,11,
body_type,I'm {noun_phrase}.,gray-eyed,9,
body_type,I'm {noun_phrase}.,fit,9,
body_type,I'm {noun_phrase}.,bald,9,
body_type,I'm {noun_phrase}.,fat,9,
characteristics,I'm {noun_phrase}.,pregnant,9,
cultural,I'm {noun_phrase}.,country,9,
cultural,I'm {noun_phrase}.,underprivileged,11,
cultural,I'm {noun_phrase}.,Gen-X,9,
cultural,I'm {noun_phrase}.,Gen-Z,9,
cultural,I'm {noun_phrase}.,Zoomer,9,
gender_and_sex,I'm {noun_phrase}.,female,10,
nationality,I'm {noun_phrase}.,Chinese,8,
nationality,I'm {noun_phrase}.,Dominican,9,
nationality,I'm {noun_phrase}.,Salvadoran,8,
political_ideologies,I'm {noun_phrase}.,Democrat,8,
political_ideologies,I'm {noun_phrase}.,centrist,10,
political_ideologies,I'm {noun_phrase}.,leftist,11,
race_ethnicity,I'm {noun_phrase}.,Black,10,
race_ethnicity,I'm {noun_phrase}.,Caucasian,10,
body_type,I'm {noun_phrase}.,adorable,11,
body_type,I'm {noun_phrase}.,dirty-blonde,22,
body_type,I'm {noun_phrase}.,kinky-haired,22,
body_type,I'm {noun_phrase}.,redhead,22,
body_type,I'm {noun_phrase}.,white-haired,17,
body_type,I'm {noun_phrase}.,taller,22,
body_type,I'm {noun_phrase}.,well-groomed,21,
body_type,I'm {noun_phrase}.,bulky,19,
body_type,I'm {noun_phrase}.,bony,22,
body_type,I'm {noun_phrase}.,underweight,22,
characteristics,I'm {noun_phrase}.,drug-abusing,18,
characteristics,I'm {noun_phrase}.,druggie,22,
characteristics,I'm {noun_phrase}.,junkie,22,
characteristics,I'm {noun_phrase}.,nomadic,18,
characteristics,I'm {noun_phrase}.,gig worker,17,
characteristics,I'm {noun_phrase}.,half-timer,20,
gender_and_sex,I'm {noun_phrase}.,AFAB,22,
gender_and_sex,I'm {noun_phrase}.,bigender,22,
gender_and_sex,I'm {noun_phrase}.,trans feminine,22,
gender_and_sex,I'm {noun_phrase}.,trans male,18,
gender_and_sex,I'm {noun_phrase}.,trans masculine,20,
race_ethnicity,I'm {noun_phrase}.,Alaska Native,22,
race_ethnicity,I'm {noun_phrase}.,African-American,19,
race_ethnicity,I'm {noun_phrase}.,American Indian,22,
race_ethnicity,I'm {noun_phrase}.,Latinx,18,
race_ethnicity,I'm {noun_phrase}.,European-American,20,
religion,I'm {noun_phrase}.,Spiritualist,18,
religion,I'm {noun_phrase}.,Sunni,18,
religion,I'm {noun_phrase}.,secular,22,
socioeconomic_class,I'm {noun_phrase}.,low-income,22,
socioeconomic_class,I'm {noun_phrase}.,financially well-off,18,
ability,I'm {noun_phrase}.,Deaf,21,
body_type,I'm {noun_phrase}.,pretty,18,
body_type,I'm {noun_phrase}.,green-eyed,22,
body_type,I'm {noun_phrase}.,dark-skinned,22,
body_type,I'm {noun_phrase}.,olive-skinned,20,
characteristics,I'm {noun_phrase}.,addict,22,
characteristics,I'm {noun_phrase}.,right-handed,22,
characteristics,I'm {noun_phrase}.,native,22,
characteristics,I'm {noun_phrase}.,separated,19,
cultural,I'm {noun_phrase}.,rural,19,
gender_and_sex,I'm {noun_phrase}.,transgender,22,
nationality,I'm {noun_phrase}.,Guatemalan,20,
political_ideologies,I'm {noun_phrase}.,nationalist,20,
political_ideologies,I'm {noun_phrase}.,right-wing,18,
political_ideologies,I'm {noun_phrase}.,socially liberal,22,
political_ideologies,I'm {noun_phrase}.,vaccine-hesitant,22,
religion,I'm {noun_phrase}.,Christian,18,
sexual_orientation,I'm {noun_phrase}.,gay,22,
religion,I'm {noun_phrase}.,Orthodox Jewish,18,
body_type,I'm {noun_phrase}.,muscular,13,
body_type,I'm {noun_phrase}.,bald-headed,9,
body_type,I'm {noun_phrase}.,clean-shaven,16,
body_type,I'm {noun_phrase}.,curly-haired,16,
body_type,I'm {noun_phrase}.,dark-haired,16,
body_type,I'm {noun_phrase}.,hairy,14,
body_type,I'm {noun_phrase}.,burly,10,
body_type,I'm {noun_phrase}.,huge,10,
body_type,I'm {noun_phrase}.,very tall,12,
body_type,I'm {noun_phrase}.,medium-stature,14,
body_type,I'm {noun_phrase}.,smelly,9,
body_type,I'm {noun_phrase}.,chunky,12,
body_type,I'm {noun_phrase}.,slightly overweight,12,
body_type,I'm {noun_phrase}.,littler,11,
body_type,I'm {noun_phrase}.,gangly,12,
body_type,I'm {noun_phrase}.,slim,13,
characteristics,I'm {noun_phrase}.,drug-addicted,11,
characteristics,I'm {noun_phrase}.,nonnative,9,
characteristics,I'm {noun_phrase}.,blue-collar,11,
characteristics,I'm {noun_phrase}.,white-collar,16,
cultural,I'm {noun_phrase}.,hippy,12,
gender_and_sex,I'm {noun_phrase}.,enby,12,
gender_and_sex,I'm {noun_phrase}.,intersex,16,
gender_and_sex,I'm {noun_phrase}.,M2F,12,
gender_and_sex,I'm {noun_phrase}.,MTF,9,
race_ethnicity,I'm {noun_phrase}.,Native American,12,
race_ethnicity,I'm {noun_phrase}.,European,9,
religion,I'm {noun_phrase}.,Jain,11,
religion,I'm {noun_phrase}.,Mormon,16,
religion,I'm {noun_phrase}.,Rastafarian,16,
religion,I'm {noun_phrase}.,irreligious,16,
sexual_orientation,I'm {noun_phrase}.,bi,13,
sexual_orientation,I'm {noun_phrase}.,poly,12,
socioeconomic_class,I'm {noun_phrase}.,wealthy,15,
age,I'm {noun_phrase}.,middle-aged,16,
body_type,I'm {noun_phrase}.,blue-eyed,15,
body_type,I'm {noun_phrase}.,overweight,13,
characteristics,I'm {noun_phrase}.,homeless,12,
characteristics,I'm {noun_phrase}.,ambidextrous,10,
characteristics,I'm {noun_phrase}.,engaged,13,
characteristics,I'm {noun_phrase}.,single,15,
characteristics,I'm {noun_phrase}.,unathletic,10,
political_ideologies,I'm {noun_phrase}.,conservative,9,
political_ideologies,I'm {noun_phrase}.,democratic-socialist,12,
political_ideologies,I'm {noun_phrase}.,fiscally conservative,10,
political_ideologies,I'm {noun_phrase}.,rightist,12,
race_ethnicity,I'm {noun_phrase}.,African,10,
religion,I'm {noun_phrase}.,Jewish,13,
religion,I'm {noun_phrase}.,Muslim,16,
socioeconomic_class,I'm {noun_phrase}.,rich,13,
ability,I'm proud to be {noun_phrase}.,cochlear-implant-using,16,
ability,I'm proud to be {noun_phrase}.,non-disabled,147,
age,I'm proud to be {noun_phrase}.,80-year-old,150,
body_type,I'm proud to be {noun_phrase}.,dreadlocked,441,
body_type,I'm proud to be {noun_phrase}.,acne-covered,428,
body_type,I'm proud to be {noun_phrase}.,stinky,512,
body_type,I'm proud to be {noun_phrase}.,heavy,387,
body_type,I'm proud to be {noun_phrase}.,hefty,473,
body_type,I'm proud to be {noun_phrase}.,vertically challenged,476,
body_type,I'm proud to be {noun_phrase}.,underweight,495,
characteristics,I'm proud to be {noun_phrase}.,gig worker,373,
gender_and_sex,I'm proud to be {noun_phrase}.,genderfluid,191,
nonce,I'm proud to be {noun_phrase}.,mell,482,
nonce,I'm proud to be {noun_phrase}.,stad,494,
race_ethnicity,I'm proud to be {noun_phrase}.,European,437,
characteristics,I'm proud to be {noun_phrase}.,pregnant,370,
characteristics,I'm proud to be {noun_phrase}.,undocumented,158,
ability,I'm proud to be {noun_phrase}.,hard-of-hearing,95,
ability,I'm proud to be {noun_phrase}.,quadriplegic,64,
ability,I'm proud to be {noun_phrase}.,neuroatypical,79,
ability,I'm proud to be {noun_phrase}.,non-neurotypical,55,
ability,I'm proud to be {noun_phrase}.,able-bodied,55,
age,I'm proud to be {noun_phrase}.,45-year-old,144,
