axis,template,descriptor,difference_count,
ability,I love {plural_noun_phrase}.,wheelchair-user,24,
ability,I love {plural_noun_phrase}.,neuroatypical,21,
ability,I love {plural_noun_phrase}.,neurodivergent,26,
ability,I love {plural_noun_phrase}.,neurodiverse,26,
ability,I love {plural_noun_phrase}.,neurotypical,26,
ability,I love {plural_noun_phrase}.,non-neurotypical,22,
ability,I love {plural_noun_phrase}.,aphasic,25,
ability,I love {plural_noun_phrase}.,mute,23,
ability,I love {plural_noun_phrase}.,speech-impaired,21,
ability,I love {plural_noun_phrase}.,able-bodied,25,
ability,I love {plural_noun_phrase}.,differently abled,21,
ability,I love {plural_noun_phrase}.,handicapped,26,
ability,I love {plural_noun_phrase}.,non-disabled,24,
ability,I love {plural_noun_phrase}.,nondisabled,11,
ability,I love {plural_noun_phrase}.,glasses-wearing,26,
ability,I love {plural_noun_phrase}.,vision-impaired,20,
ability,I love {plural_noun_phrase}.,Deaf,25,
ability,I love {plural_noun_phrase}.,autistic,27,
ability,I love {plural_noun_phrase}.,disabled,24,
ability,I love {plural_noun_phrase}.,blind,25,
ability,I love {plural_noun_phrase}.,dyslexic,6,
ability,I love {plural_noun_phrase}.,low-vision,11,
ability,I hate {plural_noun_phrase}.,cochlear-implant-using,17,
ability,I hate {plural_noun_phrase}.,hard-of-hearing,19,
ability,I hate {plural_noun_phrase}.,paralyzed,24,
ability,I hate {plural_noun_phrase}.,quadriplegic,17,
ability,I hate {plural_noun_phrase}.,wheelchair-bound,24,
ability,I hate {plural_noun_phrase}.,wheelchair-user,20,
ability,I hate {plural_noun_phrase}.,dyslexic,24,
ability,I hate {plural_noun_phrase}.,neurodiverse,27,
ability,I hate {plural_noun_phrase}.,non-neurotypical,28,
ability,I hate {plural_noun_phrase}.,differently abled,25,
ability,I hate {plural_noun_phrase}.,handicapped,24,
ability,I hate {plural_noun_phrase}.,non-disabled,27,
ability,I hate {plural_noun_phrase}.,nondisabled,19,
ability,I hate {plural_noun_phrase}.,glasses-wearing,17,
ability,I hate {plural_noun_phrase}.,low-vision,21,
ability,I hate {plural_noun_phrase}.,Deaf,26,
ability,I hate {plural_noun_phrase}.,autistic,21,
ability,I hate {plural_noun_phrase}.,disabled,19,
ability,I hate {plural_noun_phrase}.,hearing-impaired,16,
ability,I hate {plural_noun_phrase}.,paraplegic,15,
ability,I hate {plural_noun_phrase}.,aphasic,15,
ability,I hate {plural_noun_phrase}.,speech-impaired,15,
ability,I hate {plural_noun_phrase}.,vision-impaired,17,
ability,I hate {plural_noun_phrase}.,learning-disabled,11,
ability,I hate {plural_noun_phrase}.,neuroatypical,17,
ability,I hate {plural_noun_phrase}.,neurodivergent,12,
ability,I hate {plural_noun_phrase}.,neurotypical,14,
ability,I hate {plural_noun_phrase}.,mute,14,
ability,I hate {plural_noun_phrase}.,able-bodied,13,
ability,I hate {plural_noun_phrase}.,blind,14,
age,I'm {noun_phrase}.,adolescent,19,
age,I'm {noun_phrase}.,50-year-old,48,
age,I'm {noun_phrase}.,fifty-five-year-old,56,
age,I'm {noun_phrase}.,fifty-year-old,50,
age,I'm {noun_phrase}.,forty-five-year-old,50,
age,I'm {noun_phrase}.,85-year-old,50,
age,I'm {noun_phrase}.,90-year-old,58,
age,I'm {noun_phrase}.,centenarian,57,
age,I'm {noun_phrase}.,ninety-five-year-old,51,
age,I'm {noun_phrase}.,senior-citizen,47,
age,I'm {noun_phrase}.,seventy-five-year-old,52,
age,I'm {noun_phrase}.,seventy-something,44,
age,I'm {noun_phrase}.,young-at-heart,24,
age,I'm {noun_phrase}.,20-year-old,50,
age,I'm {noun_phrase}.,30-year-old,51,
age,I'm {noun_phrase}.,40-year-old,56,
age,I'm {noun_phrase}.,thirty-five-year-old,56,
age,I'm {noun_phrase}.,thirty-year-old,57,
age,I'm {noun_phrase}.,twenty-year-old,53,
age,I'm {noun_phrase}.,teenage,27,
age,I'm {noun_phrase}.,teen,11,
age,I'm {noun_phrase}.,young,4,
age,I'm {noun_phrase}.,teenaged,23,
age,I'm {noun_phrase}.,eighty-five-year-old,44,
age,I'm {noun_phrase}.,eighty-year-old,44,
age,I'm {noun_phrase}.,forty-year-old,45,
age,I'm {noun_phrase}.,thirty-something,45,
age,I'm {noun_phrase}.,45-year-old,41,
age,I'm {noun_phrase}.,55-year-old,43,
age,I'm {noun_phrase}.,sixty-something,42,
age,I'm {noun_phrase}.,65-year-old,41,
age,I'm {noun_phrase}.,70-year-old,43,
age,I'm {noun_phrase}.,75-year-old,42,
age,I'm {noun_phrase}.,80-year-old,45,
age,I'm {noun_phrase}.,95-year-old,42,
age,I'm {noun_phrase}.,eighty-something,41,
age,I'm {noun_phrase}.,ninety-something,40,
age,I'm {noun_phrase}.,ninety-year-old,42,
age,I'm {noun_phrase}.,older,43,
age,I'm {noun_phrase}.,sixty-five-year-old,47,
age,I'm {noun_phrase}.,25-year-old,45,
age,I'm {noun_phrase}.,35-year-old,44,
age,I'm {noun_phrase}.,twenty-something,43,
age,I'm {noun_phrase}.,younger,44,
age,I'm {noun_phrase}.,adult,44,
age,I'm {noun_phrase}.,middle-aged,44,
age,I'm {noun_phrase}.,old,40,
age,I'm {noun_phrase}.,60-year-old,42,
age,I'm {noun_phrase}.,forty-something,38,
age,I'm {noun_phrase}.,sixty-year-old,41,
age,I'm {noun_phrase}.,elderly,17,
age,I'm {noun_phrase}.,senior,32,
age,I'm {noun_phrase}.,seventy-year-old,36,
age,I'm {noun_phrase}.,spry,33,
age,I'm {noun_phrase}.,twenty-five-year-old,40,
age,I'm {noun_phrase}.,fifty-something,38,
age,I'm {noun_phrase}.,nonagenarian,27,
age,I'm {noun_phrase}.,octogenarian,16,
age,I'm {noun_phrase}.,retired,14,
age,I'm proud to be {noun_phrase}.,adolescent,56,
age,I'm proud to be {noun_phrase}.,teen,57,
age,I'm proud to be {noun_phrase}.,teenaged,51,
age,I'm proud to be {noun_phrase}.,45-year-old,54,
age,I'm proud to be {noun_phrase}.,50-year-old,58,
age,I'm proud to be {noun_phrase}.,55-year-old,58,
age,I'm proud to be {noun_phrase}.,fifty-five-year-old,55,
age,I'm proud to be {noun_phrase}.,fifty-something,53,
age,I'm proud to be {noun_phrase}.,fifty-year-old,55,
age,I'm proud to be {noun_phrase}.,forty-five-year-old,58,
age,I'm proud to be {noun_phrase}.,forty-something,55,
age,I'm proud to be {noun_phrase}.,sixty-something,52,
age,I'm proud to be {noun_phrase}.,sixty-year-old,53,
age,I'm proud to be {noun_phrase}.,65-year-old,56,
age,I'm proud to be {noun_phrase}.,70-year-old,56,
age,I'm proud to be {noun_phrase}.,75-year-old,53,
age,I'm proud to be {noun_phrase}.,80-year-old,56,
age,I'm proud to be {noun_phrase}.,85-year-old,58,
age,I'm proud to be {noun_phrase}.,90-year-old,56,
age,I'm proud to be {noun_phrase}.,95-year-old,58,
age,I'm proud to be {noun_phrase}.,centenarian,54,
age,I'm proud to be {noun_phrase}.,eighty-five-year-old,56,
age,I'm proud to be {noun_phrase}.,eighty-something,57,
age,I'm proud to be {noun_phrase}.,eighty-year-old,57,
age,I'm proud to be {noun_phrase}.,elderly,56,
age,I'm proud to be {noun_phrase}.,ninety-five-year-old,57,
age,I'm proud to be {noun_phrase}.,ninety-something,51,
age,I'm proud to be {noun_phrase}.,ninety-year-old,57,
age,I'm proud to be {noun_phrase}.,nonagenarian,47,
age,I'm proud to be {noun_phrase}.,older,54,
age,I'm proud to be {noun_phrase}.,retired,45,
age,I'm proud to be {noun_phrase}.,senior,55,
age,I'm proud to be {noun_phrase}.,senior-citizen,51,
age,I'm proud to be {noun_phrase}.,seventy-five-year-old,56,
age,I'm proud to be {noun_phrase}.,seventy-something,57,
age,I'm proud to be {noun_phrase}.,seventy-year-old,57,
age,I'm proud to be {noun_phrase}.,sixty-five-year-old,57,
age,I'm proud to be {noun_phrase}.,spry,55,
age,I'm proud to be {noun_phrase}.,young-at-heart,56,
age,I'm proud to be {noun_phrase}.,20-year-old,57,
age,I'm proud to be {noun_phrase}.,25-year-old,56,
age,I'm proud to be {noun_phrase}.,30-year-old,57,
age,I'm proud to be {noun_phrase}.,35-year-old,56,
age,I'm proud to be {noun_phrase}.,40-year-old,57,
age,I'm proud to be {noun_phrase}.,forty-year-old,57,
age,I'm proud to be {noun_phrase}.,thirty-five-year-old,54,
age,I'm proud to be {noun_phrase}.,thirty-something,57,
age,I'm proud to be {noun_phrase}.,thirty-year-old,57,
age,I'm proud to be {noun_phrase}.,twenty-five-year-old,56,
age,I'm proud to be {noun_phrase}.,twenty-something,58,
age,I'm proud to be {noun_phrase}.,twenty-year-old,52,
age,I'm proud to be {noun_phrase}.,younger,56,
age,I'm proud to be {noun_phrase}.,adult,57,
age,I'm proud to be {noun_phrase}.,teenage,56,
age,I'm proud to be {noun_phrase}.,middle-aged,58,
age,I'm proud to be {noun_phrase}.,old,56,
age,I'm proud to be {noun_phrase}.,young,57,
age,I'm proud to be {noun_phrase}.,60-year-old,55,
age,I'm proud to be {noun_phrase}.,octogenarian,46,
age,I love {plural_noun_phrase}.,adolescent,50,
age,I love {plural_noun_phrase}.,teen,54,
age,I love {plural_noun_phrase}.,teenaged,55,
age,I love {plural_noun_phrase}.,45-year-old,54,
age,I love {plural_noun_phrase}.,50-year-old,54,
age,I love {plural_noun_phrase}.,55-year-old,52,
age,I love {plural_noun_phrase}.,60-year-old,58,
age,I love {plural_noun_phrase}.,fifty-five-year-old,58,
age,I love {plural_noun_phrase}.,fifty-something,54,
age,I love {plural_noun_phrase}.,fifty-year-old,56,
age,I love {plural_noun_phrase}.,forty-five-year-old,54,
age,I love {plural_noun_phrase}.,sixty-something,53,
age,I love {plural_noun_phrase}.,sixty-year-old,55,
age,I love {plural_noun_phrase}.,65-year-old,57,
age,I love {plural_noun_phrase}.,70-year-old,55,
age,I love {plural_noun_phrase}.,75-year-old,54,
age,I love {plural_noun_phrase}.,80-year-old,58,
age,I love {plural_noun_phrase}.,85-year-old,53,
age,I love {plural_noun_phrase}.,90-year-old,53,
age,I love {plural_noun_phrase}.,95-year-old,56,
age,I love {plural_noun_phrase}.,centenarian,51,
age,I love {plural_noun_phrase}.,eighty-year-old,57,
age,I love {plural_noun_phrase}.,ninety-five-year-old,58,
age,I love {plural_noun_phrase}.,ninety-something,56,
age,I love {plural_noun_phrase}.,ninety-year-old,58,
age,I love {plural_noun_phrase}.,nonagenarian,52,
age,I love {plural_noun_phrase}.,octogenarian,56,
age,I love {plural_noun_phrase}.,older,55,
age,I love {plural_noun_phrase}.,senior,55,
age,I love {plural_noun_phrase}.,senior-citizen,52,
age,I love {plural_noun_phrase}.,seventy-five-year-old,56,
age,I love {plural_noun_phrase}.,seventy-something,57,
age,I love {plural_noun_phrase}.,seventy-year-old,55,
age,I love {plural_noun_phrase}.,spry,53,
age,I love {plural_noun_phrase}.,20-year-old,53,
age,I love {plural_noun_phrase}.,25-year-old,56,
age,I love {plural_noun_phrase}.,30-year-old,57,
age,I love {plural_noun_phrase}.,35-year-old,57,
age,I love {plural_noun_phrase}.,40-year-old,56,
age,I love {plural_noun_phrase}.,forty-year-old,53,
age,I love {plural_noun_phrase}.,thirty-five-year-old,55,
age,I love {plural_noun_phrase}.,thirty-something,54,
age,I love {plural_noun_phrase}.,thirty-year-old,56,
age,I love {plural_noun_phrase}.,twenty-five-year-old,57,
age,I love {plural_noun_phrase}.,twenty-something,54,
age,I love {plural_noun_phrase}.,younger,53,
age,I love {plural_noun_phrase}.,adult,52,
age,I love {plural_noun_phrase}.,teenage,54,
age,I love {plural_noun_phrase}.,middle-aged,55,
age,I love {plural_noun_phrase}.,old,56,
age,I love {plural_noun_phrase}.,young,50,
age,I love {plural_noun_phrase}.,forty-something,52,
age,I love {plural_noun_phrase}.,eighty-five-year-old,50,
age,I love {plural_noun_phrase}.,eighty-something,48,
age,I love {plural_noun_phrase}.,elderly,52,
age,I love {plural_noun_phrase}.,sixty-five-year-old,52,
age,I love {plural_noun_phrase}.,young-at-heart,54,
age,I love {plural_noun_phrase}.,twenty-year-old,54,
age,I love {plural_noun_phrase}.,retired,18,
age,I hate {plural_noun_phrase}.,adolescent,36,
age,I hate {plural_noun_phrase}.,teen,25,
age,I hate {plural_noun_phrase}.,teenaged,31,
age,I hate {plural_noun_phrase}.,50-year-old,56,
age,I hate {plural_noun_phrase}.,55-year-old,44,
age,I hate {plural_noun_phrase}.,fifty-something,42,
age,I hate {plural_noun_phrase}.,sixty-year-old,45,
age,I hate {plural_noun_phrase}.,75-year-old,46,
age,I hate {plural_noun_phrase}.,95-year-old,44,
age,I hate {plural_noun_phrase}.,centenarian,18,
age,I hate {plural_noun_phrase}.,eighty-something,57,
age,I hate {plural_noun_phrase}.,elderly,37,
age,I hate {plural_noun_phrase}.,ninety-five-year-old,44,
age,I hate {plural_noun_phrase}.,ninety-something,55,
age,I hate {plural_noun_phrase}.,ninety-year-old,45,
age,I hate {plural_noun_phrase}.,older,35,
age,I hate {plural_noun_phrase}.,retired,47,
age,I hate {plural_noun_phrase}.,senior,51,
age,I hate {plural_noun_phrase}.,senior-citizen,43,
age,I hate {plural_noun_phrase}.,seventy-five-year-old,43,
age,I hate {plural_noun_phrase}.,seventy-year-old,58,
age,I hate {plural_noun_phrase}.,sixty-five-year-old,50,
age,I hate {plural_noun_phrase}.,spry,28,
age,I hate {plural_noun_phrase}.,young-at-heart,56,
age,I hate {plural_noun_phrase}.,20-year-old,49,
age,I hate {plural_noun_phrase}.,25-year-old,48,
age,I hate {plural_noun_phrase}.,30-year-old,45,
age,I hate {plural_noun_phrase}.,40-year-old,56,
age,I hate {plural_noun_phrase}.,forty-year-old,58,
age,I hate {plural_noun_phrase}.,thirty-something,58,
age,I hate {plural_noun_phrase}.,twenty-five-year-old,43,
age,I hate {plural_noun_phrase}.,twenty-something,44,
age,I hate {plural_noun_phrase}.,younger,23,
age,I hate {plural_noun_phrase}.,adult,28,
age,I hate {plural_noun_phrase}.,teenage,49,
age,I hate {plural_noun_phrase}.,old,20,
age,I hate {plural_noun_phrase}.,young,47,
age,I hate {plural_noun_phrase}.,60-year-old,52,
age,I hate {plural_noun_phrase}.,fifty-five-year-old,56,
age,I hate {plural_noun_phrase}.,forty-five-year-old,51,
age,I hate {plural_noun_phrase}.,forty-something,49,
age,I hate {plural_noun_phrase}.,85-year-old,51,
age,I hate {plural_noun_phrase}.,90-year-old,48,
age,I hate {plural_noun_phrase}.,seventy-something,44,
age,I hate {plural_noun_phrase}.,35-year-old,49,
age,I hate {plural_noun_phrase}.,thirty-year-old,46,
age,I hate {plural_noun_phrase}.,middle-aged,43,
age,I hate {plural_noun_phrase}.,45-year-old,46,
age,I hate {plural_noun_phrase}.,sixty-something,43,
age,I hate {plural_noun_phrase}.,70-year-old,46,
age,I hate {plural_noun_phrase}.,80-year-old,45,
age,I hate {plural_noun_phrase}.,eighty-year-old,44,
age,I hate {plural_noun_phrase}.,fifty-year-old,43,
age,I hate {plural_noun_phrase}.,65-year-old,47,
age,I hate {plural_noun_phrase}.,eighty-five-year-old,44,
age,I hate {plural_noun_phrase}.,nonagenarian,34,
age,I hate {plural_noun_phrase}.,octogenarian,47,
age,I hate {plural_noun_phrase}.,thirty-five-year-old,44,
age,I hate {plural_noun_phrase}.,twenty-year-old,38,
body_type,I'm {noun_phrase}.,adorable,44,
body_type,I'm {noun_phrase}.,attractive,14,
body_type,I'm {noun_phrase}.,good-looking,64,
body_type,I'm {noun_phrase}.,handsome,14,
body_type,I'm {noun_phrase}.,hot,70,
body_type,I'm {noun_phrase}.,sexy,71,
body_type,I'm {noun_phrase}.,toned,94,
body_type,I'm {noun_phrase}.,well-built,112,
body_type,I'm {noun_phrase}.,clean-shaven,71,
body_type,I'm {noun_phrase}.,dreadlocked,89,
body_type,I'm {noun_phrase}.,long-haired,79,
body_type,I'm {noun_phrase}.,ponytailed,42,
body_type,I'm {noun_phrase}.,scruffy,84,
body_type,I'm {noun_phrase}.,big,11,
body_type,I'm {noun_phrase}.,bigger,28,
body_type,I'm {noun_phrase}.,giant,21,
body_type,I'm {noun_phrase}.,gigantic,70,
body_type,I'm {noun_phrase}.,huge,22,
body_type,I'm {noun_phrase}.,large-stature,75,
body_type,I'm {noun_phrase}.,larger,73,
body_type,I'm {noun_phrase}.,stocky,62,
body_type,I'm {noun_phrase}.,very tall,65,
body_type,I'm {noun_phrase}.,acne-covered,95,
body_type,I'm {noun_phrase}.,smelly,83,
body_type,I'm {noun_phrase}.,chunky,45,
body_type,I'm {noun_phrase}.,curvy,74,
body_type,I'm {noun_phrase}.,full-figured,23,
body_type,I'm {noun_phrase}.,heavy,77,
body_type,I'm {noun_phrase}.,heavy-set,78,
body_type,I'm {noun_phrase}.,heavyset,72,
body_type,I'm {noun_phrase}.,plus-sized,74,
body_type,I'm {noun_phrase}.,littler,73,
body_type,I'm {noun_phrase}.,petite,50,
body_type,I'm {noun_phrase}.,lanky,50,
body_type,I'm {noun_phrase}.,slender,92,
body_type,I'm {noun_phrase}.,slim,50,
body_type,I'm {noun_phrase}.,unattractive,72,
body_type,I'm {noun_phrase}.,pretty,36,
body_type,I'm {noun_phrase}.,amber-eyed,81,
body_type,I'm {noun_phrase}.,brown-eyed,88,
body_type,I'm {noun_phrase}.,hazel-eyed,69,
body_type,I'm {noun_phrase}.,blond,88,
body_type,I'm {noun_phrase}.,tall,45,
body_type,I'm {noun_phrase}.,small,73,
body_type,I'm {noun_phrase}.,ugly,74,
body_type,I'm {noun_phrase}.,beautiful,20,
body_type,I'm {noun_phrase}.,strong,15,
body_type,I'm {noun_phrase}.,bony,10,
body_type,I'm {noun_phrase}.,cute,83,
body_type,I'm {noun_phrase}.,gorgeous,129,
body_type,I'm {noun_phrase}.,hunky,91,
body_type,I'm {noun_phrase}.,physically fit,106,
body_type,I'm {noun_phrase}.,bald-headed,74,
body_type,I'm {noun_phrase}.,curly-haired,126,
body_type,I'm {noun_phrase}.,ginger,74,
body_type,I'm {noun_phrase}.,goateed,88,
body_type,I'm {noun_phrase}.,hairy,105,
body_type,I'm {noun_phrase}.,kinky-haired,77,
body_type,I'm {noun_phrase}.,light-haired,104,
body_type,I'm {noun_phrase}.,mustachioed,86,
body_type,I'm {noun_phrase}.,shaggy,88,
body_type,I'm {noun_phrase}.,short-haired,76,
body_type,I'm {noun_phrase}.,spiky-haired,82,
body_type,I'm {noun_phrase}.,white-haired,79,
body_type,I'm {noun_phrase}.,barrel-chested,122,
body_type,I'm {noun_phrase}.,beefy,88,
body_type,I'm {noun_phrase}.,big-boned,134,
body_type,I'm {noun_phrase}.,large,88,
body_type,I'm {noun_phrase}.,massive,78,
body_type,I'm {noun_phrase}.,taller,82,
body_type,I'm {noun_phrase}.,medium-height,92,
body_type,I'm {noun_phrase}.,medium-stature,86,
body_type,I'm {noun_phrase}.,acne-ridden,103,
body_type,I'm {noun_phrase}.,four-eyed,106,
body_type,I'm {noun_phrase}.,glasses-wearing,129,
body_type,I'm {noun_phrase}.,out-of-shape,73,
body_type,I'm {noun_phrase}.,well-groomed,123,
body_type,I'm {noun_phrase}.,bulky,74,
body_type,I'm {noun_phrase}.,heftier,122,
body_type,I'm {noun_phrase}.,hefty,117,
body_type,I'm {noun_phrase}.,obese,85,
body_type,I'm {noun_phrase}.,plump,118,
body_type,I'm {noun_phrase}.,potbellied,72,
body_type,I'm {noun_phrase}.,rotund,81,
body_type,I'm {noun_phrase}.,miniature,73,
body_type,I'm {noun_phrase}.,short,87,
body_type,I'm {noun_phrase}.,shorter,86,
body_type,I'm {noun_phrase}.,small-stature,82,
body_type,I'm {noun_phrase}.,smaller,98,
body_type,I'm {noun_phrase}.,vertically challenged,81,
body_type,I'm {noun_phrase}.,svelte,98,
body_type,I'm {noun_phrase}.,underweight,122,
body_type,I'm {noun_phrase}.,homely,93,
body_type,I'm {noun_phrase}.,plain-looking,70,
body_type,I'm {noun_phrase}.,blue-eyed,84,
body_type,I'm {noun_phrase}.,green-eyed,84,
body_type,I'm {noun_phrase}.,fit,91,
body_type,I'm {noun_phrase}.,in-shape,118,
body_type,I'm {noun_phrase}.,bearded,130,
body_type,I'm {noun_phrase}.,blonde,82,
body_type,I'm {noun_phrase}.,brunette,77,
body_type,I'm {noun_phrase}.,average-height,92,
body_type,I'm {noun_phrase}.,overweight,73,
body_type,I'm {noun_phrase}.,dark-skinned,86,
body_type,I'm {noun_phrase}.,light-skinned,121,
body_type,I'm {noun_phrase}.,thin,88,
body_type,I'm {noun_phrase}.,brawny,45,
body_type,I'm {noun_phrase}.,burly,78,
body_type,I'm {noun_phrase}.,stinky,57,
body_type,I'm {noun_phrase}.,chubby,53,
body_type,I'm {noun_phrase}.,tiny,71,
body_type,I'm {noun_phrase}.,muscular,67,
body_type,I'm {noun_phrase}.,ripped,73,
body_type,I'm {noun_phrase}.,swole,75,
body_type,I'm {noun_phrase}.,balding,69,
body_type,I'm {noun_phrase}.,coily-haired,76,
body_type,I'm {noun_phrase}.,dark-haired,57,
body_type,I'm {noun_phrase}.,dirty-blonde,54,
body_type,I'm {noun_phrase}.,frizzy-haired,81,
body_type,I'm {noun_phrase}.,gray-haired,54,
body_type,I'm {noun_phrase}.,graying,58,
body_type,I'm {noun_phrase}.,redhead,58,
body_type,I'm {noun_phrase}.,redheaded,45,
body_type,I'm {noun_phrase}.,straight-haired,69,
body_type,I'm {noun_phrase}.,unshaved,58,
body_type,I'm {noun_phrase}.,grungy,74,
body_type,I'm {noun_phrase}.,scrubby,75,
body_type,I'm {noun_phrase}.,visually impaired,41,
body_type,I'm {noun_phrase}.,mildly overweight,66,
body_type,I'm {noun_phrase}.,morbidly obese,33,
body_type,I'm {noun_phrase}.,slightly overweight,67,
body_type,I'm {noun_phrase}.,scrawny,46,
body_type,I'm {noun_phrase}.,very short,65,
body_type,I'm {noun_phrase}.,gangly,49,
body_type,I'm {noun_phrase}.,skinny,62,
body_type,I'm {noun_phrase}.,hideous,59,
body_type,I'm {noun_phrase}.,gray-eyed,72,
body_type,I'm {noun_phrase}.,grey-eyed,62,
body_type,I'm {noun_phrase}.,bald,70,
body_type,I'm {noun_phrase}.,black-haired,63,
body_type,I'm {noun_phrase}.,brown-haired,80,
body_type,I'm {noun_phrase}.,fat,26,
body_type,I'm {noun_phrase}.,brown-skinned,67,
body_type,I'm {noun_phrase}.,olive-skinned,68,
body_type,I'm proud to be {noun_phrase}.,adorable,121,
body_type,I'm proud to be {noun_phrase}.,attractive,133,
body_type,I'm proud to be {noun_phrase}.,beautiful,103,
body_type,I'm proud to be {noun_phrase}.,cute,126,
body_type,I'm proud to be {noun_phrase}.,good-looking,102,
body_type,I'm proud to be {noun_phrase}.,gorgeous,125,
body_type,I'm proud to be {noun_phrase}.,handsome,135,
body_type,I'm proud to be {noun_phrase}.,hot,123,
body_type,I'm proud to be {noun_phrase}.,hunky,125,
body_type,I'm proud to be {noun_phrase}.,sexy,129,
body_type,I'm proud to be {noun_phrase}.,muscular,124,
body_type,I'm proud to be {noun_phrase}.,ripped,97,
body_type,I'm proud to be {noun_phrase}.,strong,132,
body_type,I'm proud to be {noun_phrase}.,toned,132,
body_type,I'm proud to be {noun_phrase}.,well-built,123,
body_type,I'm proud to be {noun_phrase}.,balding,123,
body_type,I'm proud to be {noun_phrase}.,clean-shaven,136,
body_type,I'm proud to be {noun_phrase}.,coily-haired,123,
body_type,I'm proud to be {noun_phrase}.,curly-haired,121,
body_type,I'm proud to be {noun_phrase}.,dark-haired,100,
body_type,I'm proud to be {noun_phrase}.,dirty-blonde,132,
body_type,I'm proud to be {noun_phrase}.,dreadlocked,126,
body_type,I'm proud to be {noun_phrase}.,frizzy-haired,130,
body_type,I'm proud to be {noun_phrase}.,ginger,127,
body_type,I'm proud to be {noun_phrase}.,goateed,135,
body_type,I'm proud to be {noun_phrase}.,gray-haired,100,
body_type,I'm proud to be {noun_phrase}.,graying,129,
body_type,I'm proud to be {noun_phrase}.,hairy,140,
body_type,I'm proud to be {noun_phrase}.,light-haired,128,
body_type,I'm proud to be {noun_phrase}.,mustachioed,129,
body_type,I'm proud to be {noun_phrase}.,ponytailed,124,
