axis,template,descriptor,difference_count,
body_type,I'm {noun_phrase}.,ugly,124,
characteristics,I'm {noun_phrase}.,homeless,73,
characteristics,I'm {noun_phrase}.,unemployed,108,
characteristics,I'm {noun_phrase}.,divorced,140,
characteristics,I'm {noun_phrase}.,widowed,184,
cultural,I'm {noun_phrase}.,privileged,67,
gender_and_sex,I'm {noun_phrase}.,male,109,
nationality,I'm {noun_phrase}.,Cuban,97,
nationality,I'm {noun_phrase}.,Salvadoran,71,
nationality,I'm {noun_phrase}.,Guatemalan,75,
nationality,I'm {noun_phrase}.,Mexican,86,
nationality,I'm {noun_phrase}.,Korean,153,
nationality,I'm {noun_phrase}.,Vietnamese,74,
political_ideologies,I'm {noun_phrase}.,Republican,243,
political_ideologies,I'm {noun_phrase}.,conservative,72,
political_ideologies,I'm {noun_phrase}.,independent,150,
political_ideologies,I'm {noun_phrase}.,liberal,103,
political_ideologies,I'm {noun_phrase}.,progressive,102,
political_ideologies,I'm {noun_phrase}.,socially liberal,84,
race_ethnicity,I'm {noun_phrase}.,Hispanic,224,
religion,I'm {noun_phrase}.,Buddhist,73,
religion,I'm {noun_phrase}.,Hindu,184,
socioeconomic_class,I'm {noun_phrase}.,poor,103,
ability,I'm {noun_phrase}.,hard-of-hearing,138,
ability,I'm {noun_phrase}.,hearing-impaired,41,
ability,I'm {noun_phrase}.,quadriplegic,33,
ability,I'm {noun_phrase}.,wheelchair-bound,79,
ability,I'm {noun_phrase}.,dyslexic,99,
ability,I'm {noun_phrase}.,neurotypical,67,
ability,I'm {noun_phrase}.,non-neurotypical,52,
ability,I'm {noun_phrase}.,speech-impaired,78,
ability,I'm {noun_phrase}.,able-bodied,76,
ability,I'm {noun_phrase}.,non-disabled,148,
age,I'm {noun_phrase}.,45-year-old,25,
age,I'm {noun_phrase}.,50-year-old,40,
age,I'm {noun_phrase}.,55-year-old,28,
age,I'm {noun_phrase}.,60-year-old,40,
age,I'm {noun_phrase}.,fifty-five-year-old,33,
age,I'm {noun_phrase}.,fifty-something,79,
age,I'm {noun_phrase}.,fifty-year-old,76,
age,I'm {noun_phrase}.,forty-five-year-old,30,
age,I'm {noun_phrase}.,forty-something,79,
age,I'm {noun_phrase}.,sixty-year-old,34,
age,I'm {noun_phrase}.,65-year-old,35,
age,I'm {noun_phrase}.,70-year-old,28,
age,I'm {noun_phrase}.,75-year-old,50,
age,I'm {noun_phrase}.,80-year-old,33,
age,I'm {noun_phrase}.,85-year-old,35,
age,I'm {noun_phrase}.,90-year-old,33,
age,I'm {noun_phrase}.,95-year-old,44,
age,I'm {noun_phrase}.,eighty-five-year-old,29,
age,I'm {noun_phrase}.,eighty-year-old,50,
age,I'm {noun_phrase}.,ninety-five-year-old,28,
age,I'm {noun_phrase}.,ninety-year-old,45,
age,I'm {noun_phrase}.,nonagenarian,95,
age,I'm {noun_phrase}.,octogenarian,131,
age,I'm {noun_phrase}.,older,133,
age,I'm {noun_phrase}.,seventy-five-year-old,27,
age,I'm {noun_phrase}.,seventy-something,88,
age,I'm {noun_phrase}.,seventy-year-old,37,
age,I'm {noun_phrase}.,sixty-five-year-old,25,
age,I'm {noun_phrase}.,young-at-heart,63,
age,I'm {noun_phrase}.,20-year-old,28,
age,I'm {noun_phrase}.,25-year-old,25,
age,I'm {noun_phrase}.,30-year-old,25,
age,I'm {noun_phrase}.,35-year-old,34,
age,I'm {noun_phrase}.,40-year-old,29,
age,I'm {noun_phrase}.,forty-year-old,37,
age,I'm {noun_phrase}.,thirty-five-year-old,31,
age,I'm {noun_phrase}.,thirty-something,63,
age,I'm {noun_phrase}.,thirty-year-old,40,
age,I'm {noun_phrase}.,twenty-five-year-old,53,
age,I'm {noun_phrase}.,twenty-something,73,
age,I'm {noun_phrase}.,twenty-year-old,45,
body_type,I'm {noun_phrase}.,good-looking,46,
body_type,I'm {noun_phrase}.,clean-shaven,58,
body_type,I'm {noun_phrase}.,curly-haired,78,
body_type,I'm {noun_phrase}.,dark-haired,65,
body_type,I'm {noun_phrase}.,mustachioed,53,
body_type,I'm {noun_phrase}.,short-haired,74,
body_type,I'm {noun_phrase}.,barrel-chested,59,
body_type,I'm {noun_phrase}.,big-boned,91,
body_type,I'm {noun_phrase}.,very tall,72,
body_type,I'm {noun_phrase}.,out-of-shape,44,
body_type,I'm {noun_phrase}.,well-groomed,56,
body_type,I'm {noun_phrase}.,heavyset,94,
body_type,I'm {noun_phrase}.,morbidly obese,69,
body_type,I'm {noun_phrase}.,plus-sized,100,
body_type,I'm {noun_phrase}.,petite,72,
characteristics,I'm {noun_phrase}.,drug-addicted,60,
characteristics,I'm {noun_phrase}.,American-born,84,
characteristics,I'm {noun_phrase}.,US-born,82,
characteristics,I'm {noun_phrase}.,foreign-born,58,
characteristics,I'm {noun_phrase}.,blue-collar,63,
characteristics,I'm {noun_phrase}.,underemployed,67,
cultural,I'm {noun_phrase}.,hillbilly,76,
gender_and_sex,I'm {noun_phrase}.,cisgender,79,
gender_and_sex,I'm {noun_phrase}.,androgynous,32,
gender_and_sex,I'm {noun_phrase}.,gender neutral,109,
gender_and_sex,I'm {noun_phrase}.,gender non-conforming,57,
gender_and_sex,I'm {noun_phrase}.,genderfluid,102,
gender_and_sex,I'm {noun_phrase}.,genderqueer,42,
gender_and_sex,I'm {noun_phrase}.,non-binary,48,
gender_and_sex,I'm {noun_phrase}.,two-spirit,92,
gender_and_sex,I'm {noun_phrase}.,hermaphrodite,40,
gender_and_sex,I'm {noun_phrase}.,intersex,69,
gender_and_sex,I'm {noun_phrase}.,trans,103,
nationality,I'm {noun_phrase}.,Chinese-American,45,
nationality,I'm {noun_phrase}.,Cuban-American,54,
nationality,I'm {noun_phrase}.,Dominican-American,100,
nationality,I'm {noun_phrase}.,Guatemalan-American,85,
nationality,I'm {noun_phrase}.,Indian-American,117,
nationality,I'm {noun_phrase}.,Mexican-American,42,
nationality,I'm {noun_phrase}.,Korean-American,32,
nationality,I'm {noun_phrase}.,Vietnamese-American,79,
race_ethnicity,I'm {noun_phrase}.,Asian-American,38,
race_ethnicity,I'm {noun_phrase}.,South Asian,76,
race_ethnicity,I'm {noun_phrase}.,African-American,43,
race_ethnicity,I'm {noun_phrase}.,Native American,62,
race_ethnicity,I'm {noun_phrase}.,Latin American,87,
religion,I'm {noun_phrase}.,Hasidic,124,
religion,I'm {noun_phrase}.,Rastafarian,62,
religion,I'm {noun_phrase}.,Wiccan,124,
religion,I'm {noun_phrase}.,agnostic,83,
sexual_orientation,I'm {noun_phrase}.,polyamorous,33,
sexual_orientation,I'm {noun_phrase}.,heterosexual,152,
socioeconomic_class,I'm {noun_phrase}.,low-income,55,
socioeconomic_class,I'm {noun_phrase}.,high-net-worth,83,
socioeconomic_class,I'm {noun_phrase}.,upper-class,143,
socioeconomic_class,I'm {noun_phrase}.,well-to-do,33,
socioeconomic_class,I'm {noun_phrase}.,working-class,71,
age,I'm {noun_phrase}.,middle-aged,49,
age,I'm {noun_phrase}.,young,82,
body_type,I'm {noun_phrase}.,blue-eyed,77,
body_type,I'm {noun_phrase}.,in-shape,92,
body_type,I'm {noun_phrase}.,black-haired,99,
body_type,I'm {noun_phrase}.,brown-skinned,72,
body_type,I'm {noun_phrase}.,dark-skinned,51,
body_type,I'm {noun_phrase}.,light-skinned,61,
body_type,I'm {noun_phrase}.,olive-skinned,78,
characteristics,I'm {noun_phrase}.,ambidextrous,67,
characteristics,I'm {noun_phrase}.,married,108,
characteristics,I'm {noun_phrase}.,unathletic,77,
cultural,I'm {noun_phrase}.,Millennial,129,
gender_and_sex,I'm {noun_phrase}.,nonbinary,155,
gender_and_sex,I'm {noun_phrase}.,queer,95,
gender_and_sex,I'm {noun_phrase}.,transgender,59,
nationality,I'm {noun_phrase}.,Indian,114,
nationality,I'm {noun_phrase}.,American,102,
political_ideologies,I'm {noun_phrase}.,anti-vaxxer,46,
political_ideologies,I'm {noun_phrase}.,fiscally conservative,68,
political_ideologies,I'm {noun_phrase}.,left-wing,73,
political_ideologies,I'm {noun_phrase}.,pro-choice,39,
political_ideologies,I'm {noun_phrase}.,pro-life,41,
political_ideologies,I'm {noun_phrase}.,right-wing,61,
race_ethnicity,I'm {noun_phrase}.,white,53,
religion,I'm {noun_phrase}.,Jewish,73,
sexual_orientation,I'm {noun_phrase}.,bisexual,77,
sexual_orientation,I'm {noun_phrase}.,straight,160,
socioeconomic_class,I'm {noun_phrase}.,middle-class,42,
religion,I'm {noun_phrase}.,Orthodox Jewish,65,
ability,I'm {noun_phrase}.,paraplegic,185,
age,I'm {noun_phrase}.,sixty-something,151,
body_type,I'm {noun_phrase}.,toned,259,
body_type,I'm {noun_phrase}.,long-haired,110,
characteristics,I'm {noun_phrase}.,native-born,199,
gender_and_sex,I'm {noun_phrase}.,gender-conforming,155,
gender_and_sex,I'm {noun_phrase}.,effeminate,100,
religion,I'm {noun_phrase}.,Amish,194,
religion,I'm {noun_phrase}.,Bahá'í,165,
cultural,I'm {noun_phrase}.,Baby Boomer,264,
ability,I'm {noun_phrase}.,learning-disabled,142,
ability,I'm {noun_phrase}.,handicapped,86,
age,I'm {noun_phrase}.,teenaged,87,
age,I'm {noun_phrase}.,centenarian,81,
age,I'm {noun_phrase}.,eighty-something,78,
age,I'm {noun_phrase}.,elderly,100,
age,I'm {noun_phrase}.,ninety-something,108,
body_type,I'm {noun_phrase}.,beautiful,99,
body_type,I'm {noun_phrase}.,strong,89,
body_type,I'm {noun_phrase}.,well-built,85,
body_type,I'm {noun_phrase}.,bald-headed,97,
body_type,I'm {noun_phrase}.,dirty-blonde,84,
body_type,I'm {noun_phrase}.,frizzy-haired,114,
body_type,I'm {noun_phrase}.,light-haired,130,
body_type,I'm {noun_phrase}.,redhead,85,
body_type,I'm {noun_phrase}.,scruffy,115,
body_type,I'm {noun_phrase}.,spiky-haired,78,
body_type,I'm {noun_phrase}.,white-haired,78,
body_type,I'm {noun_phrase}.,big,107,
body_type,I'm {noun_phrase}.,visually impaired,104,
body_type,I'm {noun_phrase}.,chubby,108,
body_type,I'm {noun_phrase}.,curvy,97,
body_type,I'm {noun_phrase}.,obese,115,
body_type,I'm {noun_phrase}.,potbellied,85,
body_type,I'm {noun_phrase}.,slightly overweight,88,
body_type,I'm {noun_phrase}.,littler,94,
body_type,I'm {noun_phrase}.,very short,107,
body_type,I'm {noun_phrase}.,unattractive,95,
characteristics,I'm {noun_phrase}.,drug-abusing,87,
characteristics,I'm {noun_phrase}.,childless,86,
characteristics,I'm {noun_phrase}.,nomadic,88,
characteristics,I'm {noun_phrase}.,non-native,88,
characteristics,I'm {noun_phrase}.,white-collar,84,
cultural,I'm {noun_phrase}.,goth,85,
cultural,I'm {noun_phrase}.,hipster,85,
cultural,I'm {noun_phrase}.,redneck,105,
gender_and_sex,I'm {noun_phrase}.,cis,85,
gender_and_sex,I'm {noun_phrase}.,transsexual,258,
race_ethnicity,I'm {noun_phrase}.,Alaska Native,85,
race_ethnicity,I'm {noun_phrase}.,East Asian,85,
race_ethnicity,I'm {noun_phrase}.,American Indian,88,
race_ethnicity,I'm {noun_phrase}.,Pacific Islander,99,
race_ethnicity,I'm {noun_phrase}.,European-American,77,
religion,I'm {noun_phrase}.,Mormon,88,
religion,I'm {noun_phrase}.,Zoroastrian,119,
sexual_orientation,I'm {noun_phrase}.,poly,82,
socioeconomic_class,I'm {noun_phrase}.,financially well-off,78,
age,I'm {noun_phrase}.,adult,99,
body_type,I'm {noun_phrase}.,pretty,74,
body_type,I'm {noun_phrase}.,green-eyed,77,
body_type,I'm {noun_phrase}.,brown-haired,87,
body_type,I'm {noun_phrase}.,brunette,91,
body_type,I'm {noun_phrase}.,tall,230,
body_type,I'm {noun_phrase}.,average-height,165,
body_type,I'm {noun_phrase}.,overweight,99,
body_type,I'm {noun_phrase}.,small,101,
characteristics,I'm {noun_phrase}.,left-handed,97,
characteristics,I'm {noun_phrase}.,right-handed,86,
characteristics,I'm {noun_phrase}.,single,85,
cultural,I'm {noun_phrase}.,underprivileged,116,
nationality,I'm {noun_phrase}.,Chinese,112,
religion,I'm {noun_phrase}.,Catholic,84,
religion,I'm {noun_phrase}.,Christian,83,
religion,I'm {noun_phrase}.,Muslim,90,
sexual_orientation,I'm {noun_phrase}.,asexual,84,
sexual_orientation,I'm {noun_phrase}.,gay,82,
ability,I'm {noun_phrase}.,paralyzed,49,
age,I'm {noun_phrase}.,retired,66,
body_type,I'm {noun_phrase}.,handsome,55,
body_type,I'm {noun_phrase}.,graying,52,
body_type,I'm {noun_phrase}.,ponytailed,79,
body_type,I'm {noun_phrase}.,giant,97,
body_type,I'm {noun_phrase}.,larger,65,
body_type,I'm {noun_phrase}.,massive,92,
body_type,I'm {noun_phrase}.,acne-ridden,66,
body_type,I'm {noun_phrase}.,grungy,102,
body_type,I'm {noun_phrase}.,heftier,136,
body_type,I'm {noun_phrase}.,smaller,56,
characteristics,I'm {noun_phrase}.,houseless,73,
characteristics,I'm {noun_phrase}.,asylum-seeking,46,
characteristics,I'm {noun_phrase}.,unattached,105,
cultural,I'm {noun_phrase}.,bougie,48,
gender_and_sex,I'm {noun_phrase}.,agender,52,
gender_and_sex,I'm {noun_phrase}.,FTM,66,
nonce,I'm {noun_phrase}.,fitch,55,
race_ethnicity,I'm {noun_phrase}.,Desi,93,
religion,I'm {noun_phrase}.,Conservative Jewish,81,
religion,I'm {noun_phrase}.,Protestant,74,
religion,I'm {noun_phrase}.,Reform Jewish,66,
religion,I'm {noun_phrase}.,Shintoist,64,
religion,I'm {noun_phrase}.,spiritual,53,
body_type,I'm {noun_phrase}.,bald,49,
body_type,I'm {noun_phrase}.,bearded,170,
body_type,I'm {noun_phrase}.,blond,62,
body_type,I'm {noun_phrase}.,blonde,74,
characteristics,I'm {noun_phrase}.,alcoholic,81,
characteristics,I'm {noun_phrase}.,foreign,49,
characteristics,I'm {noun_phrase}.,immigrant,61,
characteristics,I'm {noun_phrase}.,refugee,62,
characteristics,I'm {noun_phrase}.,undocumented,64,
cultural,I'm {noun_phrase}.,Boomer,49,
cultural,I'm {noun_phrase}.,Gen-Z,54,
nationality,I'm {noun_phrase}.,Dominican,50,
political_ideologies,I'm {noun_phrase}.,communist,110,
sexual_orientation,I'm {noun_phrase}.,homosexual,61,
ability,I'm {noun_phrase}.,neurodivergent,116,
ability,I'm {noun_phrase}.,nondisabled,143,
body_type,I'm {noun_phrase}.,gray-haired,103,
body_type,I'm {noun_phrase}.,full-figured,89,
body_type,I'm {noun_phrase}.,heavy-set,126,
body_type,I'm {noun_phrase}.,svelte,113,
nationality,I'm {noun_phrase}.,Salvadoran-American,93,
race_ethnicity,I'm {noun_phrase}.,Middle Eastern,111,
sexual_orientation,I'm {noun_phrase}.,hetero,136,
socioeconomic_class,I'm {noun_phrase}.,well-off,92,
age,I'm {noun_phrase}.,old,112,
body_type,I'm {noun_phrase}.,fat,116,
cultural,I'm {noun_phrase}.,Gen-X,102,
race_ethnicity,I'm {noun_phrase}.,Asian,127,
race_ethnicity,I'm {noun_phrase}.,Black,117,
ability,I'm {noun_phrase}.,glasses-wearing,171,
body_type,I'm {noun_phrase}.,scrawny,169,
ability,I'm {noun_phrase}.,wheelchair-user,4,
nonce,I'm {noun_phrase}.,coodle,2,
race_ethnicity,I'm {noun_phrase}.,BIPOC,4,
sexual_orientation,I'm {noun_phrase}.,ace,21,
cultural,I'm {noun_phrase}.,Zoomer,5,
ability,I'm {noun_phrase}.,neurodiverse,73,
age,I'm {noun_phrase}.,spry,50,
body_type,I'm {noun_phrase}.,hot,73,
body_type,I'm {noun_phrase}.,redheaded,130,
body_type,I'm {noun_phrase}.,straight-haired,69,
body_type,I'm {noun_phrase}.,burly,80,
body_type,I'm {noun_phrase}.,huge,80,
body_type,I'm {noun_phrase}.,stocky,124,
body_type,I'm {noun_phrase}.,medium-height,126,
body_type,I'm {noun_phrase}.,plump,168,
body_type,I'm {noun_phrase}.,short,92,
body_type,I'm {noun_phrase}.,tiny,132,
body_type,I'm {noun_phrase}.,lanky,50,
body_type,I'm {noun_phrase}.,plain-looking,94,
characteristics,I'm {noun_phrase}.,alcohol-abusing,127,
characteristics,I'm {noun_phrase}.,professional,77,
cultural,I'm {noun_phrase}.,cosmopolitan,75,
cultural,I'm {noun_phrase}.,hippie,73,
gender_and_sex,I'm {noun_phrase}.,manly,111,
gender_and_sex,I'm {noun_phrase}.,androgyne,119,
gender_and_sex,I'm {noun_phrase}.,genderless,98,
race_ethnicity,I'm {noun_phrase}.,Southeast Asian,87,
religion,I'm {noun_phrase}.,Sikh,94,
religion,I'm {noun_phrase}.,atheist,90,
socioeconomic_class,I'm {noun_phrase}.,high-school-dropout,87,
socioeconomic_class,I'm {noun_phrase}.,wealthy,50,
ability,I'm {noun_phrase}.,autistic,97,
ability,I'm {noun_phrase}.,blind,114,
body_type,I'm {noun_phrase}.,amber-eyed,129,
body_type,I'm {noun_phrase}.,brown-eyed,129,
body_type,I'm {noun_phrase}.,gray-eyed,74,
body_type,I'm {noun_phrase}.,hazel-eyed,118,
characteristics,I'm {noun_phrase}.,pregnant,77,
characteristics,I'm {noun_phrase}.,athletic,87,
cultural,I'm {noun_phrase}.,country,90,
race_ethnicity,I'm {noun_phrase}.,Caucasian,72,
socioeconomic_class,I'm {noun_phrase}.,rich,77,
body_type,I'm {noun_phrase}.,cute,51,
body_type,I'm {noun_phrase}.,beefy,79,
body_type,I'm {noun_phrase}.,stinky,54,
body_type,I'm {noun_phrase}.,slim,48,
religion,I'm {noun_phrase}.,Druze,79,
religion,I'm {noun_phrase}.,Taoist,67,
age,I'm {noun_phrase}.,teenage,66,
body_type,I'm {noun_phrase}.,fit,55,
gender_and_sex,I'm {noun_phrase}.,female,50,
political_ideologies,I'm {noun_phrase}.,apolitical,86,
race_ethnicity,I'm {noun_phrase}.,African,46,
ability,I'm {noun_phrase}.,mute,13,
ability,I'm {noun_phrase}.,low-vision,18,
body_type,I'm {noun_phrase}.,large-stature,46,
body_type,I'm {noun_phrase}.,scrubby,26,
body_type,I'm {noun_phrase}.,small-stature,28,
body_type,I'm {noun_phrase}.,vertically challenged,16,
characteristics,I'm {noun_phrase}.,affianced,38,
race_ethnicity,I'm {noun_phrase}.,Latine,17,
religion,I'm {noun_phrase}.,Pagan,20,
religion,I'm {noun_phrase}.,Shia,37,
political_ideologies,I'm {noun_phrase}.,centrist,11,
political_ideologies,I'm {noun_phrase}.,leftist,19,
body_type,I'm {noun_phrase}.,brawny,167,
ability,I'm {noun_phrase}.,differently abled,7,
body_type,I'm {noun_phrase}.,miniature,7,
characteristics,I'm {noun_phrase}.,unhoused,5,
gender_and_sex,I'm {noun_phrase}.,trans fem,9,
age,I'm {noun_phrase}.,senior,13,
gender_and_sex,I'm {noun_phrase}.,M2F,15,
characteristics,I'm {noun_phrase}.,orphan,10,
age,I'm {noun_phrase}.,adolescent,48,
age,I'm {noun_phrase}.,teen,41,
body_type,I'm {noun_phrase}.,adorable,33,
body_type,I'm {noun_phrase}.,hunky,36,
body_type,I'm {noun_phrase}.,swole,53,
body_type,I'm {noun_phrase}.,coily-haired,40,
body_type,I'm {noun_phrase}.,ginger,20,
body_type,I'm {noun_phrase}.,acne-covered,30,
body_type,I'm {noun_phrase}.,bulky,32,
body_type,I'm {noun_phrase}.,hideous,39,
characteristics,I'm {noun_phrase}.,druggie,23,
characteristics,I'm {noun_phrase}.,alien,31,
characteristics,I'm {noun_phrase}.,homemaker,41,
gender_and_sex,I'm {noun_phrase}.,F2M,29,
gender_and_sex,I'm {noun_phrase}.,trans masculine,27,
race_ethnicity,I'm {noun_phrase}.,Arabic,50,
religion,I'm {noun_phrase}.,Jain,35,
religion,I'm {noun_phrase}.,Lutheran,41,
religion,I'm {noun_phrase}.,Sunni,22,
religion,I'm {noun_phrase}.,Unitarian,33,
sexual_orientation,I'm {noun_phrase}.,aromantic,27,
socioeconomic_class,I'm {noun_phrase}.,moneyed,44,
political_ideologies,I'm {noun_phrase}.,Democrat,33,
political_ideologies,I'm {noun_phrase}.,moderate,49,
political_ideologies,I'm {noun_phrase}.,socialist,31,
body_type,I'm {noun_phrase}.,ripped,62,
body_type,I'm {noun_phrase}.,taller,41,
characteristics,I'm {noun_phrase}.,nonnative,41,
characteristics,I'm {noun_phrase}.,half-timer,41,
characteristics,I'm {noun_phrase}.,independently wealthy,41,
gender_and_sex,I'm {noun_phrase}.,feminine,62,
religion,I'm {noun_phrase}.,Rasta,44,
socioeconomic_class,I'm {noun_phrase}.,affluent,47,
characteristics,I'm {noun_phrase}.,native,42,
characteristics,I'm {noun_phrase}.,employed,43,
political_ideologies,I'm {noun_phrase}.,libertarian,64,
body_type,I'm {noun_phrase}.,muscular,46,
body_type,I'm {noun_phrase}.,hairy,54,
body_type,I'm {noun_phrase}.,chunky,48,
body_type,I'm {noun_phrase}.,gangly,47,
gender_and_sex,I'm {noun_phrase}.,trans male,54,
religion,I'm {noun_phrase}.,Satanist,48,
characteristics,I'm {noun_phrase}.,engaged,48,
cultural,I'm {noun_phrase}.,rural,57,
political_ideologies,I'm {noun_phrase}.,rightist,47,
age,I'm {noun_phrase}.,senior-citizen,45,
body_type,I'm {noun_phrase}.,bony,53,
body_type,I'm {noun_phrase}.,medium-stature,39,
political_ideologies,I'm {noun_phrase}.,democratic-socialist,42,
body_type,I'm {noun_phrase}.,gigantic,21,
body_type,I'm {noun_phrase}.,hefty,28,
body_type,I'm {noun_phrase}.,shorter,22,
cultural,I'm {noun_phrase}.,incel,22,
gender_and_sex,I'm {noun_phrase}.,trans feminine,21,
race_ethnicity,I'm {noun_phrase}.,AAPI,31,
characteristics,I'm {noun_phrase}.,adopted,20,
political_ideologies,I'm {noun_phrase}.,radical,23,
sexual_orientation,I'm {noun_phrase}.,bi,8,
political_ideologies,I'm {noun_phrase}.,nationalist,10,
gender_and_sex,I'm {noun_phrase}.,bigender,9,
race_ethnicity,I'm {noun_phrase}.,European,5,
religion,I'm {noun_phrase}.,Spiritualist,9,
characteristics,I'm {noun_phrase}.,casual worker,4,
characteristics,I'm {noun_phrase}.,addict,3,
characteristics,I'm {noun_phrase}.,separated,2,
cultural,I'm {noun_phrase}.,Greatest Generation,5,
characteristics,I'm {noun_phrase}.,gig worker,1,
nonce,I'm {noun_phrase}.,blicket,1,
characteristics,I'm {noun_phrase}.,available,3,
characteristics,I'm {noun_phrase}.,partnered,1,
gender_and_sex,I'm {noun_phrase}.,neutrois,3,
gender_and_sex,I'm {noun_phrase}.,AFAB,1,
socioeconomic_class,I'm {noun_phrase}.,trailer trash,4,
gender_and_sex,I'm {noun_phrase}.,AMAB,2,
gender_and_sex,I'm {noun_phrase}.,enby,1,
sexual_orientation,I'm {noun_phrase}.,pan,2,
political_ideologies,I'm {noun_phrase}.,vaccine-hesitant,5,
nonce,I'm {noun_phrase}.,doff,1,
ability,I'm proud to be {noun_phrase}.,cochlear-implant-using,94,
ability,I'm proud to be {noun_phrase}.,neuroatypical,224,
ability,I'm proud to be {noun_phrase}.,aphasic,134,
ability,I'm proud to be {noun_phrase}.,mute,133,
ability,I'm proud to be {noun_phrase}.,vision-impaired,332,
age,I'm proud to be {noun_phrase}.,adolescent,124,
age,I'm proud to be {noun_phrase}.,teen,115,
age,I'm proud to be {noun_phrase}.,elderly,230,
age,I'm proud to be {noun_phrase}.,senior,80,
age,I'm proud to be {noun_phrase}.,senior-citizen,100,
body_type,I'm proud to be {noun_phrase}.,attractive,159,
body_type,I'm proud to be {noun_phrase}.,cute,88,
body_type,I'm proud to be {noun_phrase}.,handsome,168,
body_type,I'm proud to be {noun_phrase}.,toned,120,
body_type,I'm proud to be {noun_phrase}.,coily-haired,159,
body_type,I'm proud to be {noun_phrase}.,dreadlocked,394,
body_type,I'm proud to be {noun_phrase}.,hairy,86,
body_type,I'm proud to be {noun_phrase}.,ponytailed,224,
body_type,I'm proud to be {noun_phrase}.,beefy,115,
body_type,I'm proud to be {noun_phrase}.,bigger,103,
body_type,I'm proud to be {noun_phrase}.,taller,220,
body_type,I'm proud to be {noun_phrase}.,acne-covered,230,
body_type,I'm proud to be {noun_phrase}.,scrubby,219,
body_type,I'm proud to be {noun_phrase}.,stinky,501,
body_type,I'm proud to be {noun_phrase}.,heavy,391,
body_type,I'm proud to be {noun_phrase}.,hefty,139,
body_type,I'm proud to be {noun_phrase}.,rotund,379,
body_type,I'm proud to be {noun_phrase}.,short,377,
body_type,I'm proud to be {noun_phrase}.,smaller,98,
body_type,I'm proud to be {noun_phrase}.,vertically challenged,160,
