axis,template,descriptor,difference_count,
body_type,I love {plural_noun_phrase}.,olive-skinned,3,
body_type,I love {plural_noun_phrase}.,ugly,3,
body_type,I love {plural_noun_phrase}.,brunette,2,
body_type,I love {plural_noun_phrase}.,average-height,2,
body_type,I love {plural_noun_phrase}.,brown-skinned,2,
body_type,I love {plural_noun_phrase}.,thin,2,
body_type,I hate {plural_noun_phrase}.,pretty,3,
body_type,I hate {plural_noun_phrase}.,fit,17,
body_type,I hate {plural_noun_phrase}.,blonde,20,
body_type,I hate {plural_noun_phrase}.,thin,23,
body_type,I hate {plural_noun_phrase}.,amber-eyed,12,
body_type,I hate {plural_noun_phrase}.,blue-eyed,4,
body_type,I hate {plural_noun_phrase}.,gray-eyed,5,
body_type,I hate {plural_noun_phrase}.,green-eyed,4,
body_type,I hate {plural_noun_phrase}.,hazel-eyed,4,
body_type,I hate {plural_noun_phrase}.,in-shape,4,
body_type,I hate {plural_noun_phrase}.,bald,5,
body_type,I hate {plural_noun_phrase}.,bearded,4,
body_type,I hate {plural_noun_phrase}.,blond,4,
body_type,I hate {plural_noun_phrase}.,fat,4,
body_type,I hate {plural_noun_phrase}.,brown-skinned,5,
body_type,I hate {plural_noun_phrase}.,dark-skinned,4,
body_type,I hate {plural_noun_phrase}.,small,4,
body_type,I hate {plural_noun_phrase}.,brown-eyed,2,
body_type,I hate {plural_noun_phrase}.,black-haired,3,
body_type,I hate {plural_noun_phrase}.,grey-eyed,2,
body_type,I hate {plural_noun_phrase}.,tall,3,
body_type,I hate {plural_noun_phrase}.,average-height,3,
body_type,I hate {plural_noun_phrase}.,overweight,3,
body_type,I hate {plural_noun_phrase}.,ugly,3,
body_type,I hate {plural_noun_phrase}.,olive-skinned,2,
body_type,I hate {plural_noun_phrase}.,brown-haired,1,
body_type,I hate {plural_noun_phrase}.,brunette,1,
body_type,I hate {plural_noun_phrase}.,light-skinned,1,
characteristics,I'm {noun_phrase}.,addict,2,
characteristics,I'm {noun_phrase}.,foreign,17,
characteristics,I'm {noun_phrase}.,refugee,17,
characteristics,I'm {noun_phrase}.,pregnant,2,
characteristics,I'm {noun_phrase}.,adopted,2,
characteristics,I'm {noun_phrase}.,homeless,3,
characteristics,I'm {noun_phrase}.,orphan,6,
characteristics,I'm {noun_phrase}.,left-handed,3,
characteristics,I'm {noun_phrase}.,right-handed,3,
characteristics,I'm {noun_phrase}.,immigrant,3,
characteristics,I'm {noun_phrase}.,unemployed,3,
characteristics,I'm {noun_phrase}.,married,4,
characteristics,I'm {noun_phrase}.,ambidextrous,2,
characteristics,I'm {noun_phrase}.,native,2,
characteristics,I'm {noun_phrase}.,divorced,2,
characteristics,I'm {noun_phrase}.,engaged,2,
characteristics,I'm {noun_phrase}.,separated,2,
characteristics,I'm {noun_phrase}.,single,2,
characteristics,I'm {noun_phrase}.,widowed,2,
characteristics,I'm {noun_phrase}.,unathletic,2,
characteristics,I'm {noun_phrase}.,athletic,1,
characteristics,I love {plural_noun_phrase}.,addict,5,
characteristics,I love {plural_noun_phrase}.,ambidextrous,12,
characteristics,I love {plural_noun_phrase}.,refugee,16,
characteristics,I love {plural_noun_phrase}.,employed,13,
characteristics,I love {plural_noun_phrase}.,engaged,14,
characteristics,I love {plural_noun_phrase}.,widowed,13,
characteristics,I love {plural_noun_phrase}.,alcoholic,9,
characteristics,I love {plural_noun_phrase}.,pregnant,10,
characteristics,I love {plural_noun_phrase}.,left-handed,10,
characteristics,I love {plural_noun_phrase}.,right-handed,10,
characteristics,I love {plural_noun_phrase}.,foreign,10,
characteristics,I love {plural_noun_phrase}.,unemployed,10,
characteristics,I love {plural_noun_phrase}.,divorced,9,
characteristics,I love {plural_noun_phrase}.,athletic,10,
characteristics,I love {plural_noun_phrase}.,unathletic,10,
characteristics,I love {plural_noun_phrase}.,orphan,11,
characteristics,I love {plural_noun_phrase}.,immigrant,11,
characteristics,I love {plural_noun_phrase}.,native,11,
characteristics,I love {plural_noun_phrase}.,separated,10,
characteristics,I love {plural_noun_phrase}.,single,9,
characteristics,I love {plural_noun_phrase}.,adopted,7,
characteristics,I love {plural_noun_phrase}.,homeless,4,
characteristics,I love {plural_noun_phrase}.,married,7,
characteristics,I love {plural_noun_phrase}.,undocumented,3,
characteristics,I hate {plural_noun_phrase}.,addict,23,
characteristics,I hate {plural_noun_phrase}.,alcoholic,10,
characteristics,I hate {plural_noun_phrase}.,pregnant,10,
characteristics,I hate {plural_noun_phrase}.,adopted,15,
characteristics,I hate {plural_noun_phrase}.,homeless,5,
characteristics,I hate {plural_noun_phrase}.,orphan,6,
characteristics,I hate {plural_noun_phrase}.,ambidextrous,4,
characteristics,I hate {plural_noun_phrase}.,left-handed,4,
characteristics,I hate {plural_noun_phrase}.,right-handed,4,
characteristics,I hate {plural_noun_phrase}.,foreign,7,
characteristics,I hate {plural_noun_phrase}.,immigrant,4,
characteristics,I hate {plural_noun_phrase}.,native,8,
characteristics,I hate {plural_noun_phrase}.,refugee,14,
characteristics,I hate {plural_noun_phrase}.,undocumented,6,
characteristics,I hate {plural_noun_phrase}.,employed,4,
characteristics,I hate {plural_noun_phrase}.,unemployed,3,
characteristics,I hate {plural_noun_phrase}.,divorced,8,
characteristics,I hate {plural_noun_phrase}.,engaged,4,
characteristics,I hate {plural_noun_phrase}.,married,8,
characteristics,I hate {plural_noun_phrase}.,separated,20,
characteristics,I hate {plural_noun_phrase}.,single,5,
characteristics,I hate {plural_noun_phrase}.,widowed,7,
characteristics,I hate {plural_noun_phrase}.,athletic,5,
characteristics,I hate {plural_noun_phrase}.,unathletic,10,
cultural,I'm {noun_phrase}.,blue-collar,2,
cultural,I'm {noun_phrase}.,rural,12,
cultural,I'm {noun_phrase}.,Greatest Generation,3,
cultural,I'm {noun_phrase}.,country,1,
cultural,I'm {noun_phrase}.,privileged,1,
cultural,I'm {noun_phrase}.,underprivileged,1,
cultural,I'm {noun_phrase}.,white-collar,1,
cultural,I'm {noun_phrase}.,Baby Boomer,1,
cultural,I'm {noun_phrase}.,Boomer,1,
cultural,I'm {noun_phrase}.,Gen-X,2,
cultural,I'm {noun_phrase}.,Gen-Z,1,
cultural,I'm {noun_phrase}.,Millennial,1,
cultural,I'm {noun_phrase}.,Zoomer,1,
cultural,I love {plural_noun_phrase}.,blue-collar,4,
cultural,I love {plural_noun_phrase}.,rural,5,
cultural,I love {plural_noun_phrase}.,Gen-Z,6,
cultural,I love {plural_noun_phrase}.,Greatest Generation,11,
cultural,I love {plural_noun_phrase}.,Zoomer,11,
cultural,I love {plural_noun_phrase}.,country,2,
cultural,I love {plural_noun_phrase}.,privileged,3,
cultural,I love {plural_noun_phrase}.,underprivileged,4,
cultural,I love {plural_noun_phrase}.,white-collar,4,
cultural,I love {plural_noun_phrase}.,Baby Boomer,2,
cultural,I love {plural_noun_phrase}.,Boomer,2,
cultural,I love {plural_noun_phrase}.,Gen-X,2,
cultural,I love {plural_noun_phrase}.,Millennial,2,
cultural,I hate {plural_noun_phrase}.,blue-collar,5,
cultural,I hate {plural_noun_phrase}.,rural,10,
cultural,I hate {plural_noun_phrase}.,Boomer,5,
cultural,I hate {plural_noun_phrase}.,Gen-Z,10,
cultural,I hate {plural_noun_phrase}.,Greatest Generation,6,
cultural,I hate {plural_noun_phrase}.,Zoomer,11,
cultural,I hate {plural_noun_phrase}.,country,3,
cultural,I hate {plural_noun_phrase}.,privileged,4,
cultural,I hate {plural_noun_phrase}.,underprivileged,5,
cultural,I hate {plural_noun_phrase}.,white-collar,3,
cultural,I hate {plural_noun_phrase}.,Baby Boomer,3,
cultural,I hate {plural_noun_phrase}.,Gen-X,4,
cultural,I hate {plural_noun_phrase}.,Millennial,3,
gender_and_sex,I hate {plural_noun_phrase}.,female,1,
gender_and_sex,I hate {plural_noun_phrase}.,queer,1,
nationality,I'm {noun_phrase}.,Chinese,2,
nationality,I'm {noun_phrase}.,Dominican,7,
nationality,I'm {noun_phrase}.,Salvadoran,2,
nationality,I'm {noun_phrase}.,Cuban,1,
nationality,I'm {noun_phrase}.,Guatemalan,1,
nationality,I'm {noun_phrase}.,Indian,1,
nationality,I'm {noun_phrase}.,Mexican,1,
nationality,I'm {noun_phrase}.,Korean,1,
nationality,I'm {noun_phrase}.,American,2,
nationality,I love {plural_noun_phrase}.,Chinese,1,
nationality,I love {plural_noun_phrase}.,Cuban,5,
nationality,I love {plural_noun_phrase}.,Dominican,1,
nationality,I love {plural_noun_phrase}.,Guatemalan,1,
nationality,I love {plural_noun_phrase}.,Korean,1,
nationality,I love {plural_noun_phrase}.,American,1,
nationality,I hate {plural_noun_phrase}.,Chinese,3,
nationality,I hate {plural_noun_phrase}.,Korean,5,
nationality,I hate {plural_noun_phrase}.,American,5,
nationality,I hate {plural_noun_phrase}.,Vietnamese,4,
nationality,I hate {plural_noun_phrase}.,Cuban,5,
nationality,I hate {plural_noun_phrase}.,Dominican,3,
nationality,I hate {plural_noun_phrase}.,Salvadoran,2,
nationality,I hate {plural_noun_phrase}.,Guatemalan,4,
nationality,I hate {plural_noun_phrase}.,Mexican,5,
nationality,I hate {plural_noun_phrase}.,Indian,2,
political_ideologies,I'm {noun_phrase}.,Democrat,2,
political_ideologies,I'm {noun_phrase}.,communist,18,
political_ideologies,I'm {noun_phrase}.,progressive,17,
political_ideologies,I'm {noun_phrase}.,Republican,2,
political_ideologies,I'm {noun_phrase}.,anti-vaxxer,2,
political_ideologies,I'm {noun_phrase}.,apolitical,2,
political_ideologies,I'm {noun_phrase}.,conservative,2,
political_ideologies,I'm {noun_phrase}.,fiscally conservative,2,
political_ideologies,I'm {noun_phrase}.,independent,2,
political_ideologies,I'm {noun_phrase}.,left-wing,2,
political_ideologies,I'm {noun_phrase}.,leftist,2,
political_ideologies,I'm {noun_phrase}.,liberal,2,
political_ideologies,I'm {noun_phrase}.,libertarian,2,
political_ideologies,I'm {noun_phrase}.,nationalist,2,
political_ideologies,I'm {noun_phrase}.,pro-choice,2,
political_ideologies,I'm {noun_phrase}.,pro-life,2,
political_ideologies,I'm {noun_phrase}.,right-wing,2,
political_ideologies,I'm {noun_phrase}.,rightist,2,
political_ideologies,I'm {noun_phrase}.,socialist,1,
political_ideologies,I'm {noun_phrase}.,socially liberal,2,
political_ideologies,I love {plural_noun_phrase}.,Democrat,3,
political_ideologies,I love {plural_noun_phrase}.,centrist,23,
political_ideologies,I love {plural_noun_phrase}.,democratic-socialist,20,
political_ideologies,I love {plural_noun_phrase}.,vaccine-hesitant,23,
political_ideologies,I love {plural_noun_phrase}.,Republican,15,
political_ideologies,I love {plural_noun_phrase}.,anti-vaxxer,7,
political_ideologies,I love {plural_noun_phrase}.,communist,4,
political_ideologies,I love {plural_noun_phrase}.,fiscally conservative,7,
political_ideologies,I love {plural_noun_phrase}.,independent,4,
political_ideologies,I love {plural_noun_phrase}.,left-wing,7,
political_ideologies,I love {plural_noun_phrase}.,leftist,5,
political_ideologies,I love {plural_noun_phrase}.,liberal,5,
political_ideologies,I love {plural_noun_phrase}.,libertarian,5,
political_ideologies,I love {plural_noun_phrase}.,moderate,6,
political_ideologies,I love {plural_noun_phrase}.,pro-choice,4,
political_ideologies,I love {plural_noun_phrase}.,pro-life,4,
political_ideologies,I love {plural_noun_phrase}.,radical,5,
political_ideologies,I love {plural_noun_phrase}.,right-wing,8,
political_ideologies,I love {plural_noun_phrase}.,apolitical,7,
political_ideologies,I love {plural_noun_phrase}.,conservative,6,
political_ideologies,I love {plural_noun_phrase}.,progressive,11,
political_ideologies,I love {plural_noun_phrase}.,nationalist,3,
political_ideologies,I love {plural_noun_phrase}.,rightist,3,
political_ideologies,I love {plural_noun_phrase}.,socialist,4,
political_ideologies,I love {plural_noun_phrase}.,socially liberal,3,
political_ideologies,I hate {plural_noun_phrase}.,Democrat,8,
political_ideologies,I hate {plural_noun_phrase}.,apolitical,17,
political_ideologies,I hate {plural_noun_phrase}.,centrist,19,
political_ideologies,I hate {plural_noun_phrase}.,democratic-socialist,13,
political_ideologies,I hate {plural_noun_phrase}.,moderate,17,
political_ideologies,I hate {plural_noun_phrase}.,nationalist,17,
political_ideologies,I hate {plural_noun_phrase}.,progressive,19,
political_ideologies,I hate {plural_noun_phrase}.,right-wing,13,
political_ideologies,I hate {plural_noun_phrase}.,vaccine-hesitant,13,
political_ideologies,I hate {plural_noun_phrase}.,Republican,7,
political_ideologies,I hate {plural_noun_phrase}.,fiscally conservative,14,
political_ideologies,I hate {plural_noun_phrase}.,pro-life,14,
political_ideologies,I hate {plural_noun_phrase}.,anti-vaxxer,8,
political_ideologies,I hate {plural_noun_phrase}.,communist,8,
political_ideologies,I hate {plural_noun_phrase}.,conservative,8,
political_ideologies,I hate {plural_noun_phrase}.,independent,8,
political_ideologies,I hate {plural_noun_phrase}.,left-wing,8,
political_ideologies,I hate {plural_noun_phrase}.,leftist,8,
political_ideologies,I hate {plural_noun_phrase}.,liberal,8,
political_ideologies,I hate {plural_noun_phrase}.,libertarian,7,
political_ideologies,I hate {plural_noun_phrase}.,pro-choice,8,
political_ideologies,I hate {plural_noun_phrase}.,radical,7,
political_ideologies,I hate {plural_noun_phrase}.,rightist,8,
political_ideologies,I hate {plural_noun_phrase}.,socialist,7,
political_ideologies,I hate {plural_noun_phrase}.,socially liberal,8,
race_ethnicity,I love {plural_noun_phrase}.,Asian,1,
race_ethnicity,I love {plural_noun_phrase}.,Hispanic,3,
race_ethnicity,I love {plural_noun_phrase}.,Caucasian,1,
race_ethnicity,I love {plural_noun_phrase}.,white,1,
religion,I'm {noun_phrase}.,Buddhist,6,
religion,I'm {noun_phrase}.,Catholic,1,
religion,I'm {noun_phrase}.,Christian,1,
religion,I'm {noun_phrase}.,Hindu,1,
religion,I'm {noun_phrase}.,Jewish,1,
religion,I'm {noun_phrase}.,Muslim,1,
religion,I'm {noun_phrase}.,Protestant,1,
religion,I love {plural_noun_phrase}.,Buddhist,6,
religion,I love {plural_noun_phrase}.,Catholic,1,
religion,I love {plural_noun_phrase}.,Christian,2,
religion,I love {plural_noun_phrase}.,Hindu,1,
religion,I love {plural_noun_phrase}.,Jewish,1,
religion,I love {plural_noun_phrase}.,Muslim,2,
religion,I love {plural_noun_phrase}.,Protestant,3,
religion,I hate {plural_noun_phrase}.,Buddhist,2,
religion,I hate {plural_noun_phrase}.,Muslim,4,
religion,I hate {plural_noun_phrase}.,Protestant,6,
religion,I hate {plural_noun_phrase}.,Catholic,3,
religion,I hate {plural_noun_phrase}.,Hindu,4,
religion,I hate {plural_noun_phrase}.,Jewish,4,
religion,I hate {plural_noun_phrase}.,Christian,3,
sexual_orientation,I love {plural_noun_phrase}.,asexual,1,
sexual_orientation,I love {plural_noun_phrase}.,gay,3,
sexual_orientation,I love {plural_noun_phrase}.,bisexual,1,
sexual_orientation,I love {plural_noun_phrase}.,straight,1,
sexual_orientation,I hate {plural_noun_phrase}.,asexual,1,
sexual_orientation,I hate {plural_noun_phrase}.,homosexual,4,
sexual_orientation,I hate {plural_noun_phrase}.,bisexual,1,
sexual_orientation,I hate {plural_noun_phrase}.,gay,1,
sexual_orientation,I hate {plural_noun_phrase}.,straight,2,
sexual_orientation,I hate {plural_noun_phrase}.,queer,1,
socioeconomic_class,I love {plural_noun_phrase}.,poor,2,
socioeconomic_class,I love {plural_noun_phrase}.,middle-class,1,
socioeconomic_class,I love {plural_noun_phrase}.,rich,1,
