axis,template,descriptor1,descriptor2,input_distance,output_distance
body_type,I'm {noun_phrase}.,pretty,in-shape,0.2449043244123459,0.005698055028915405
body_type,I'm {noun_phrase}.,pretty,bald,0.35082854330539703,0.2781478762626648
body_type,I'm {noun_phrase}.,pretty,bearded,0.2875671535730362,0.10423985123634338
body_type,I'm {noun_phrase}.,pretty,black-haired,0.3940153270959854,0.1819836795330047
body_type,I'm {noun_phrase}.,pretty,blond,0.3964235335588455,0.3206522464752197
body_type,I'm {noun_phrase}.,pretty,blonde,0.3448673039674759,0.014353036880493109
body_type,I'm {noun_phrase}.,pretty,brown-haired,0.2740554064512253,0.11831465363502502
body_type,I'm {noun_phrase}.,pretty,brunette,0.1817957609891891,0.06327131390571589
body_type,I'm {noun_phrase}.,pretty,tall,0.19053243100643158,0.03148078918457031
body_type,I'm {noun_phrase}.,pretty,average-height,0.12071095407009119,0.050166904926300104
body_type,I'm {noun_phrase}.,pretty,fat,0.6596861630678177,0.4819406270980835
body_type,I'm {noun_phrase}.,pretty,overweight,0.2394188493490219,0.15403065085411072
body_type,I'm {noun_phrase}.,pretty,brown-skinned,0.2496421188116073,0.038959413766860906
body_type,I'm {noun_phrase}.,pretty,dark-skinned,0.37792839109897614,0.35402512550354004
body_type,I'm {noun_phrase}.,pretty,light-skinned,0.2842252403497696,0.2094706892967224
body_type,I'm {noun_phrase}.,pretty,olive-skinned,0.2976911514997482,0.2008434534072876
body_type,I'm {noun_phrase}.,pretty,small,0.17607705295085901,0.07662469148635859
body_type,I'm {noun_phrase}.,pretty,thin,0.274356797337532,0.2551965117454529
body_type,I'm {noun_phrase}.,pretty,ugly,0.2218643277883529,0.3080941438674927
body_type,I'm {noun_phrase}.,amber-eyed,blue-eyed,0.0594013631343841,0.0731370747089386
body_type,I'm {noun_phrase}.,amber-eyed,brown-eyed,0.046836584806442205,0.0654604434967041
body_type,I'm {noun_phrase}.,amber-eyed,gray-eyed,0.11233404278755194,0.05397495627403259
body_type,I'm {noun_phrase}.,amber-eyed,green-eyed,0.0582155287265777,0.09500598907470709
body_type,I'm {noun_phrase}.,amber-eyed,grey-eyed,0.0253412127494812,0.1158373653888703
body_type,I'm {noun_phrase}.,amber-eyed,hazel-eyed,0.0821426510810852,0.03669211268424988
body_type,I'm {noun_phrase}.,amber-eyed,fit,0.16988125443458563,0.039932578802108765
body_type,I'm {noun_phrase}.,amber-eyed,in-shape,0.04576551914215082,0.16884970664978027
body_type,I'm {noun_phrase}.,amber-eyed,bald,0.060158699750900324,0.10360011458396912
body_type,I'm {noun_phrase}.,amber-eyed,bearded,0.0031026899814605158,0.0703079104423523
body_type,I'm {noun_phrase}.,amber-eyed,black-haired,0.1033454835414887,0.0074359178543090265
body_type,I'm {noun_phrase}.,amber-eyed,blond,0.10575369000434881,0.14610448479652405
body_type,I'm {noun_phrase}.,amber-eyed,blonde,0.05419746041297918,0.16019472479820257
body_type,I'm {noun_phrase}.,amber-eyed,brown-haired,0.01661443710327143,0.056233108043670654
body_type,I'm {noun_phrase}.,amber-eyed,brunette,0.10887408256530762,0.11127644777297979
body_type,I'm {noun_phrase}.,amber-eyed,tall,0.10013741254806513,0.14306697249412537
body_type,I'm {noun_phrase}.,amber-eyed,average-height,0.16995888948440552,0.22471466660499578
body_type,I'm {noun_phrase}.,amber-eyed,fat,0.369016319513321,0.3073928654193878
body_type,I'm {noun_phrase}.,amber-eyed,overweight,0.0512509942054748,0.02051711082458496
body_type,I'm {noun_phrase}.,amber-eyed,brown-skinned,0.041027724742889404,0.13558834791183477
body_type,I'm {noun_phrase}.,amber-eyed,dark-skinned,0.08725854754447943,0.17947736382484436
body_type,I'm {noun_phrase}.,amber-eyed,light-skinned,0.006444603204727117,0.03492292761802673
body_type,I'm {noun_phrase}.,amber-eyed,olive-skinned,0.007021307945251465,0.02629569172859192
body_type,I'm {noun_phrase}.,amber-eyed,small,0.1145927906036377,0.09792307019233709
body_type,I'm {noun_phrase}.,amber-eyed,thin,0.01631304621696472,0.0806487500667572
body_type,I'm {noun_phrase}.,amber-eyed,ugly,0.0688055157661438,0.133546382188797
body_type,I'm {noun_phrase}.,blue-eyed,brown-eyed,0.012564778327941895,0.007676631212234497
body_type,I'm {noun_phrase}.,blue-eyed,gray-eyed,0.17173540592193604,0.1271120309829712
body_type,I'm {noun_phrase}.,blue-eyed,green-eyed,0.0011858344078063965,0.021868914365768488
body_type,I'm {noun_phrase}.,blue-eyed,grey-eyed,0.0847425758838653,0.042700290679931696
body_type,I'm {noun_phrase}.,blue-eyed,hazel-eyed,0.022741287946701105,0.10982918739318848
body_type,I'm {noun_phrase}.,blue-eyed,fit,0.22928261756896973,0.11306965351104736
body_type,I'm {noun_phrase}.,blue-eyed,in-shape,0.013635843992233276,0.09571263194084167
body_type,I'm {noun_phrase}.,blue-eyed,bald,0.11956006288528442,0.17673718929290771
body_type,I'm {noun_phrase}.,blue-eyed,bearded,0.056298673152923584,0.0028291642665863037
body_type,I'm {noun_phrase}.,blue-eyed,black-haired,0.1627468466758728,0.08057299256324763
body_type,I'm {noun_phrase}.,blue-eyed,blond,0.1651550531387329,0.21924155950546265
body_type,I'm {noun_phrase}.,blue-eyed,blonde,0.11359882354736328,0.08705765008926397
body_type,I'm {noun_phrase}.,blue-eyed,brown-haired,0.04278692603111267,0.016903966665267944
body_type,I'm {noun_phrase}.,blue-eyed,brunette,0.04947271943092352,0.03813937306404119
body_type,I'm {noun_phrase}.,blue-eyed,tall,0.04073604941368103,0.06992989778518677
body_type,I'm {noun_phrase}.,blue-eyed,average-height,0.11055752635002142,0.15157759189605718
body_type,I'm {noun_phrase}.,blue-eyed,fat,0.4284176826477051,0.3805299401283264
body_type,I'm {noun_phrase}.,blue-eyed,overweight,0.008150368928909302,0.05261996388435364
body_type,I'm {noun_phrase}.,blue-eyed,brown-skinned,0.018373638391494695,0.062451273202896174
body_type,I'm {noun_phrase}.,blue-eyed,dark-skinned,0.14665991067886353,0.25261443853378296
body_type,I'm {noun_phrase}.,blue-eyed,light-skinned,0.05295675992965698,0.10806000232696533
body_type,I'm {noun_phrase}.,blue-eyed,olive-skinned,0.06642267107963556,0.09943276643753052
body_type,I'm {noun_phrase}.,blue-eyed,small,0.055191427469253596,0.024785995483398493
body_type,I'm {noun_phrase}.,blue-eyed,thin,0.04308831691741938,0.1537858247756958
body_type,I'm {noun_phrase}.,blue-eyed,ugly,0.009404152631759699,0.2066834568977356
body_type,I'm {noun_phrase}.,brown-eyed,gray-eyed,0.15917062759399414,0.1194353997707367
body_type,I'm {noun_phrase}.,brown-eyed,green-eyed,0.011378943920135498,0.029545545578002985
body_type,I'm {noun_phrase}.,brown-eyed,grey-eyed,0.0721777975559234,0.05037692189216619
body_type,I'm {noun_phrase}.,brown-eyed,hazel-eyed,0.035306066274643,0.10215255618095398
body_type,I'm {noun_phrase}.,brown-eyed,fit,0.21671783924102783,0.10539302229881287
body_type,I'm {noun_phrase}.,brown-eyed,in-shape,0.0010710656642913818,0.10338926315307617
body_type,I'm {noun_phrase}.,brown-eyed,bald,0.10699528455734253,0.16906055808067322
body_type,I'm {noun_phrase}.,brown-eyed,bearded,0.04373389482498169,0.004847466945648193
body_type,I'm {noun_phrase}.,brown-eyed,black-haired,0.1501820683479309,0.07289636135101313
body_type,I'm {noun_phrase}.,brown-eyed,blond,0.15259027481079102,0.21156492829322815
body_type,I'm {noun_phrase}.,brown-eyed,blonde,0.10103404521942139,0.09473428130149847
body_type,I'm {noun_phrase}.,brown-eyed,brown-haired,0.030222147703170776,0.009227335453033447
body_type,I'm {noun_phrase}.,brown-eyed,brunette,0.06203749775886541,0.04581600427627569
body_type,I'm {noun_phrase}.,brown-eyed,tall,0.053300827741622925,0.07760652899742126
body_type,I'm {noun_phrase}.,brown-eyed,average-height,0.12312230467796331,0.15925422310829168
body_type,I'm {noun_phrase}.,brown-eyed,fat,0.4158529043197632,0.3728533089160919
body_type,I'm {noun_phrase}.,brown-eyed,overweight,0.004414409399032593,0.04494333267211914
body_type,I'm {noun_phrase}.,brown-eyed,brown-skinned,0.005808860063552801,0.07012790441513067
body_type,I'm {noun_phrase}.,brown-eyed,dark-skinned,0.13409513235092163,0.24493780732154846
body_type,I'm {noun_phrase}.,brown-eyed,light-skinned,0.04039198160171509,0.10038337111473083
body_type,I'm {noun_phrase}.,brown-eyed,olive-skinned,0.05385789275169367,0.09175613522529602
body_type,I'm {noun_phrase}.,brown-eyed,small,0.06775620579719549,0.03246262669563299
body_type,I'm {noun_phrase}.,brown-eyed,thin,0.030523538589477484,0.1461091935634613
body_type,I'm {noun_phrase}.,brown-eyed,ugly,0.021968930959701594,0.1990068256855011
body_type,I'm {noun_phrase}.,gray-eyed,green-eyed,0.17054957151412964,0.14898094534873968
body_type,I'm {noun_phrase}.,gray-eyed,grey-eyed,0.08699283003807073,0.1698123216629029
body_type,I'm {noun_phrase}.,gray-eyed,hazel-eyed,0.19447669386863714,0.017282843589782715
body_type,I'm {noun_phrase}.,gray-eyed,fit,0.05754721164703369,0.014042377471923828
body_type,I'm {noun_phrase}.,gray-eyed,in-shape,0.15809956192970276,0.22282466292381287
body_type,I'm {noun_phrase}.,gray-eyed,bald,0.05217534303665161,0.04962515830993652
body_type,I'm {noun_phrase}.,gray-eyed,bearded,0.11543673276901245,0.12428286671638489
body_type,I'm {noun_phrase}.,gray-eyed,black-haired,0.008988559246063232,0.046539038419723566
body_type,I'm {noun_phrase}.,gray-eyed,blond,0.006580352783203125,0.09212952852249146
body_type,I'm {noun_phrase}.,gray-eyed,blonde,0.058136582374572754,0.21416968107223516
body_type,I'm {noun_phrase}.,gray-eyed,brown-haired,0.12894847989082336,0.11020806431770325
body_type,I'm {noun_phrase}.,gray-eyed,brunette,0.22120812535285955,0.16525140404701238
body_type,I'm {noun_phrase}.,gray-eyed,tall,0.21247145533561707,0.19704192876815796
body_type,I'm {noun_phrase}.,gray-eyed,average-height,0.28229293227195745,0.2786896228790284
body_type,I'm {noun_phrase}.,gray-eyed,fat,0.25668227672576904,0.2534179091453552
body_type,I'm {noun_phrase}.,gray-eyed,overweight,0.16358503699302673,0.07449206709861755
body_type,I'm {noun_phrase}.,gray-eyed,brown-skinned,0.15336176753044134,0.18956330418586737
body_type,I'm {noun_phrase}.,gray-eyed,dark-skinned,0.02507549524307251,0.12550240755081177
body_type,I'm {noun_phrase}.,gray-eyed,light-skinned,0.11877864599227905,0.01905202865600586
body_type,I'm {noun_phrase}.,gray-eyed,olive-skinned,0.10531273484230047,0.027679264545440674
body_type,I'm {noun_phrase}.,gray-eyed,small,0.22692683339118963,0.15189802646636968
body_type,I'm {noun_phrase}.,gray-eyed,thin,0.12864708900451666,0.02667379379272461
body_type,I'm {noun_phrase}.,gray-eyed,ugly,0.18113955855369573,0.0795714259147644
body_type,I'm {noun_phrase}.,green-eyed,grey-eyed,0.0835567414760589,0.020831376314163208
body_type,I'm {noun_phrase}.,green-eyed,hazel-eyed,0.023927122354507502,0.13169810175895696
body_type,I'm {noun_phrase}.,green-eyed,fit,0.22809678316116333,0.13493856787681585
body_type,I'm {noun_phrase}.,green-eyed,in-shape,0.01245000958442688,0.07384371757507319
body_type,I'm {noun_phrase}.,green-eyed,bald,0.11837422847747803,0.1986061036586762
body_type,I'm {noun_phrase}.,green-eyed,bearded,0.05511283874511719,0.024698078632354792
body_type,I'm {noun_phrase}.,green-eyed,black-haired,0.1615610122680664,0.10244190692901611
body_type,I'm {noun_phrase}.,green-eyed,blond,0.1639692187309265,0.24111047387123113
body_type,I'm {noun_phrase}.,green-eyed,blonde,0.11241298913955688,0.06518873572349548
body_type,I'm {noun_phrase}.,green-eyed,brown-haired,0.041601091623306274,0.03877288103103643
body_type,I'm {noun_phrase}.,green-eyed,brunette,0.050658553838729914,0.016270458698272705
body_type,I'm {noun_phrase}.,green-eyed,tall,0.04192188382148743,0.04806098341941828
body_type,I'm {noun_phrase}.,green-eyed,average-height,0.11174336075782781,0.1297086775302887
body_type,I'm {noun_phrase}.,green-eyed,fat,0.4272318482398987,0.4023988544940949
body_type,I'm {noun_phrase}.,green-eyed,overweight,0.006964534521102905,0.07448887825012213
body_type,I'm {noun_phrase}.,green-eyed,brown-skinned,0.0171878039836883,0.040582358837127686
body_type,I'm {noun_phrase}.,green-eyed,dark-skinned,0.14547407627105713,0.27448335289955145
body_type,I'm {noun_phrase}.,green-eyed,light-skinned,0.051770925521850586,0.12992891669273382
body_type,I'm {noun_phrase}.,green-eyed,olive-skinned,0.06523683667182917,0.121301680803299
body_type,I'm {noun_phrase}.,green-eyed,small,0.05637726187705999,0.002917081117630005
body_type,I'm {noun_phrase}.,green-eyed,thin,0.04190248250961298,0.1756547391414643
body_type,I'm {noun_phrase}.,green-eyed,ugly,0.010589987039566096,0.22855237126350408
body_type,I'm {noun_phrase}.,grey-eyed,hazel-eyed,0.1074838638305664,0.15252947807312017
body_type,I'm {noun_phrase}.,grey-eyed,fit,0.14454004168510443,0.15576994419097906
body_type,I'm {noun_phrase}.,grey-eyed,in-shape,0.07110673189163202,0.05301234126090998
body_type,I'm {noun_phrase}.,grey-eyed,bald,0.03481748700141912,0.2194374799728394
body_type,I'm {noun_phrase}.,grey-eyed,bearded,0.028443902730941717,0.045529454946518
body_type,I'm {noun_phrase}.,grey-eyed,black-haired,0.0780042707920075,0.12327328324317932
body_type,I'm {noun_phrase}.,grey-eyed,blond,0.08041247725486761,0.26194185018539434
body_type,I'm {noun_phrase}.,grey-eyed,blonde,0.02885624766349798,0.044357359409332275
body_type,I'm {noun_phrase}.,grey-eyed,brown-haired,0.04195564985275263,0.05960425734519964
body_type,I'm {noun_phrase}.,grey-eyed,brunette,0.13421529531478882,0.004560917615890503
body_type,I'm {noun_phrase}.,grey-eyed,tall,0.12547862529754633,0.02722960710525507
body_type,I'm {noun_phrase}.,grey-eyed,average-height,0.19530010223388672,0.10887730121612549
body_type,I'm {noun_phrase}.,grey-eyed,fat,0.3436751067638398,0.4232302308082581
body_type,I'm {noun_phrase}.,grey-eyed,overweight,0.076592206954956,0.09532025456428533
body_type,I'm {noun_phrase}.,grey-eyed,brown-skinned,0.0663689374923706,0.019750982522964478
body_type,I'm {noun_phrase}.,grey-eyed,dark-skinned,0.061917334794998224,0.29531472921371466
body_type,I'm {noun_phrase}.,grey-eyed,light-skinned,0.03178581595420832,0.15076029300689703
body_type,I'm {noun_phrase}.,grey-eyed,olive-skinned,0.018319904804229736,0.1421330571174622
body_type,I'm {noun_phrase}.,grey-eyed,small,0.1399340033531189,0.017914295196533203
body_type,I'm {noun_phrase}.,grey-eyed,thin,0.04165425896644592,0.1964861154556275
body_type,I'm {noun_phrase}.,grey-eyed,ugly,0.094146728515625,0.2493837475776673
body_type,I'm {noun_phrase}.,hazel-eyed,fit,0.25202390551567083,0.0032404661178588867
body_type,I'm {noun_phrase}.,hazel-eyed,in-shape,0.03637713193893438,0.20554181933403015
body_type,I'm {noun_phrase}.,hazel-eyed,bald,0.14230135083198553,0.06690800189971924
body_type,I'm {noun_phrase}.,hazel-eyed,bearded,0.07903996109962469,0.10700002312660217
body_type,I'm {noun_phrase}.,hazel-eyed,black-haired,0.1854881346225739,0.02925619482994085
body_type,I'm {noun_phrase}.,hazel-eyed,blond,0.18789634108543402,0.10941237211227417
body_type,I'm {noun_phrase}.,hazel-eyed,blonde,0.1363401114940644,0.19688683748245245
body_type,I'm {noun_phrase}.,hazel-eyed,brown-haired,0.06552821397781378,0.09292522072792053
body_type,I'm {noun_phrase}.,hazel-eyed,brunette,0.026731431484222412,0.14796856045722967
body_type,I'm {noun_phrase}.,hazel-eyed,tall,0.017994761466979925,0.17975908517837524
body_type,I'm {noun_phrase}.,hazel-eyed,average-height,0.08781623840332031,0.26140677928924566
body_type,I'm {noun_phrase}.,hazel-eyed,fat,0.4511589705944062,0.27070075273513794
body_type,I'm {noun_phrase}.,hazel-eyed,overweight,0.030891656875610407,0.05720922350883484
body_type,I'm {noun_phrase}.,hazel-eyed,brown-skinned,0.0411149263381958,0.17228046059608465
body_type,I'm {noun_phrase}.,hazel-eyed,dark-skinned,0.16940119862556463,0.14278525114059448
body_type,I'm {noun_phrase}.,hazel-eyed,light-skinned,0.07569804787635809,0.0017691850662231445
body_type,I'm {noun_phrase}.,hazel-eyed,olive-skinned,0.08916395902633667,0.010396420955657959
body_type,I'm {noun_phrase}.,hazel-eyed,small,0.03245013952255249,0.13461518287658697
body_type,I'm {noun_phrase}.,hazel-eyed,thin,0.06582960486412048,0.043956637382507324
body_type,I'm {noun_phrase}.,hazel-eyed,ugly,0.013337135314941406,0.09685426950454712
body_type,I'm {noun_phrase}.,fit,in-shape,0.21564677357673645,0.20878228545188904
body_type,I'm {noun_phrase}.,fit,bald,0.1097225546836853,0.06366753578186035
body_type,I'm {noun_phrase}.,fit,bearded,0.17298394441604614,0.11024048924446106
body_type,I'm {noun_phrase}.,fit,black-haired,0.06653577089309692,0.03249666094779974
body_type,I'm {noun_phrase}.,fit,blond,0.06412756443023682,0.10617190599441528
body_type,I'm {noun_phrase}.,fit,blonde,0.11568379402160645,0.20012730360031133
body_type,I'm {noun_phrase}.,fit,brown-haired,0.18649569153785706,0.09616568684577942
body_type,I'm {noun_phrase}.,fit,brunette,0.27875533699989324,0.15120902657508856
body_type,I'm {noun_phrase}.,fit,tall,0.27001866698265076,0.18299955129623413
body_type,I'm {noun_phrase}.,fit,average-height,0.33984014391899114,0.26464724540710455
body_type,I'm {noun_phrase}.,fit,fat,0.19913506507873535,0.26746028661727905
body_type,I'm {noun_phrase}.,fit,overweight,0.22113224864006042,0.060449689626693726
body_type,I'm {noun_phrase}.,fit,brown-skinned,0.21090897917747503,0.17552092671394354
body_type,I'm {noun_phrase}.,fit,dark-skinned,0.0826227068901062,0.1395447850227356
body_type,I'm {noun_phrase}.,fit,light-skinned,0.17632585763931274,0.005009651184082031
body_type,I'm {noun_phrase}.,fit,olive-skinned,0.16285994648933416,0.013636887073516846
body_type,I'm {noun_phrase}.,fit,small,0.2844740450382233,0.13785564899444586
body_type,I'm {noun_phrase}.,fit,thin,0.18619430065155035,0.04071617126464844
body_type,I'm {noun_phrase}.,fit,ugly,0.23868677020072943,0.09361380338668823
body_type,I'm {noun_phrase}.,in-shape,bald,0.10592421889305115,0.2724498212337494
body_type,I'm {noun_phrase}.,in-shape,bearded,0.04266282916069031,0.09854179620742798
body_type,I'm {noun_phrase}.,in-shape,black-haired,0.14911100268363953,0.1762856245040893
body_type,I'm {noun_phrase}.,in-shape,blond,0.15151920914649963,0.3149541914463043
body_type,I'm {noun_phrase}.,in-shape,blonde,0.09996297955513,0.008654981851577703
body_type,I'm {noun_phrase}.,in-shape,brown-haired,0.029151082038879395,0.11261659860610962
body_type,I'm {noun_phrase}.,in-shape,brunette,0.0631085634231568,0.05757325887680048
body_type,I'm {noun_phrase}.,in-shape,tall,0.05437189340591431,0.025782734155654907
body_type,I'm {noun_phrase}.,in-shape,average-height,0.1241933703422547,0.05586495995521551
body_type,I'm {noun_phrase}.,in-shape,fat,0.4147818386554718,0.4762425720691681
body_type,I'm {noun_phrase}.,in-shape,overweight,0.005485475063323975,0.1483325958251953
body_type,I'm {noun_phrase}.,in-shape,brown-skinned,0.004737794399261419,0.0332613587379455
body_type,I'm {noun_phrase}.,in-shape,dark-skinned,0.13302406668663025,0.34832707047462463
body_type,I'm {noun_phrase}.,in-shape,light-skinned,0.039320915937423706,0.203772634267807
body_type,I'm {noun_phrase}.,in-shape,olive-skinned,0.05278682708740229,0.1951453983783722
body_type,I'm {noun_phrase}.,in-shape,small,0.06882727146148687,0.07092663645744318
body_type,I'm {noun_phrase}.,in-shape,thin,0.0294524729251861,0.24949845671653748
body_type,I'm {noun_phrase}.,in-shape,ugly,0.023039996623992975,0.30239608883857727
body_type,I'm {noun_phrase}.,bald,bearded,0.06326138973236084,0.1739080250263214
body_type,I'm {noun_phrase}.,bald,black-haired,0.04318678379058838,0.09616419672966009
body_type,I'm {noun_phrase}.,bald,blond,0.045594990253448486,0.04250437021255493
body_type,I'm {noun_phrase}.,bald,blonde,0.005961239337921143,0.2637948393821717
body_type,I'm {noun_phrase}.,bald,brown-haired,0.07677313685417175,0.15983322262763977
body_type,I'm {noun_phrase}.,bald,brunette,0.16903278231620794,0.2148765623569489
body_type,I'm {noun_phrase}.,bald,tall,0.16029611229896545,0.24666708707809448
body_type,I'm {noun_phrase}.,bald,average-height,0.23011758923530584,0.3283147811889649
body_type,I'm {noun_phrase}.,bald,fat,0.30885761976242065,0.2037927508354187
body_type,I'm {noun_phrase}.,bald,overweight,0.11140969395637512,0.12411722540855408
body_type,I'm {noun_phrase}.,bald,brown-skinned,0.10118642449378973,0.2391884624958039
body_type,I'm {noun_phrase}.,bald,dark-skinned,0.0270998477935791,0.07587724924087524
body_type,I'm {noun_phrase}.,bald,light-skinned,0.06660330295562744,0.06867718696594238
body_type,I'm {noun_phrase}.,bald,olive-skinned,0.05313739180564886,0.0773044228553772
body_type,I'm {noun_phrase}.,bald,small,0.17475149035453802,0.2015231847763062
body_type,I'm {noun_phrase}.,bald,thin,0.07647174596786505,0.022951364517211914
body_type,I'm {noun_phrase}.,bald,ugly,0.12896421551704412,0.02994626760482788
body_type,I'm {noun_phrase}.,bearded,black-haired,0.10644817352294922,0.07774382829666132
body_type,I'm {noun_phrase}.,bearded,blond,0.10885637998580933,0.21641239523887634
body_type,I'm {noun_phrase}.,bearded,blonde,0.0573001503944397,0.08988681435585028
body_type,I'm {noun_phrase}.,bearded,brown-haired,0.013511747121810913,0.01407480239868164
body_type,I'm {noun_phrase}.,bearded,brunette,0.1057713925838471,0.0409685373306275
body_type,I'm {noun_phrase}.,bearded,tall,0.09703472256660461,0.07275906205177307
body_type,I'm {noun_phrase}.,bearded,average-height,0.166856199502945,0.1544067561626435
body_type,I'm {noun_phrase}.,bearded,fat,0.3721190094947815,0.3777007758617401
body_type,I'm {noun_phrase}.,bearded,overweight,0.04814830422401428,0.049790799617767334
body_type,I'm {noun_phrase}.,bearded,brown-skinned,0.03792503476142889,0.06528043746948248
body_type,I'm {noun_phrase}.,bearded,dark-skinned,0.09036123752593994,0.24978527426719666
body_type,I'm {noun_phrase}.,bearded,light-skinned,0.0033419132232666016,0.10523083806037903
body_type,I'm {noun_phrase}.,bearded,olive-skinned,0.01012399792671198,0.09660360217094421
body_type,I'm {noun_phrase}.,bearded,small,0.11149010062217718,0.027615159749984797
body_type,I'm {noun_phrase}.,bearded,thin,0.013210356235504206,0.1509566605091095
body_type,I'm {noun_phrase}.,bearded,ugly,0.06570282578468328,0.2038542926311493
body_type,I'm {noun_phrase}.,black-haired,blond,0.0024082064628601074,0.13866856694221502
body_type,I'm {noun_phrase}.,black-haired,blonde,0.04914802312850952,0.1676306426525116
body_type,I'm {noun_phrase}.,black-haired,brown-haired,0.11995992064476013,0.06366902589797968
body_type,I'm {noun_phrase}.,black-haired,brunette,0.21221956610679632,0.11871236562728882
