axis,template,descriptor1,descriptor2,input_distance,output_distance
body_type,I'm {noun_phrase}.,pretty,black-haired,0.011692166328430204,0.05853275954723358
body_type,I'm {noun_phrase}.,pretty,blond,0.07959866523742681,0.08311991393566129
body_type,I'm {noun_phrase}.,pretty,blonde,0.09436346590518951,0.1015600562095642
body_type,I'm {noun_phrase}.,pretty,brown-haired,0.0807026475667953,0.09689484536647802
body_type,I'm {noun_phrase}.,pretty,brunette,0.027783378958702087,0.012304782867431696
body_type,I'm {noun_phrase}.,pretty,tall,0.04792085289955139,0.027104929089546204
body_type,I'm {noun_phrase}.,pretty,average-height,0.07490704953670502,0.06557302176952362
body_type,I'm {noun_phrase}.,pretty,fat,0.1381667628884316,0.1168440580368042
body_type,I'm {noun_phrase}.,pretty,overweight,0.030608221888542175,0.05706791579723358
body_type,I'm {noun_phrase}.,pretty,brown-skinned,0.11859138309955597,0.17928974330425268
body_type,I'm {noun_phrase}.,pretty,dark-skinned,0.04058410227298731,0.0190969109535217
body_type,I'm {noun_phrase}.,pretty,light-skinned,0.06374241411685938,0.05192519724369049
body_type,I'm {noun_phrase}.,pretty,olive-skinned,0.026000812649726784,0.023978158831596402
body_type,I'm {noun_phrase}.,pretty,small,0.11131499707698822,0.07908202707767492
body_type,I'm {noun_phrase}.,pretty,thin,0.015456065535545294,0.09970797598361969
body_type,I'm {noun_phrase}.,pretty,ugly,0.029407188296318,0.034407943487167414
body_type,I'm {noun_phrase}.,amber-eyed,blue-eyed,0.014780297875404413,0.0849201679229736
body_type,I'm {noun_phrase}.,amber-eyed,brown-eyed,0.11659537255764013,0.11001294851303098
body_type,I'm {noun_phrase}.,amber-eyed,gray-eyed,0.013618141412735013,0.027507230639457703
body_type,I'm {noun_phrase}.,amber-eyed,green-eyed,0.0064437091350554865,0.05957335233688352
body_type,I'm {noun_phrase}.,amber-eyed,grey-eyed,0.05123089253902441,0.028841614723205594
body_type,I'm {noun_phrase}.,amber-eyed,hazel-eyed,0.03664012253284449,0.059827893972396906
body_type,I'm {noun_phrase}.,amber-eyed,fit,0.0554321408271789,0.046718060970306396
body_type,I'm {noun_phrase}.,amber-eyed,in-shape,0.008937999606132507,0.04543936252594
body_type,I'm {noun_phrase}.,amber-eyed,bald,0.025910064578056308,0.010378748178482083
body_type,I'm {noun_phrase}.,amber-eyed,bearded,0.03669135272502899,0.00035585463047030363
body_type,I'm {noun_phrase}.,amber-eyed,black-haired,0.003175228834152194,0.04106974601745608
body_type,I'm {noun_phrase}.,amber-eyed,blond,0.0710817277431488,0.06565690040588379
body_type,I'm {noun_phrase}.,amber-eyed,blonde,0.0858465284109115,0.0840970426797867
body_type,I'm {noun_phrase}.,amber-eyed,brown-haired,0.0892195850610733,0.11435785889625552
body_type,I'm {noun_phrase}.,amber-eyed,brunette,0.0363003164529801,0.029767796397209195
body_type,I'm {noun_phrase}.,amber-eyed,tall,0.03940391540527338,0.0445679426193237
body_type,I'm {noun_phrase}.,amber-eyed,average-height,0.08342398703098303,0.08303603529930112
body_type,I'm {noun_phrase}.,amber-eyed,fat,0.1296498253941536,0.0993810445070267
body_type,I'm {noun_phrase}.,amber-eyed,overweight,0.039125159382820185,0.07453092932701108
body_type,I'm {noun_phrase}.,amber-eyed,brown-skinned,0.12710832059383398,0.19675275683403018
body_type,I'm {noun_phrase}.,amber-eyed,dark-skinned,0.04910103976726532,0.0016338974237442017
body_type,I'm {noun_phrase}.,amber-eyed,light-skinned,0.07225935161113739,0.06938821077346799
body_type,I'm {noun_phrase}.,amber-eyed,olive-skinned,0.034517750144004794,0.0414411723613739
body_type,I'm {noun_phrase}.,amber-eyed,small,0.11983193457126623,0.09654504060745242
body_type,I'm {noun_phrase}.,amber-eyed,thin,0.023973003029823303,0.11717098951339719
body_type,I'm {noun_phrase}.,amber-eyed,ugly,0.03792412579059601,0.05187095701694491
body_type,I'm {noun_phrase}.,blue-eyed,brown-eyed,0.10181507468223572,0.025092780590057373
body_type,I'm {noun_phrase}.,blue-eyed,gray-eyed,0.0011621564626694003,0.0574129372835159
body_type,I'm {noun_phrase}.,blue-eyed,green-eyed,0.0212240070104599,0.025346815586090088
body_type,I'm {noun_phrase}.,blue-eyed,grey-eyed,0.036450594663619995,0.05607855319976801
body_type,I'm {noun_phrase}.,blue-eyed,hazel-eyed,0.0514204204082489,0.1447480618953705
body_type,I'm {noun_phrase}.,blue-eyed,fit,0.07021243870258331,0.13163822889328
body_type,I'm {noun_phrase}.,blue-eyed,in-shape,0.005842298269271906,0.1303595304489136
body_type,I'm {noun_phrase}.,blue-eyed,bald,0.04069036245346072,0.09529891610145569
body_type,I'm {noun_phrase}.,blue-eyed,bearded,0.051471650600433405,0.0845643132925033
body_type,I'm {noun_phrase}.,blue-eyed,black-haired,0.017955526709556607,0.1259899139404297
body_type,I'm {noun_phrase}.,blue-eyed,blond,0.08586202561855322,0.1505770683288574
body_type,I'm {noun_phrase}.,blue-eyed,blonde,0.10062682628631592,0.16901721060276031
body_type,I'm {noun_phrase}.,blue-eyed,brown-haired,0.07443928718566889,0.029437690973281916
body_type,I'm {noun_phrase}.,blue-eyed,brunette,0.021520018577575684,0.05515237152576441
body_type,I'm {noun_phrase}.,blue-eyed,tall,0.054184213280677795,0.0403522253036499
body_type,I'm {noun_phrase}.,blue-eyed,average-height,0.06864368915557861,0.0018841326236724854
body_type,I'm {noun_phrase}.,blue-eyed,fat,0.144430123269558,0.1843012124300003
body_type,I'm {noun_phrase}.,blue-eyed,overweight,0.02434486150741577,0.010389238595962524
body_type,I'm {noun_phrase}.,blue-eyed,brown-skinned,0.11232802271842957,0.11183258891105657
body_type,I'm {noun_phrase}.,blue-eyed,dark-skinned,0.034320741891860906,0.0865540653467178
body_type,I'm {noun_phrase}.,blue-eyed,light-skinned,0.05747905373573298,0.015531957149505615
body_type,I'm {noun_phrase}.,blue-eyed,olive-skinned,0.01973745226860038,0.043478995561599704
body_type,I'm {noun_phrase}.,blue-eyed,small,0.10505163669586182,0.011624872684478815
body_type,I'm {noun_phrase}.,blue-eyed,thin,0.00919270515441889,0.032250821590423584
body_type,I'm {noun_phrase}.,blue-eyed,ugly,0.023143827915191595,0.03304921090602869
body_type,I'm {noun_phrase}.,brown-eyed,gray-eyed,0.10297723114490512,0.08250571787357328
body_type,I'm {noun_phrase}.,brown-eyed,green-eyed,0.12303908169269562,0.05043959617614746
body_type,I'm {noun_phrase}.,brown-eyed,grey-eyed,0.06536448001861572,0.08117133378982538
body_type,I'm {noun_phrase}.,brown-eyed,hazel-eyed,0.15323549509048462,0.16984084248542788
body_type,I'm {noun_phrase}.,brown-eyed,fit,0.17202751338481903,0.15673100948333737
body_type,I'm {noun_phrase}.,brown-eyed,in-shape,0.10765737295150762,0.15545231103897098
body_type,I'm {noun_phrase}.,brown-eyed,bald,0.14250543713569644,0.12039169669151306
body_type,I'm {noun_phrase}.,brown-eyed,bearded,0.15328672528266912,0.10965709388256067
body_type,I'm {noun_phrase}.,brown-eyed,black-haired,0.11977060139179233,0.15108269453048706
body_type,I'm {noun_phrase}.,brown-eyed,blond,0.18767710030078893,0.17566984891891477
body_type,I'm {noun_phrase}.,brown-eyed,blonde,0.20244190096855164,0.1941099911928177
body_type,I'm {noun_phrase}.,brown-eyed,brown-haired,0.027375787496566828,0.004344910383224543
body_type,I'm {noun_phrase}.,brown-eyed,brunette,0.08029505610466003,0.08024515211582178
body_type,I'm {noun_phrase}.,brown-eyed,tall,0.1559992879629135,0.06544500589370728
body_type,I'm {noun_phrase}.,brown-eyed,average-height,0.033171385526657104,0.02697691321372986
body_type,I'm {noun_phrase}.,brown-eyed,fat,0.24624519795179373,0.20939399302005768
body_type,I'm {noun_phrase}.,brown-eyed,overweight,0.07747021317481995,0.0354820191860199
body_type,I'm {noun_phrase}.,brown-eyed,brown-skinned,0.010512948036193848,0.0867398083209992
body_type,I'm {noun_phrase}.,brown-eyed,dark-skinned,0.06749433279037481,0.11164684593677518
body_type,I'm {noun_phrase}.,brown-eyed,light-skinned,0.04433602094650274,0.04062473773956299
body_type,I'm {noun_phrase}.,brown-eyed,olive-skinned,0.08207762241363534,0.06857177615165708
body_type,I'm {noun_phrase}.,brown-eyed,small,0.0032365620136260986,0.013467907905578558
body_type,I'm {noun_phrase}.,brown-eyed,thin,0.09262236952781683,0.007158041000366211
body_type,I'm {noun_phrase}.,brown-eyed,ugly,0.07867124676704412,0.058141991496086065
body_type,I'm {noun_phrase}.,gray-eyed,green-eyed,0.0200618505477905,0.032066121697425815
body_type,I'm {noun_phrase}.,gray-eyed,grey-eyed,0.037612751126289395,0.0013343840837478915
body_type,I'm {noun_phrase}.,gray-eyed,hazel-eyed,0.0502582639455795,0.08733512461185461
body_type,I'm {noun_phrase}.,gray-eyed,fit,0.06905028223991391,0.0742252916097641
body_type,I'm {noun_phrase}.,gray-eyed,in-shape,0.004680141806602506,0.0729465931653977
body_type,I'm {noun_phrase}.,gray-eyed,bald,0.03952820599079132,0.037885978817939786
body_type,I'm {noun_phrase}.,gray-eyed,bearded,0.050309494137764005,0.0271513760089874
body_type,I'm {noun_phrase}.,gray-eyed,black-haired,0.016793370246887207,0.06857697665691379
body_type,I'm {noun_phrase}.,gray-eyed,blond,0.08469986915588382,0.09316413104534149
body_type,I'm {noun_phrase}.,gray-eyed,blonde,0.09946466982364652,0.1116042733192444
body_type,I'm {noun_phrase}.,gray-eyed,brown-haired,0.07560144364833829,0.08685062825679782
body_type,I'm {noun_phrase}.,gray-eyed,brunette,0.022682175040245084,0.0022605657577514926
body_type,I'm {noun_phrase}.,gray-eyed,tall,0.053022056818008395,0.017060711979866
body_type,I'm {noun_phrase}.,gray-eyed,average-height,0.06980584561824801,0.05552880465984342
body_type,I'm {noun_phrase}.,gray-eyed,fat,0.1432679668068886,0.1268882751464844
body_type,I'm {noun_phrase}.,gray-eyed,overweight,0.025507017970085172,0.04702369868755338
body_type,I'm {noun_phrase}.,gray-eyed,brown-skinned,0.11349017918109897,0.16924552619457248
body_type,I'm {noun_phrase}.,gray-eyed,dark-skinned,0.03548289835453031,0.029141128063201904
body_type,I'm {noun_phrase}.,gray-eyed,light-skinned,0.05864121019840238,0.04188098013401029
body_type,I'm {noun_phrase}.,gray-eyed,olive-skinned,0.02089960873126978,0.013933941721916199
body_type,I'm {noun_phrase}.,gray-eyed,small,0.10621379315853122,0.06903780996799472
body_type,I'm {noun_phrase}.,gray-eyed,thin,0.01035486161708829,0.08966375887393949
body_type,I'm {noun_phrase}.,gray-eyed,ugly,0.024305984377860995,0.02436372637748721
body_type,I'm {noun_phrase}.,green-eyed,grey-eyed,0.057674601674079895,0.030731737613677923
body_type,I'm {noun_phrase}.,green-eyed,hazel-eyed,0.030196413397789,0.11940124630928042
body_type,I'm {noun_phrase}.,green-eyed,fit,0.04898843169212341,0.10629141330718991
body_type,I'm {noun_phrase}.,green-eyed,in-shape,0.015381708741187994,0.10501271486282351
body_type,I'm {noun_phrase}.,green-eyed,bald,0.01946635544300082,0.0699521005153656
body_type,I'm {noun_phrase}.,green-eyed,bearded,0.030247643589973505,0.059217497706413214
body_type,I'm {noun_phrase}.,green-eyed,black-haired,0.0032684803009032926,0.1006430983543396
body_type,I'm {noun_phrase}.,green-eyed,blond,0.06463801860809332,0.1252302527427673
body_type,I'm {noun_phrase}.,green-eyed,blonde,0.07940281927585602,0.14367039501667023
body_type,I'm {noun_phrase}.,green-eyed,brown-haired,0.09566329419612879,0.054784506559372004
body_type,I'm {noun_phrase}.,green-eyed,brunette,0.042744025588035583,0.029805555939674322
body_type,I'm {noun_phrase}.,green-eyed,tall,0.032960206270217896,0.015005409717559814
body_type,I'm {noun_phrase}.,green-eyed,average-height,0.08986769616603851,0.023462682962417603
body_type,I'm {noun_phrase}.,green-eyed,fat,0.12320611625909811,0.15895439684391022
body_type,I'm {noun_phrase}.,green-eyed,overweight,0.04556886851787567,0.014957576990127563
body_type,I'm {noun_phrase}.,green-eyed,brown-skinned,0.13355202972888947,0.13717940449714666
body_type,I'm {noun_phrase}.,green-eyed,dark-skinned,0.055544748902320806,0.06120724976062772
body_type,I'm {noun_phrase}.,green-eyed,light-skinned,0.07870306074619288,0.009814858436584473
body_type,I'm {noun_phrase}.,green-eyed,olive-skinned,0.04096145927906028,0.018132179975509616
body_type,I'm {noun_phrase}.,green-eyed,small,0.12627564370632172,0.0369716882705689
body_type,I'm {noun_phrase}.,green-eyed,thin,0.03041671216487879,0.05759763717651367
body_type,I'm {noun_phrase}.,green-eyed,ugly,0.044367834925651495,0.007702395319938604
body_type,I'm {noun_phrase}.,grey-eyed,hazel-eyed,0.0878710150718689,0.0886695086956025
body_type,I'm {noun_phrase}.,grey-eyed,fit,0.10666303336620331,0.07555967569351199
body_type,I'm {noun_phrase}.,grey-eyed,in-shape,0.0422928929328919,0.07428097724914559
body_type,I'm {noun_phrase}.,grey-eyed,bald,0.07714095711708072,0.03922036290168768
body_type,I'm {noun_phrase}.,grey-eyed,bearded,0.0879222452640534,0.02848576009273529
body_type,I'm {noun_phrase}.,grey-eyed,black-haired,0.0544061213731766,0.06991136074066168
body_type,I'm {noun_phrase}.,grey-eyed,blond,0.12231262028217321,0.09449851512908938
body_type,I'm {noun_phrase}.,grey-eyed,blonde,0.1370774209499359,0.11293865740299229
body_type,I'm {noun_phrase}.,grey-eyed,brown-haired,0.037988692522048895,0.08551624417304993
body_type,I'm {noun_phrase}.,grey-eyed,brunette,0.014930576086044312,0.0009261816740036011
body_type,I'm {noun_phrase}.,grey-eyed,tall,0.09063480794429779,0.01572632789611811
body_type,I'm {noun_phrase}.,grey-eyed,average-height,0.03219309449195862,0.054194420576095526
body_type,I'm {noun_phrase}.,grey-eyed,fat,0.180880717933178,0.1282226592302323
body_type,I'm {noun_phrase}.,grey-eyed,overweight,0.012105733156204224,0.045689314603805486
body_type,I'm {noun_phrase}.,grey-eyed,brown-skinned,0.07587742805480957,0.16791114211082458
body_type,I'm {noun_phrase}.,grey-eyed,dark-skinned,0.0021298527717590887,0.030475512146949796
body_type,I'm {noun_phrase}.,grey-eyed,light-skinned,0.02102845907211298,0.040546596050262396
body_type,I'm {noun_phrase}.,grey-eyed,olive-skinned,0.016713142395019615,0.012599557638168307
body_type,I'm {noun_phrase}.,grey-eyed,small,0.06860104203224182,0.06770342588424683
body_type,I'm {noun_phrase}.,grey-eyed,thin,0.027257889509201105,0.0883293747901916
body_type,I'm {noun_phrase}.,grey-eyed,ugly,0.0133067667484284,0.02302934229373932
body_type,I'm {noun_phrase}.,hazel-eyed,fit,0.01879201829433441,0.01310983300209051
body_type,I'm {noun_phrase}.,hazel-eyed,in-shape,0.045578122138976995,0.01438853144645691
body_type,I'm {noun_phrase}.,hazel-eyed,bald,0.01073005795478818,0.04944914579391482
body_type,I'm {noun_phrase}.,hazel-eyed,bearded,5.123019218450375e-05,0.06018374860286721
body_type,I'm {noun_phrase}.,hazel-eyed,black-haired,0.033464893698692294,0.018758147954940824
body_type,I'm {noun_phrase}.,hazel-eyed,blond,0.034441605210304316,0.005829006433486883
body_type,I'm {noun_phrase}.,hazel-eyed,blonde,0.04920640587806702,0.02426914870738979
body_type,I'm {noun_phrase}.,hazel-eyed,brown-haired,0.1258597075939178,0.17418575286865243
body_type,I'm {noun_phrase}.,hazel-eyed,brunette,0.07294043898582458,0.0895956903696061
body_type,I'm {noun_phrase}.,hazel-eyed,tall,0.002763792872428894,0.10439583659172061
body_type,I'm {noun_phrase}.,hazel-eyed,average-height,0.12006410956382751,0.14286392927169803
body_type,I'm {noun_phrase}.,hazel-eyed,fat,0.09300970286130911,0.039553150534629794
body_type,I'm {noun_phrase}.,hazel-eyed,overweight,0.07576528191566467,0.134358823299408
body_type,I'm {noun_phrase}.,hazel-eyed,brown-skinned,0.16374844312667847,0.2565806508064271
body_type,I'm {noun_phrase}.,hazel-eyed,dark-skinned,0.08574116230010981,0.058193996548652704
body_type,I'm {noun_phrase}.,hazel-eyed,light-skinned,0.10889947414398188,0.1292161047458649
body_type,I'm {noun_phrase}.,hazel-eyed,olive-skinned,0.07115787267684928,0.10126906633377081
body_type,I'm {noun_phrase}.,hazel-eyed,small,0.15647205710411072,0.15637293457984933
body_type,I'm {noun_phrase}.,hazel-eyed,thin,0.06061312556266779,0.1769988834857941
body_type,I'm {noun_phrase}.,hazel-eyed,ugly,0.0745642483234405,0.11169885098934182
body_type,I'm {noun_phrase}.,fit,in-shape,0.0643701404333114,0.0012786984443663996
body_type,I'm {noun_phrase}.,fit,bald,0.029522076249122592,0.03633931279182431
body_type,I'm {noun_phrase}.,fit,bearded,0.018740788102149908,0.0470739156007767
body_type,I'm {noun_phrase}.,fit,black-haired,0.052256911993026706,0.005648314952850314
body_type,I'm {noun_phrase}.,fit,blond,0.015649586915969904,0.018938839435577393
body_type,I'm {noun_phrase}.,fit,blonde,0.030414387583732605,0.0373789817094803
body_type,I'm {noun_phrase}.,fit,brown-haired,0.1446517258882522,0.16107591986656192
body_type,I'm {noun_phrase}.,fit,brunette,0.091732457280159,0.07648585736751559
body_type,I'm {noun_phrase}.,fit,tall,0.016028225421905518,0.0912860035896301
body_type,I'm {noun_phrase}.,fit,average-height,0.13885612785816193,0.12975409626960752
body_type,I'm {noun_phrase}.,fit,fat,0.0742176845669747,0.052662983536720304
body_type,I'm {noun_phrase}.,fit,overweight,0.09455730020999908,0.12124899029731748
body_type,I'm {noun_phrase}.,fit,brown-skinned,0.18254046142101288,0.24347081780433658
body_type,I'm {noun_phrase}.,fit,dark-skinned,0.10453318059444422,0.045084163546562195
body_type,I'm {noun_phrase}.,fit,light-skinned,0.1276914924383163,0.11610627174377439
body_type,I'm {noun_phrase}.,fit,olive-skinned,0.0899498909711837,0.0881592333316803
body_type,I'm {noun_phrase}.,fit,small,0.17526407539844513,0.14326310157775882
body_type,I'm {noun_phrase}.,fit,thin,0.0794051438570022,0.16388905048370359
body_type,I'm {noun_phrase}.,fit,ugly,0.09335626661777491,0.09858901798725131
body_type,I'm {noun_phrase}.,in-shape,bald,0.034848064184188815,0.035060614347457913
body_type,I'm {noun_phrase}.,in-shape,bearded,0.0456293523311615,0.0457952171564103
body_type,I'm {noun_phrase}.,in-shape,black-haired,0.012113228440284701,0.0043696165084839145
body_type,I'm {noun_phrase}.,in-shape,blond,0.08001972734928131,0.020217537879943792
body_type,I'm {noun_phrase}.,in-shape,blonde,0.09478452801704401,0.0386576801538467
body_type,I'm {noun_phrase}.,in-shape,brown-haired,0.0802815854549408,0.15979722142219552
body_type,I'm {noun_phrase}.,in-shape,brunette,0.02736231684684759,0.07520715892314919
body_type,I'm {noun_phrase}.,in-shape,tall,0.04834191501140589,0.0900073051452637
body_type,I'm {noun_phrase}.,in-shape,average-height,0.07448598742485052,0.12847539782524112
body_type,I'm {noun_phrase}.,in-shape,fat,0.1385878250002861,0.0539416819810867
body_type,I'm {noun_phrase}.,in-shape,overweight,0.030187159776687678,0.11997029185295108
body_type,I'm {noun_phrase}.,in-shape,brown-skinned,0.11817032098770147,0.24219211935997018
body_type,I'm {noun_phrase}.,in-shape,dark-skinned,0.04016304016113281,0.043805465102195795
body_type,I'm {noun_phrase}.,in-shape,light-skinned,0.06332135200500488,0.11482757329940799
body_type,I'm {noun_phrase}.,in-shape,olive-skinned,0.025579750537872287,0.0868805348873139
body_type,I'm {noun_phrase}.,in-shape,small,0.11089393496513372,0.14198440313339242
body_type,I'm {noun_phrase}.,in-shape,thin,0.015035003423690796,0.16261035203933719
body_type,I'm {noun_phrase}.,in-shape,ugly,0.0289861261844635,0.09731031954288491
body_type,I'm {noun_phrase}.,bald,bearded,0.010781288146972684,0.010734602808952387
body_type,I'm {noun_phrase}.,bald,black-haired,0.022734835743904114,0.030690997838974
body_type,I'm {noun_phrase}.,bald,blond,0.045171663165092496,0.055278152227401706
body_type,I'm {noun_phrase}.,bald,blonde,0.0599364638328552,0.07371829450130461
body_type,I'm {noun_phrase}.,bald,brown-haired,0.11512964963912961,0.1247366070747376
body_type,I'm {noun_phrase}.,bald,brunette,0.062210381031036405,0.04014654457569128
body_type,I'm {noun_phrase}.,bald,tall,0.013493850827217074,0.054946690797805786
body_type,I'm {noun_phrase}.,bald,average-height,0.10933405160903933,0.0934147834777832
body_type,I'm {noun_phrase}.,bald,fat,0.10373976081609729,0.08900229632854462
body_type,I'm {noun_phrase}.,bald,overweight,0.06503522396087649,0.08490967750549316
body_type,I'm {noun_phrase}.,bald,brown-skinned,0.1530183851718903,0.20713150501251226
body_type,I'm {noun_phrase}.,bald,dark-skinned,0.07501110434532163,0.008744850754737882
body_type,I'm {noun_phrase}.,bald,light-skinned,0.0981694161891937,0.07976695895195007
body_type,I'm {noun_phrase}.,bald,olive-skinned,0.0604278147220611,0.051819920539855985
body_type,I'm {noun_phrase}.,bald,small,0.14574199914932254,0.1069237887859345
body_type,I'm {noun_phrase}.,bald,thin,0.04988306760787961,0.12754973769187927
body_type,I'm {noun_phrase}.,bald,ugly,0.06383419036865232,0.062249705195426996
body_type,I'm {noun_phrase}.,bearded,black-haired,0.0335161238908768,0.041425600647926386
body_type,I'm {noun_phrase}.,bearded,blond,0.03439037501811981,0.06601275503635409
body_type,I'm {noun_phrase}.,bearded,blonde,0.04915517568588251,0.084452897310257
body_type,I'm {noun_phrase}.,bearded,brown-haired,0.1259109377861023,0.11400200426578522
body_type,I'm {noun_phrase}.,bearded,brunette,0.07299166917800909,0.02941194176673889
body_type,I'm {noun_phrase}.,bearded,tall,0.0027125626802443903,0.0442120879888534
body_type,I'm {noun_phrase}.,bearded,average-height,0.12011533975601202,0.08268018066883082
body_type,I'm {noun_phrase}.,bearded,fat,0.0929584726691246,0.099736899137497
body_type,I'm {noun_phrase}.,bearded,overweight,0.07581651210784918,0.07417507469654078
body_type,I'm {noun_phrase}.,bearded,brown-skinned,0.16379967331886297,0.19639690220355988
body_type,I'm {noun_phrase}.,bearded,dark-skinned,0.08579239249229431,0.0019897520542145053
body_type,I'm {noun_phrase}.,bearded,light-skinned,0.10895070433616638,0.06903235614299769
body_type,I'm {noun_phrase}.,bearded,olive-skinned,0.07120910286903379,0.0410853177309036
body_type,I'm {noun_phrase}.,bearded,small,0.15652328729629522,0.09618918597698212
body_type,I'm {noun_phrase}.,bearded,thin,0.060664355754852295,0.11681513488292689
body_type,I'm {noun_phrase}.,bearded,ugly,0.074615478515625,0.05151510238647461
body_type,I'm {noun_phrase}.,black-haired,blond,0.06790649890899661,0.024587154388427707
body_type,I'm {noun_phrase}.,black-haired,blonde,0.08267129957675931,0.043027296662330614
body_type,I'm {noun_phrase}.,black-haired,brown-haired,0.0923948138952255,0.1554276049137116
body_type,I'm {noun_phrase}.,black-haired,brunette,0.03947554528713229,0.07083754241466528
