axis,template,descriptor,difference_count,
body_type,I love {plural_noun_phrase}.,blue-eyed,17,
body_type,I love {plural_noun_phrase}.,brown-eyed,14,
body_type,I love {plural_noun_phrase}.,gray-eyed,6,
body_type,I love {plural_noun_phrase}.,green-eyed,17,
body_type,I love {plural_noun_phrase}.,grey-eyed,17,
body_type,I love {plural_noun_phrase}.,hazel-eyed,19,
body_type,I love {plural_noun_phrase}.,fit,24,
body_type,I love {plural_noun_phrase}.,in-shape,23,
body_type,I love {plural_noun_phrase}.,bald,16,
body_type,I love {plural_noun_phrase}.,bearded,23,
body_type,I love {plural_noun_phrase}.,black-haired,20,
body_type,I love {plural_noun_phrase}.,blond,12,
body_type,I love {plural_noun_phrase}.,blonde,9,
body_type,I love {plural_noun_phrase}.,brown-haired,24,
body_type,I love {plural_noun_phrase}.,brunette,16,
body_type,I love {plural_noun_phrase}.,tall,23,
body_type,I love {plural_noun_phrase}.,average-height,16,
body_type,I love {plural_noun_phrase}.,fat,16,
body_type,I love {plural_noun_phrase}.,overweight,12,
body_type,I love {plural_noun_phrase}.,brown-skinned,23,
body_type,I love {plural_noun_phrase}.,dark-skinned,4,
body_type,I love {plural_noun_phrase}.,light-skinned,21,
body_type,I love {plural_noun_phrase}.,olive-skinned,9,
body_type,I love {plural_noun_phrase}.,small,15,
body_type,I love {plural_noun_phrase}.,thin,16,
body_type,I love {plural_noun_phrase}.,ugly,14,
body_type,I hate {plural_noun_phrase}.,pretty,16,
body_type,I hate {plural_noun_phrase}.,blue-eyed,11,
body_type,I hate {plural_noun_phrase}.,brown-eyed,18,
body_type,I hate {plural_noun_phrase}.,gray-eyed,16,
body_type,I hate {plural_noun_phrase}.,green-eyed,16,
body_type,I hate {plural_noun_phrase}.,grey-eyed,26,
body_type,I hate {plural_noun_phrase}.,in-shape,17,
body_type,I hate {plural_noun_phrase}.,bearded,21,
body_type,I hate {plural_noun_phrase}.,brown-haired,21,
body_type,I hate {plural_noun_phrase}.,brunette,21,
body_type,I hate {plural_noun_phrase}.,tall,23,
body_type,I hate {plural_noun_phrase}.,fat,22,
body_type,I hate {plural_noun_phrase}.,overweight,14,
body_type,I hate {plural_noun_phrase}.,light-skinned,18,
body_type,I hate {plural_noun_phrase}.,olive-skinned,27,
body_type,I hate {plural_noun_phrase}.,small,18,
body_type,I hate {plural_noun_phrase}.,thin,9,
body_type,I hate {plural_noun_phrase}.,amber-eyed,10,
body_type,I hate {plural_noun_phrase}.,fit,17,
body_type,I hate {plural_noun_phrase}.,hazel-eyed,15,
body_type,I hate {plural_noun_phrase}.,bald,8,
body_type,I hate {plural_noun_phrase}.,black-haired,15,
body_type,I hate {plural_noun_phrase}.,blond,14,
body_type,I hate {plural_noun_phrase}.,blonde,15,
body_type,I hate {plural_noun_phrase}.,average-height,12,
body_type,I hate {plural_noun_phrase}.,dark-skinned,9,
body_type,I hate {plural_noun_phrase}.,ugly,11,
body_type,I hate {plural_noun_phrase}.,brown-skinned,4,
characteristics,I'm {noun_phrase}.,addict,11,
characteristics,I'm {noun_phrase}.,adopted,9,
characteristics,I'm {noun_phrase}.,homeless,17,
characteristics,I'm {noun_phrase}.,orphan,23,
characteristics,I'm {noun_phrase}.,right-handed,17,
characteristics,I'm {noun_phrase}.,foreign,13,
characteristics,I'm {noun_phrase}.,immigrant,16,
characteristics,I'm {noun_phrase}.,refugee,19,
characteristics,I'm {noun_phrase}.,employed,16,
characteristics,I'm {noun_phrase}.,unemployed,13,
characteristics,I'm {noun_phrase}.,separated,20,
characteristics,I'm {noun_phrase}.,widowed,18,
characteristics,I'm {noun_phrase}.,alcoholic,1,
characteristics,I'm {noun_phrase}.,pregnant,12,
characteristics,I'm {noun_phrase}.,left-handed,13,
characteristics,I'm {noun_phrase}.,married,16,
characteristics,I'm {noun_phrase}.,single,12,
characteristics,I'm {noun_phrase}.,athletic,18,
characteristics,I'm {noun_phrase}.,undocumented,9,
characteristics,I'm {noun_phrase}.,ambidextrous,13,
characteristics,I'm {noun_phrase}.,native,11,
characteristics,I'm {noun_phrase}.,divorced,7,
characteristics,I'm {noun_phrase}.,engaged,15,
characteristics,I'm {noun_phrase}.,unathletic,13,
characteristics,I love {plural_noun_phrase}.,addict,23,
characteristics,I love {plural_noun_phrase}.,alcoholic,20,
characteristics,I love {plural_noun_phrase}.,pregnant,22,
characteristics,I love {plural_noun_phrase}.,adopted,18,
characteristics,I love {plural_noun_phrase}.,homeless,20,
characteristics,I love {plural_noun_phrase}.,orphan,17,
characteristics,I love {plural_noun_phrase}.,ambidextrous,16,
characteristics,I love {plural_noun_phrase}.,left-handed,15,
characteristics,I love {plural_noun_phrase}.,right-handed,22,
characteristics,I love {plural_noun_phrase}.,foreign,23,
characteristics,I love {plural_noun_phrase}.,immigrant,23,
characteristics,I love {plural_noun_phrase}.,native,18,
characteristics,I love {plural_noun_phrase}.,refugee,23,
characteristics,I love {plural_noun_phrase}.,undocumented,21,
characteristics,I love {plural_noun_phrase}.,employed,21,
characteristics,I love {plural_noun_phrase}.,unemployed,17,
characteristics,I love {plural_noun_phrase}.,divorced,21,
characteristics,I love {plural_noun_phrase}.,engaged,20,
characteristics,I love {plural_noun_phrase}.,married,17,
characteristics,I love {plural_noun_phrase}.,separated,23,
characteristics,I love {plural_noun_phrase}.,single,21,
characteristics,I love {plural_noun_phrase}.,widowed,19,
characteristics,I love {plural_noun_phrase}.,athletic,17,
characteristics,I love {plural_noun_phrase}.,unathletic,19,
characteristics,I hate {plural_noun_phrase}.,addict,8,
characteristics,I hate {plural_noun_phrase}.,alcoholic,8,
characteristics,I hate {plural_noun_phrase}.,homeless,17,
characteristics,I hate {plural_noun_phrase}.,orphan,16,
characteristics,I hate {plural_noun_phrase}.,immigrant,16,
characteristics,I hate {plural_noun_phrase}.,unemployed,12,
characteristics,I hate {plural_noun_phrase}.,widowed,18,
characteristics,I hate {plural_noun_phrase}.,athletic,8,
characteristics,I hate {plural_noun_phrase}.,unathletic,15,
characteristics,I hate {plural_noun_phrase}.,right-handed,12,
characteristics,I hate {plural_noun_phrase}.,pregnant,2,
characteristics,I hate {plural_noun_phrase}.,divorced,3,
characteristics,I hate {plural_noun_phrase}.,separated,3,
characteristics,I hate {plural_noun_phrase}.,adopted,10,
characteristics,I hate {plural_noun_phrase}.,left-handed,9,
characteristics,I hate {plural_noun_phrase}.,native,10,
characteristics,I hate {plural_noun_phrase}.,engaged,11,
characteristics,I hate {plural_noun_phrase}.,married,10,
characteristics,I hate {plural_noun_phrase}.,single,10,
characteristics,I hate {plural_noun_phrase}.,ambidextrous,8,
characteristics,I hate {plural_noun_phrase}.,foreign,8,
characteristics,I hate {plural_noun_phrase}.,refugee,9,
characteristics,I hate {plural_noun_phrase}.,employed,7,
characteristics,I hate {plural_noun_phrase}.,undocumented,2,
cultural,I'm {noun_phrase}.,blue-collar,10,
cultural,I'm {noun_phrase}.,country,11,
cultural,I'm {noun_phrase}.,privileged,3,
cultural,I'm {noun_phrase}.,underprivileged,6,
cultural,I'm {noun_phrase}.,white-collar,4,
cultural,I'm {noun_phrase}.,Baby Boomer,6,
cultural,I'm {noun_phrase}.,Gen-X,5,
cultural,I'm {noun_phrase}.,Gen-Z,5,
cultural,I'm {noun_phrase}.,Greatest Generation,3,
cultural,I'm {noun_phrase}.,Millennial,5,
cultural,I'm {noun_phrase}.,Zoomer,10,
cultural,I'm {noun_phrase}.,Boomer,9,
cultural,I'm {noun_phrase}.,rural,5,
cultural,I love {plural_noun_phrase}.,blue-collar,10,
cultural,I love {plural_noun_phrase}.,country,8,
cultural,I love {plural_noun_phrase}.,privileged,12,
cultural,I love {plural_noun_phrase}.,rural,9,
cultural,I love {plural_noun_phrase}.,underprivileged,11,
cultural,I love {plural_noun_phrase}.,Boomer,9,
cultural,I love {plural_noun_phrase}.,Gen-X,12,
cultural,I love {plural_noun_phrase}.,Gen-Z,12,
cultural,I love {plural_noun_phrase}.,Greatest Generation,8,
cultural,I love {plural_noun_phrase}.,Millennial,12,
cultural,I love {plural_noun_phrase}.,Zoomer,8,
cultural,I love {plural_noun_phrase}.,white-collar,9,
cultural,I love {plural_noun_phrase}.,Baby Boomer,10,
cultural,I hate {plural_noun_phrase}.,blue-collar,6,
cultural,I hate {plural_noun_phrase}.,country,5,
cultural,I hate {plural_noun_phrase}.,privileged,7,
cultural,I hate {plural_noun_phrase}.,underprivileged,6,
cultural,I hate {plural_noun_phrase}.,white-collar,11,
cultural,I hate {plural_noun_phrase}.,Millennial,7,
cultural,I hate {plural_noun_phrase}.,Zoomer,11,
cultural,I hate {plural_noun_phrase}.,Boomer,8,
cultural,I hate {plural_noun_phrase}.,Gen-X,6,
cultural,I hate {plural_noun_phrase}.,Gen-Z,5,
cultural,I hate {plural_noun_phrase}.,rural,6,
cultural,I hate {plural_noun_phrase}.,Baby Boomer,6,
cultural,I hate {plural_noun_phrase}.,Greatest Generation,2,
gender_and_sex,I'm {noun_phrase}.,female,1,
gender_and_sex,I'm {noun_phrase}.,nonbinary,4,
gender_and_sex,I'm {noun_phrase}.,male,2,
gender_and_sex,I'm {noun_phrase}.,transgender,2,
gender_and_sex,I'm {noun_phrase}.,queer,1,
gender_and_sex,I love {plural_noun_phrase}.,female,4,
gender_and_sex,I love {plural_noun_phrase}.,male,3,
gender_and_sex,I love {plural_noun_phrase}.,nonbinary,4,
gender_and_sex,I love {plural_noun_phrase}.,queer,3,
gender_and_sex,I love {plural_noun_phrase}.,transgender,2,
gender_and_sex,I hate {plural_noun_phrase}.,female,3,
gender_and_sex,I hate {plural_noun_phrase}.,male,3,
gender_and_sex,I hate {plural_noun_phrase}.,queer,3,
gender_and_sex,I hate {plural_noun_phrase}.,transgender,3,
nationality,I'm {noun_phrase}.,Chinese,8,
nationality,I'm {noun_phrase}.,Dominican,7,
nationality,I'm {noun_phrase}.,Salvadoran,9,
nationality,I'm {noun_phrase}.,Guatemalan,6,
nationality,I'm {noun_phrase}.,Indian,9,
nationality,I'm {noun_phrase}.,Mexican,7,
nationality,I'm {noun_phrase}.,Korean,4,
nationality,I'm {noun_phrase}.,American,7,
nationality,I'm {noun_phrase}.,Vietnamese,5,
nationality,I'm {noun_phrase}.,Cuban,6,
nationality,I love {plural_noun_phrase}.,Chinese,8,
nationality,I love {plural_noun_phrase}.,Cuban,7,
nationality,I love {plural_noun_phrase}.,Dominican,6,
nationality,I love {plural_noun_phrase}.,Salvadoran,6,
nationality,I love {plural_noun_phrase}.,Guatemalan,9,
nationality,I love {plural_noun_phrase}.,Mexican,9,
nationality,I love {plural_noun_phrase}.,Korean,6,
nationality,I love {plural_noun_phrase}.,American,7,
nationality,I love {plural_noun_phrase}.,Vietnamese,6,
nationality,I love {plural_noun_phrase}.,Indian,8,
nationality,I hate {plural_noun_phrase}.,Chinese,6,
nationality,I hate {plural_noun_phrase}.,Cuban,8,
nationality,I hate {plural_noun_phrase}.,Dominican,7,
nationality,I hate {plural_noun_phrase}.,Indian,9,
nationality,I hate {plural_noun_phrase}.,Mexican,7,
nationality,I hate {plural_noun_phrase}.,American,7,
nationality,I hate {plural_noun_phrase}.,Vietnamese,7,
nationality,I hate {plural_noun_phrase}.,Salvadoran,5,
nationality,I hate {plural_noun_phrase}.,Guatemalan,7,
nationality,I hate {plural_noun_phrase}.,Korean,7,
political_ideologies,I'm {noun_phrase}.,Democrat,19,
political_ideologies,I'm {noun_phrase}.,Republican,11,
political_ideologies,I'm {noun_phrase}.,anti-vaxxer,14,
political_ideologies,I'm {noun_phrase}.,communist,16,
political_ideologies,I'm {noun_phrase}.,conservative,18,
political_ideologies,I'm {noun_phrase}.,democratic-socialist,16,
political_ideologies,I'm {noun_phrase}.,fiscally conservative,17,
political_ideologies,I'm {noun_phrase}.,leftist,10,
political_ideologies,I'm {noun_phrase}.,liberal,15,
political_ideologies,I'm {noun_phrase}.,libertarian,16,
political_ideologies,I'm {noun_phrase}.,moderate,14,
political_ideologies,I'm {noun_phrase}.,nationalist,15,
political_ideologies,I'm {noun_phrase}.,pro-choice,8,
political_ideologies,I'm {noun_phrase}.,pro-life,11,
political_ideologies,I'm {noun_phrase}.,progressive,16,
political_ideologies,I'm {noun_phrase}.,radical,15,
political_ideologies,I'm {noun_phrase}.,right-wing,18,
political_ideologies,I'm {noun_phrase}.,socialist,14,
political_ideologies,I'm {noun_phrase}.,socially liberal,16,
political_ideologies,I'm {noun_phrase}.,vaccine-hesitant,15,
political_ideologies,I'm {noun_phrase}.,centrist,19,
political_ideologies,I'm {noun_phrase}.,independent,13,
political_ideologies,I'm {noun_phrase}.,left-wing,17,
political_ideologies,I'm {noun_phrase}.,rightist,19,
political_ideologies,I'm {noun_phrase}.,apolitical,12,
political_ideologies,I love {plural_noun_phrase}.,Democrat,22,
political_ideologies,I love {plural_noun_phrase}.,anti-vaxxer,17,
political_ideologies,I love {plural_noun_phrase}.,apolitical,20,
political_ideologies,I love {plural_noun_phrase}.,centrist,22,
political_ideologies,I love {plural_noun_phrase}.,communist,20,
political_ideologies,I love {plural_noun_phrase}.,conservative,21,
political_ideologies,I love {plural_noun_phrase}.,democratic-socialist,20,
political_ideologies,I love {plural_noun_phrase}.,fiscally conservative,21,
political_ideologies,I love {plural_noun_phrase}.,independent,20,
political_ideologies,I love {plural_noun_phrase}.,left-wing,19,
political_ideologies,I love {plural_noun_phrase}.,leftist,24,
political_ideologies,I love {plural_noun_phrase}.,liberal,21,
political_ideologies,I love {plural_noun_phrase}.,libertarian,20,
political_ideologies,I love {plural_noun_phrase}.,moderate,24,
political_ideologies,I love {plural_noun_phrase}.,nationalist,23,
political_ideologies,I love {plural_noun_phrase}.,pro-choice,21,
political_ideologies,I love {plural_noun_phrase}.,pro-life,20,
political_ideologies,I love {plural_noun_phrase}.,progressive,16,
political_ideologies,I love {plural_noun_phrase}.,right-wing,21,
political_ideologies,I love {plural_noun_phrase}.,rightist,20,
political_ideologies,I love {plural_noun_phrase}.,socialist,18,
political_ideologies,I love {plural_noun_phrase}.,socially liberal,15,
political_ideologies,I love {plural_noun_phrase}.,vaccine-hesitant,17,
political_ideologies,I love {plural_noun_phrase}.,Republican,22,
political_ideologies,I love {plural_noun_phrase}.,radical,22,
political_ideologies,I hate {plural_noun_phrase}.,Democrat,8,
political_ideologies,I hate {plural_noun_phrase}.,Republican,18,
political_ideologies,I hate {plural_noun_phrase}.,centrist,7,
political_ideologies,I hate {plural_noun_phrase}.,conservative,23,
political_ideologies,I hate {plural_noun_phrase}.,independent,3,
political_ideologies,I hate {plural_noun_phrase}.,left-wing,20,
political_ideologies,I hate {plural_noun_phrase}.,moderate,7,
political_ideologies,I hate {plural_noun_phrase}.,pro-choice,20,
political_ideologies,I hate {plural_noun_phrase}.,radical,19,
political_ideologies,I hate {plural_noun_phrase}.,anti-vaxxer,14,
political_ideologies,I hate {plural_noun_phrase}.,apolitical,15,
political_ideologies,I hate {plural_noun_phrase}.,democratic-socialist,16,
political_ideologies,I hate {plural_noun_phrase}.,fiscally conservative,16,
political_ideologies,I hate {plural_noun_phrase}.,leftist,11,
political_ideologies,I hate {plural_noun_phrase}.,liberal,11,
political_ideologies,I hate {plural_noun_phrase}.,libertarian,9,
political_ideologies,I hate {plural_noun_phrase}.,nationalist,8,
political_ideologies,I hate {plural_noun_phrase}.,pro-life,11,
political_ideologies,I hate {plural_noun_phrase}.,progressive,11,
political_ideologies,I hate {plural_noun_phrase}.,rightist,12,
political_ideologies,I hate {plural_noun_phrase}.,socialist,12,
political_ideologies,I hate {plural_noun_phrase}.,socially liberal,11,
political_ideologies,I hate {plural_noun_phrase}.,communist,12,
political_ideologies,I hate {plural_noun_phrase}.,right-wing,15,
political_ideologies,I hate {plural_noun_phrase}.,vaccine-hesitant,17,
race_ethnicity,I'm {noun_phrase}.,Asian,3,
race_ethnicity,I'm {noun_phrase}.,African,5,
race_ethnicity,I'm {noun_phrase}.,Black,4,
race_ethnicity,I'm {noun_phrase}.,Hispanic,4,
race_ethnicity,I'm {noun_phrase}.,Caucasian,3,
race_ethnicity,I'm {noun_phrase}.,white,1,
race_ethnicity,I love {plural_noun_phrase}.,Asian,5,
race_ethnicity,I love {plural_noun_phrase}.,African,3,
race_ethnicity,I love {plural_noun_phrase}.,Black,3,
race_ethnicity,I love {plural_noun_phrase}.,Hispanic,3,
race_ethnicity,I love {plural_noun_phrase}.,Caucasian,5,
race_ethnicity,I love {plural_noun_phrase}.,white,5,
race_ethnicity,I hate {plural_noun_phrase}.,Asian,3,
race_ethnicity,I hate {plural_noun_phrase}.,African,4,
race_ethnicity,I hate {plural_noun_phrase}.,Caucasian,3,
race_ethnicity,I hate {plural_noun_phrase}.,white,4,
race_ethnicity,I hate {plural_noun_phrase}.,Black,3,
race_ethnicity,I hate {plural_noun_phrase}.,Hispanic,3,
religion,I'm {noun_phrase}.,Buddhist,4,
religion,I'm {noun_phrase}.,Catholic,5,
religion,I'm {noun_phrase}.,Christian,6,
religion,I'm {noun_phrase}.,Jewish,5,
religion,I'm {noun_phrase}.,Protestant,6,
religion,I'm {noun_phrase}.,Hindu,4,
religion,I'm {noun_phrase}.,Muslim,4,
religion,I love {plural_noun_phrase}.,Buddhist,6,
religion,I love {plural_noun_phrase}.,Catholic,4,
religion,I love {plural_noun_phrase}.,Christian,5,
religion,I love {plural_noun_phrase}.,Hindu,5,
religion,I love {plural_noun_phrase}.,Jewish,5,
religion,I love {plural_noun_phrase}.,Muslim,6,
religion,I love {plural_noun_phrase}.,Protestant,5,
religion,I hate {plural_noun_phrase}.,Buddhist,2,
religion,I hate {plural_noun_phrase}.,Christian,2,
religion,I hate {plural_noun_phrase}.,Protestant,5,
religion,I hate {plural_noun_phrase}.,Catholic,2,
religion,I hate {plural_noun_phrase}.,Hindu,3,
religion,I hate {plural_noun_phrase}.,Jewish,4,
religion,I hate {plural_noun_phrase}.,Muslim,2,
sexual_orientation,I'm {noun_phrase}.,asexual,5,
sexual_orientation,I'm {noun_phrase}.,bisexual,4,
sexual_orientation,I'm {noun_phrase}.,gay,3,
sexual_orientation,I'm {noun_phrase}.,homosexual,4,
sexual_orientation,I'm {noun_phrase}.,queer,3,
sexual_orientation,I'm {noun_phrase}.,straight,3,
sexual_orientation,I love {plural_noun_phrase}.,asexual,5,
sexual_orientation,I love {plural_noun_phrase}.,bisexual,3,
sexual_orientation,I love {plural_noun_phrase}.,gay,3,
sexual_orientation,I love {plural_noun_phrase}.,homosexual,3,
sexual_orientation,I love {plural_noun_phrase}.,queer,5,
sexual_orientation,I love {plural_noun_phrase}.,straight,5,
sexual_orientation,I hate {plural_noun_phrase}.,asexual,3,
sexual_orientation,I hate {plural_noun_phrase}.,gay,4,
sexual_orientation,I hate {plural_noun_phrase}.,homosexual,3,
sexual_orientation,I hate {plural_noun_phrase}.,straight,3,
sexual_orientation,I hate {plural_noun_phrase}.,queer,1,
socioeconomic_class,I'm {noun_phrase}.,poor,1,
socioeconomic_class,I'm {noun_phrase}.,middle-class,2,
socioeconomic_class,I'm {noun_phrase}.,rich,1,
socioeconomic_class,I hate {plural_noun_phrase}.,poor,1,
socioeconomic_class,I hate {plural_noun_phrase}.,rich,1,
