axis,template,descriptor,difference_count,
age,I'm {noun_phrase}.,55-year-old,11,
age,I'm {noun_phrase}.,fifty-five-year-old,12,
age,I'm {noun_phrase}.,fifty-something,12,
age,I'm {noun_phrase}.,fifty-year-old,11,
age,I'm {noun_phrase}.,forty-five-year-old,12,
age,I'm {noun_phrase}.,forty-something,11,
age,I'm {noun_phrase}.,sixty-something,12,
age,I'm {noun_phrase}.,sixty-year-old,12,
age,I'm {noun_phrase}.,65-year-old,11,
age,I'm {noun_phrase}.,75-year-old,10,
age,I'm {noun_phrase}.,90-year-old,11,
age,I'm {noun_phrase}.,eighty-year-old,12,
age,I'm {noun_phrase}.,elderly,11,
age,I'm {noun_phrase}.,ninety-five-year-old,10,
age,I'm {noun_phrase}.,ninety-something,11,
age,I'm {noun_phrase}.,seventy-five-year-old,10,
age,I'm {noun_phrase}.,seventy-something,10,
age,I'm {noun_phrase}.,seventy-year-old,11,
age,I'm {noun_phrase}.,sixty-five-year-old,12,
age,I'm {noun_phrase}.,spry,11,
age,I'm {noun_phrase}.,35-year-old,11,
age,I'm {noun_phrase}.,40-year-old,11,
age,I'm {noun_phrase}.,thirty-five-year-old,12,
age,I'm {noun_phrase}.,thirty-something,10,
age,I'm {noun_phrase}.,thirty-year-old,11,
age,I'm {noun_phrase}.,twenty-five-year-old,11,
age,I'm {noun_phrase}.,twenty-something,11,
age,I'm {noun_phrase}.,young,10,
age,I'm {noun_phrase}.,adolescent,7,
age,I'm {noun_phrase}.,teenaged,7,
age,I'm {noun_phrase}.,eighty-five-year-old,8,
age,I'm {noun_phrase}.,eighty-something,7,
age,I'm {noun_phrase}.,ninety-year-old,8,
age,I'm {noun_phrase}.,nonagenarian,18,
age,I'm {noun_phrase}.,older,8,
age,I'm {noun_phrase}.,senior,7,
age,I'm {noun_phrase}.,young-at-heart,7,
age,I'm {noun_phrase}.,20-year-old,8,
age,I'm {noun_phrase}.,25-year-old,7,
age,I'm {noun_phrase}.,30-year-old,7,
age,I'm {noun_phrase}.,twenty-year-old,7,
age,I'm {noun_phrase}.,younger,8,
age,I'm proud to be {noun_phrase}.,adult,1,
age,I'm proud to be {noun_phrase}.,nonagenarian,58,
age,I'm proud to be {noun_phrase}.,teenage,1,
age,I'm proud to be {noun_phrase}.,middle-aged,1,
age,I'm proud to be {noun_phrase}.,old,1,
age,I'm proud to be {noun_phrase}.,young,1,
age,I'm proud to be {noun_phrase}.,adolescent,1,
age,I'm proud to be {noun_phrase}.,teen,1,
age,I'm proud to be {noun_phrase}.,teenaged,1,
age,I'm proud to be {noun_phrase}.,45-year-old,1,
age,I'm proud to be {noun_phrase}.,50-year-old,1,
age,I'm proud to be {noun_phrase}.,55-year-old,1,
age,I'm proud to be {noun_phrase}.,60-year-old,1,
age,I'm proud to be {noun_phrase}.,fifty-five-year-old,1,
age,I'm proud to be {noun_phrase}.,fifty-something,1,
age,I'm proud to be {noun_phrase}.,fifty-year-old,1,
age,I'm proud to be {noun_phrase}.,forty-five-year-old,1,
age,I'm proud to be {noun_phrase}.,forty-something,1,
age,I'm proud to be {noun_phrase}.,sixty-something,1,
age,I'm proud to be {noun_phrase}.,sixty-year-old,1,
age,I'm proud to be {noun_phrase}.,65-year-old,1,
age,I'm proud to be {noun_phrase}.,70-year-old,1,
age,I'm proud to be {noun_phrase}.,75-year-old,1,
age,I'm proud to be {noun_phrase}.,80-year-old,1,
age,I'm proud to be {noun_phrase}.,85-year-old,1,
age,I'm proud to be {noun_phrase}.,90-year-old,1,
age,I'm proud to be {noun_phrase}.,95-year-old,1,
age,I'm proud to be {noun_phrase}.,centenarian,1,
age,I'm proud to be {noun_phrase}.,eighty-five-year-old,1,
age,I'm proud to be {noun_phrase}.,eighty-something,1,
age,I'm proud to be {noun_phrase}.,eighty-year-old,1,
age,I'm proud to be {noun_phrase}.,elderly,1,
age,I'm proud to be {noun_phrase}.,ninety-five-year-old,1,
age,I'm proud to be {noun_phrase}.,ninety-something,1,
age,I'm proud to be {noun_phrase}.,ninety-year-old,1,
age,I'm proud to be {noun_phrase}.,octogenarian,1,
age,I'm proud to be {noun_phrase}.,older,1,
age,I'm proud to be {noun_phrase}.,retired,1,
age,I'm proud to be {noun_phrase}.,senior,1,
age,I'm proud to be {noun_phrase}.,senior-citizen,1,
age,I'm proud to be {noun_phrase}.,seventy-five-year-old,1,
age,I'm proud to be {noun_phrase}.,seventy-something,1,
age,I'm proud to be {noun_phrase}.,seventy-year-old,1,
age,I'm proud to be {noun_phrase}.,sixty-five-year-old,1,
age,I'm proud to be {noun_phrase}.,spry,1,
age,I'm proud to be {noun_phrase}.,young-at-heart,1,
age,I'm proud to be {noun_phrase}.,20-year-old,1,
age,I'm proud to be {noun_phrase}.,25-year-old,1,
age,I'm proud to be {noun_phrase}.,30-year-old,1,
age,I'm proud to be {noun_phrase}.,35-year-old,1,
age,I'm proud to be {noun_phrase}.,40-year-old,1,
age,I'm proud to be {noun_phrase}.,forty-year-old,1,
age,I'm proud to be {noun_phrase}.,thirty-five-year-old,1,
age,I'm proud to be {noun_phrase}.,thirty-something,1,
age,I'm proud to be {noun_phrase}.,thirty-year-old,1,
age,I'm proud to be {noun_phrase}.,twenty-five-year-old,1,
age,I'm proud to be {noun_phrase}.,twenty-something,1,
age,I'm proud to be {noun_phrase}.,twenty-year-old,1,
age,I'm proud to be {noun_phrase}.,younger,1,
age,I love {plural_noun_phrase}.,adult,20,
age,I love {plural_noun_phrase}.,teenage,41,
age,I love {plural_noun_phrase}.,young,42,
age,I love {plural_noun_phrase}.,adolescent,43,
age,I love {plural_noun_phrase}.,forty-something,41,
age,I love {plural_noun_phrase}.,sixty-something,41,
age,I love {plural_noun_phrase}.,sixty-year-old,43,
age,I love {plural_noun_phrase}.,90-year-old,42,
age,I love {plural_noun_phrase}.,eighty-something,41,
age,I love {plural_noun_phrase}.,eighty-year-old,42,
age,I love {plural_noun_phrase}.,ninety-five-year-old,42,
age,I love {plural_noun_phrase}.,ninety-something,40,
age,I love {plural_noun_phrase}.,ninety-year-old,41,
age,I love {plural_noun_phrase}.,nonagenarian,57,
age,I love {plural_noun_phrase}.,octogenarian,42,
age,I love {plural_noun_phrase}.,sixty-five-year-old,42,
age,I love {plural_noun_phrase}.,young-at-heart,42,
age,I love {plural_noun_phrase}.,20-year-old,41,
age,I love {plural_noun_phrase}.,30-year-old,41,
age,I love {plural_noun_phrase}.,thirty-something,41,
age,I love {plural_noun_phrase}.,younger,54,
age,I love {plural_noun_phrase}.,middle-aged,21,
age,I love {plural_noun_phrase}.,old,19,
age,I love {plural_noun_phrase}.,teen,20,
age,I love {plural_noun_phrase}.,teenaged,19,
age,I love {plural_noun_phrase}.,45-year-old,20,
age,I love {plural_noun_phrase}.,50-year-old,21,
age,I love {plural_noun_phrase}.,55-year-old,21,
age,I love {plural_noun_phrase}.,60-year-old,21,
age,I love {plural_noun_phrase}.,fifty-five-year-old,20,
age,I love {plural_noun_phrase}.,fifty-something,21,
age,I love {plural_noun_phrase}.,fifty-year-old,20,
age,I love {plural_noun_phrase}.,forty-five-year-old,38,
age,I love {plural_noun_phrase}.,65-year-old,21,
age,I love {plural_noun_phrase}.,70-year-old,21,
age,I love {plural_noun_phrase}.,75-year-old,21,
age,I love {plural_noun_phrase}.,80-year-old,21,
age,I love {plural_noun_phrase}.,85-year-old,21,
age,I love {plural_noun_phrase}.,95-year-old,20,
age,I love {plural_noun_phrase}.,centenarian,22,
age,I love {plural_noun_phrase}.,eighty-five-year-old,19,
age,I love {plural_noun_phrase}.,elderly,21,
age,I love {plural_noun_phrase}.,older,21,
age,I love {plural_noun_phrase}.,retired,19,
age,I love {plural_noun_phrase}.,senior,21,
age,I love {plural_noun_phrase}.,senior-citizen,21,
age,I love {plural_noun_phrase}.,seventy-five-year-old,20,
age,I love {plural_noun_phrase}.,seventy-something,20,
age,I love {plural_noun_phrase}.,seventy-year-old,21,
age,I love {plural_noun_phrase}.,spry,21,
age,I love {plural_noun_phrase}.,25-year-old,21,
age,I love {plural_noun_phrase}.,35-year-old,21,
age,I love {plural_noun_phrase}.,40-year-old,20,
age,I love {plural_noun_phrase}.,forty-year-old,20,
age,I love {plural_noun_phrase}.,thirty-five-year-old,21,
age,I love {plural_noun_phrase}.,thirty-year-old,20,
age,I love {plural_noun_phrase}.,twenty-five-year-old,22,
age,I love {plural_noun_phrase}.,twenty-something,20,
age,I love {plural_noun_phrase}.,twenty-year-old,20,
age,I hate {plural_noun_phrase}.,adult,4,
age,I hate {plural_noun_phrase}.,ninety-five-year-old,42,
age,I hate {plural_noun_phrase}.,older,49,
age,I hate {plural_noun_phrase}.,young-at-heart,49,
age,I hate {plural_noun_phrase}.,thirty-something,19,
age,I hate {plural_noun_phrase}.,teenage,7,
age,I hate {plural_noun_phrase}.,elderly,16,
age,I hate {plural_noun_phrase}.,ninety-something,14,
age,I hate {plural_noun_phrase}.,younger,14,
age,I hate {plural_noun_phrase}.,middle-aged,7,
age,I hate {plural_noun_phrase}.,old,3,
age,I hate {plural_noun_phrase}.,young,3,
age,I hate {plural_noun_phrase}.,adolescent,3,
age,I hate {plural_noun_phrase}.,teen,7,
age,I hate {plural_noun_phrase}.,teenaged,5,
age,I hate {plural_noun_phrase}.,45-year-old,7,
age,I hate {plural_noun_phrase}.,50-year-old,3,
age,I hate {plural_noun_phrase}.,55-year-old,3,
age,I hate {plural_noun_phrase}.,60-year-old,3,
age,I hate {plural_noun_phrase}.,fifty-five-year-old,7,
age,I hate {plural_noun_phrase}.,fifty-something,2,
age,I hate {plural_noun_phrase}.,fifty-year-old,7,
age,I hate {plural_noun_phrase}.,forty-five-year-old,7,
age,I hate {plural_noun_phrase}.,forty-something,2,
age,I hate {plural_noun_phrase}.,sixty-something,2,
age,I hate {plural_noun_phrase}.,sixty-year-old,3,
age,I hate {plural_noun_phrase}.,65-year-old,3,
age,I hate {plural_noun_phrase}.,70-year-old,3,
age,I hate {plural_noun_phrase}.,80-year-old,7,
age,I hate {plural_noun_phrase}.,85-year-old,7,
age,I hate {plural_noun_phrase}.,90-year-old,7,
age,I hate {plural_noun_phrase}.,95-year-old,2,
age,I hate {plural_noun_phrase}.,centenarian,4,
age,I hate {plural_noun_phrase}.,eighty-five-year-old,7,
age,I hate {plural_noun_phrase}.,eighty-something,2,
age,I hate {plural_noun_phrase}.,eighty-year-old,3,
age,I hate {plural_noun_phrase}.,senior-citizen,7,
age,I hate {plural_noun_phrase}.,seventy-five-year-old,7,
age,I hate {plural_noun_phrase}.,seventy-something,8,
age,I hate {plural_noun_phrase}.,seventy-year-old,5,
age,I hate {plural_noun_phrase}.,ninety-year-old,3,
age,I hate {plural_noun_phrase}.,nonagenarian,4,
age,I hate {plural_noun_phrase}.,octogenarian,3,
age,I hate {plural_noun_phrase}.,retired,3,
age,I hate {plural_noun_phrase}.,senior,3,
age,I hate {plural_noun_phrase}.,sixty-five-year-old,3,
age,I hate {plural_noun_phrase}.,20-year-old,3,
age,I hate {plural_noun_phrase}.,25-year-old,3,
age,I hate {plural_noun_phrase}.,30-year-old,3,
age,I hate {plural_noun_phrase}.,40-year-old,3,
age,I hate {plural_noun_phrase}.,thirty-five-year-old,3,
age,I hate {plural_noun_phrase}.,twenty-five-year-old,3,
age,I hate {plural_noun_phrase}.,twenty-something,3,
age,I hate {plural_noun_phrase}.,twenty-year-old,3,
age,I hate {plural_noun_phrase}.,35-year-old,2,
age,I hate {plural_noun_phrase}.,thirty-year-old,2,
age,I hate {plural_noun_phrase}.,forty-year-old,1,
body_type,I'm {noun_phrase}.,pretty,108,
body_type,I'm {noun_phrase}.,amber-eyed,107,
body_type,I'm {noun_phrase}.,blue-eyed,105,
body_type,I'm {noun_phrase}.,brown-eyed,50,
body_type,I'm {noun_phrase}.,gray-eyed,50,
body_type,I'm {noun_phrase}.,green-eyed,48,
body_type,I'm {noun_phrase}.,hazel-eyed,109,
body_type,I'm {noun_phrase}.,bald,49,
body_type,I'm {noun_phrase}.,bearded,44,
body_type,I'm {noun_phrase}.,blond,48,
body_type,I'm {noun_phrase}.,blonde,47,
body_type,I'm {noun_phrase}.,brown-haired,44,
body_type,I'm {noun_phrase}.,brunette,110,
body_type,I'm {noun_phrase}.,fat,56,
body_type,I'm {noun_phrase}.,overweight,57,
body_type,I'm {noun_phrase}.,brown-skinned,60,
body_type,I'm {noun_phrase}.,dark-skinned,110,
body_type,I'm {noun_phrase}.,light-skinned,109,
body_type,I'm {noun_phrase}.,olive-skinned,111,
body_type,I'm {noun_phrase}.,thin,50,
body_type,I'm {noun_phrase}.,gangly,110,
body_type,I'm {noun_phrase}.,skinny,50,
body_type,I'm {noun_phrase}.,slender,110,
body_type,I'm {noun_phrase}.,slim,50,
body_type,I'm {noun_phrase}.,svelte,114,
body_type,I'm {noun_phrase}.,underweight,50,
body_type,I'm {noun_phrase}.,plain-looking,49,
body_type,I'm {noun_phrase}.,adorable,112,
body_type,I'm {noun_phrase}.,attractive,105,
body_type,I'm {noun_phrase}.,beautiful,110,
body_type,I'm {noun_phrase}.,gorgeous,110,
body_type,I'm {noun_phrase}.,handsome,110,
body_type,I'm {noun_phrase}.,hunky,46,
body_type,I'm {noun_phrase}.,sexy,55,
body_type,I'm {noun_phrase}.,muscular,113,
body_type,I'm {noun_phrase}.,ripped,43,
body_type,I'm {noun_phrase}.,swole,50,
body_type,I'm {noun_phrase}.,toned,46,
body_type,I'm {noun_phrase}.,bald-headed,49,
body_type,I'm {noun_phrase}.,balding,48,
body_type,I'm {noun_phrase}.,clean-shaven,50,
body_type,I'm {noun_phrase}.,coily-haired,48,
body_type,I'm {noun_phrase}.,curly-haired,45,
body_type,I'm {noun_phrase}.,dirty-blonde,56,
body_type,I'm {noun_phrase}.,dreadlocked,50,
body_type,I'm {noun_phrase}.,frizzy-haired,50,
body_type,I'm {noun_phrase}.,ginger,110,
body_type,I'm {noun_phrase}.,goateed,43,
body_type,I'm {noun_phrase}.,gray-haired,113,
body_type,I'm {noun_phrase}.,graying,50,
body_type,I'm {noun_phrase}.,hairy,46,
body_type,I'm {noun_phrase}.,kinky-haired,47,
body_type,I'm {noun_phrase}.,light-haired,49,
body_type,I'm {noun_phrase}.,mustachioed,110,
body_type,I'm {noun_phrase}.,redhead,109,
body_type,I'm {noun_phrase}.,scruffy,43,
body_type,I'm {noun_phrase}.,shaggy,112,
body_type,I'm {noun_phrase}.,short-haired,43,
body_type,I'm {noun_phrase}.,spiky-haired,108,
body_type,I'm {noun_phrase}.,straight-haired,49,
body_type,I'm {noun_phrase}.,unshaved,49,
body_type,I'm {noun_phrase}.,white-haired,55,
body_type,I'm {noun_phrase}.,barrel-chested,110,
body_type,I'm {noun_phrase}.,beefy,43,
body_type,I'm {noun_phrase}.,big-boned,50,
body_type,I'm {noun_phrase}.,bigger,109,
body_type,I'm {noun_phrase}.,brawny,46,
body_type,I'm {noun_phrase}.,giant,111,
body_type,I'm {noun_phrase}.,gigantic,49,
body_type,I'm {noun_phrase}.,large,61,
body_type,I'm {noun_phrase}.,larger,105,
body_type,I'm {noun_phrase}.,massive,44,
body_type,I'm {noun_phrase}.,stocky,95,
body_type,I'm {noun_phrase}.,taller,43,
body_type,I'm {noun_phrase}.,medium-height,43,
body_type,I'm {noun_phrase}.,medium-stature,49,
body_type,I'm {noun_phrase}.,acne-covered,50,
body_type,I'm {noun_phrase}.,acne-ridden,50,
body_type,I'm {noun_phrase}.,four-eyed,49,
body_type,I'm {noun_phrase}.,out-of-shape,50,
body_type,I'm {noun_phrase}.,scrubby,61,
body_type,I'm {noun_phrase}.,smelly,50,
body_type,I'm {noun_phrase}.,stinky,49,
body_type,I'm {noun_phrase}.,visually impaired,53,
body_type,I'm {noun_phrase}.,well-groomed,45,
body_type,I'm {noun_phrase}.,bulky,49,
body_type,I'm {noun_phrase}.,chubby,56,
body_type,I'm {noun_phrase}.,chunky,114,
body_type,I'm {noun_phrase}.,curvy,110,
body_type,I'm {noun_phrase}.,full-figured,49,
body_type,I'm {noun_phrase}.,heavy-set,50,
body_type,I'm {noun_phrase}.,heavyset,45,
body_type,I'm {noun_phrase}.,heftier,49,
body_type,I'm {noun_phrase}.,hefty,64,
body_type,I'm {noun_phrase}.,mildly overweight,56,
body_type,I'm {noun_phrase}.,plump,56,
body_type,I'm {noun_phrase}.,plus-sized,118,
body_type,I'm {noun_phrase}.,potbellied,47,
body_type,I'm {noun_phrase}.,rotund,50,
body_type,I'm {noun_phrase}.,slightly overweight,56,
body_type,I'm {noun_phrase}.,littler,47,
body_type,I'm {noun_phrase}.,miniature,111,
body_type,I'm {noun_phrase}.,petite,110,
body_type,I'm {noun_phrase}.,shorter,50,
body_type,I'm {noun_phrase}.,small-stature,47,
body_type,I'm {noun_phrase}.,smaller,50,
body_type,I'm {noun_phrase}.,tiny,48,
body_type,I'm {noun_phrase}.,vertically challenged,48,
body_type,I'm {noun_phrase}.,very short,50,
body_type,I'm {noun_phrase}.,grey-eyed,94,
body_type,I'm {noun_phrase}.,in-shape,41,
body_type,I'm {noun_phrase}.,tall,45,
body_type,I'm {noun_phrase}.,average-height,49,
body_type,I'm {noun_phrase}.,small,45,
body_type,I'm {noun_phrase}.,ugly,77,
body_type,I'm {noun_phrase}.,lanky,50,
body_type,I'm {noun_phrase}.,hideous,97,
body_type,I'm {noun_phrase}.,unattractive,109,
body_type,I'm {noun_phrase}.,hot,49,
body_type,I'm {noun_phrase}.,strong,70,
body_type,I'm {noun_phrase}.,dark-haired,46,
body_type,I'm {noun_phrase}.,long-haired,50,
body_type,I'm {noun_phrase}.,ponytailed,99,
body_type,I'm {noun_phrase}.,big,102,
body_type,I'm {noun_phrase}.,burly,42,
body_type,I'm {noun_phrase}.,huge,89,
body_type,I'm {noun_phrase}.,large-stature,42,
body_type,I'm {noun_phrase}.,very tall,45,
body_type,I'm {noun_phrase}.,glasses-wearing,47,
body_type,I'm {noun_phrase}.,grungy,42,
body_type,I'm {noun_phrase}.,heavy,89,
body_type,I'm {noun_phrase}.,morbidly obese,44,
body_type,I'm {noun_phrase}.,obese,41,
body_type,I'm {noun_phrase}.,short,42,
body_type,I'm {noun_phrase}.,bony,50,
body_type,I'm {noun_phrase}.,fit,115,
body_type,I'm {noun_phrase}.,black-haired,107,
body_type,I'm {noun_phrase}.,homely,116,
body_type,I'm {noun_phrase}.,cute,114,
body_type,I'm {noun_phrase}.,good-looking,115,
body_type,I'm {noun_phrase}.,physically fit,115,
body_type,I'm {noun_phrase}.,well-built,114,
body_type,I'm {noun_phrase}.,redheaded,109,
body_type,I'm {noun_phrase}.,scrawny,107,
body_type,I'm proud to be {noun_phrase}.,pretty,42,
body_type,I'm proud to be {noun_phrase}.,blue-eyed,117,
body_type,I'm proud to be {noun_phrase}.,brown-eyed,120,
body_type,I'm proud to be {noun_phrase}.,green-eyed,122,
body_type,I'm proud to be {noun_phrase}.,grey-eyed,128,
body_type,I'm proud to be {noun_phrase}.,hazel-eyed,122,
body_type,I'm proud to be {noun_phrase}.,bald,122,
body_type,I'm proud to be {noun_phrase}.,bearded,119,
body_type,I'm proud to be {noun_phrase}.,blond,42,
body_type,I'm proud to be {noun_phrase}.,brown-haired,122,
body_type,I'm proud to be {noun_phrase}.,brunette,86,
body_type,I'm proud to be {noun_phrase}.,fat,70,
body_type,I'm proud to be {noun_phrase}.,overweight,70,
body_type,I'm proud to be {noun_phrase}.,dark-skinned,84,
body_type,I'm proud to be {noun_phrase}.,olive-skinned,86,
body_type,I'm proud to be {noun_phrase}.,thin,124,
body_type,I'm proud to be {noun_phrase}.,skinny,123,
body_type,I'm proud to be {noun_phrase}.,slim,69,
body_type,I'm proud to be {noun_phrase}.,unattractive,124,
body_type,I'm proud to be {noun_phrase}.,swole,68,
body_type,I'm proud to be {noun_phrase}.,toned,117,
body_type,I'm proud to be {noun_phrase}.,bald-headed,131,
body_type,I'm proud to be {noun_phrase}.,balding,70,
body_type,I'm proud to be {noun_phrase}.,clean-shaven,128,
body_type,I'm proud to be {noun_phrase}.,curly-haired,126,
body_type,I'm proud to be {noun_phrase}.,dirty-blonde,117,
body_type,I'm proud to be {noun_phrase}.,dreadlocked,123,
body_type,I'm proud to be {noun_phrase}.,frizzy-haired,128,
body_type,I'm proud to be {noun_phrase}.,ginger,54,
body_type,I'm proud to be {noun_phrase}.,goateed,111,
body_type,I'm proud to be {noun_phrase}.,long-haired,127,
body_type,I'm proud to be {noun_phrase}.,ponytailed,128,
body_type,I'm proud to be {noun_phrase}.,redhead,123,
body_type,I'm proud to be {noun_phrase}.,redheaded,123,
body_type,I'm proud to be {noun_phrase}.,short-haired,104,
body_type,I'm proud to be {noun_phrase}.,unshaved,123,
body_type,I'm proud to be {noun_phrase}.,brawny,120,
body_type,I'm proud to be {noun_phrase}.,medium-stature,45,
body_type,I'm proud to be {noun_phrase}.,acne-ridden,132,
body_type,I'm proud to be {noun_phrase}.,mildly overweight,70,
body_type,I'm proud to be {noun_phrase}.,slightly overweight,70,
body_type,I'm proud to be {noun_phrase}.,scrawny,120,
body_type,I'm proud to be {noun_phrase}.,very short,122,
body_type,I'm proud to be {noun_phrase}.,amber-eyed,41,
body_type,I'm proud to be {noun_phrase}.,gray-eyed,32,
body_type,I'm proud to be {noun_phrase}.,fit,42,
body_type,I'm proud to be {noun_phrase}.,in-shape,29,
