axis,template,descriptor1,descriptor2,input_distance,output_distance
body_type,I'm {noun_phrase}.,brown-eyed,brown-haired,1.9503320455551147,0.006808340549468772
body_type,I'm {noun_phrase}.,brown-eyed,brunette,1.9831055402755737,0.0005190372467042126
body_type,I'm {noun_phrase}.,brown-eyed,tall,1.9842429757118225,0.011051297187805065
body_type,I'm {noun_phrase}.,brown-eyed,average-height,1.9807523488998413,8.511543273925781e-05
body_type,I'm {noun_phrase}.,brown-eyed,fat,0.008540987968444824,1.9821712374687195
body_type,I'm {noun_phrase}.,brown-eyed,overweight,0.007202565670013428,1.9843819737434387
body_type,I'm {noun_phrase}.,brown-eyed,brown-skinned,0.0016052722930908203,0.00834769010543801
body_type,I'm {noun_phrase}.,brown-eyed,dark-skinned,1.9708192348480225,1.9819608330726624
body_type,I'm {noun_phrase}.,brown-eyed,light-skinned,1.9766558408737183,0.0075969696044920765
body_type,I'm {noun_phrase}.,brown-eyed,olive-skinned,0.004483938217163197,0.0018901824951171875
body_type,I'm {noun_phrase}.,brown-eyed,small,0.003525257110595592,0.007054328918456809
body_type,I'm {noun_phrase}.,brown-eyed,thin,0.007948696613311768,1.9739655852317812
body_type,I'm {noun_phrase}.,brown-eyed,ugly,0.008348166942596436,1.9845044016838076
body_type,I'm {noun_phrase}.,gray-eyed,green-eyed,0.0007293224334716797,0.0008416175842284046
body_type,I'm {noun_phrase}.,gray-eyed,grey-eyed,0.000277400016784779,1.9425382018089294
body_type,I'm {noun_phrase}.,gray-eyed,hazel-eyed,1.9772509932518005,1.9771772027015684
body_type,I'm {noun_phrase}.,gray-eyed,fit,1.993452250957489,1.9894052743911743
body_type,I'm {noun_phrase}.,gray-eyed,in-shape,1.9935442209243774,1.9889085888862608
body_type,I'm {noun_phrase}.,gray-eyed,bald,0.0019623637199401855,0.0012424588203429066
body_type,I'm {noun_phrase}.,gray-eyed,bearded,0.001403510570526012,1.9851560592651367
body_type,I'm {noun_phrase}.,gray-eyed,black-haired,1.9829486012458801,1.9442167282104492
body_type,I'm {noun_phrase}.,gray-eyed,blond,1.9858530759811401,0.0034111738204956055
body_type,I'm {noun_phrase}.,gray-eyed,blonde,1.9869788885116577,1.987228274345398
body_type,I'm {noun_phrase}.,gray-eyed,brown-haired,1.9559995532035828,1.9846072196960447
body_type,I'm {noun_phrase}.,gray-eyed,brunette,1.9887730479240417,1.9772798418998718
body_type,I'm {noun_phrase}.,gray-eyed,tall,1.9899104833602905,1.988850176334381
body_type,I'm {noun_phrase}.,gray-eyed,average-height,1.9864198565483093,1.9778839945793152
body_type,I'm {noun_phrase}.,gray-eyed,fat,0.0028734803199768066,0.004372358322143666
body_type,I'm {noun_phrase}.,gray-eyed,overweight,0.0015350580215454102,0.006583094596862904
body_type,I'm {noun_phrase}.,gray-eyed,brown-skinned,0.007272779941558838,1.986146569252014
body_type,I'm {noun_phrase}.,gray-eyed,dark-skinned,1.9764867424964905,0.004161953926086426
body_type,I'm {noun_phrase}.,gray-eyed,light-skinned,1.9823233485221863,1.9853958487510681
body_type,I'm {noun_phrase}.,gray-eyed,olive-skinned,0.010151445865631215,1.9796890616416931
body_type,I'm {noun_phrase}.,gray-eyed,small,0.0021422505378724255,1.9848532080650327
body_type,I'm {noun_phrase}.,gray-eyed,thin,0.00228118896484375,0.0038332939147947
body_type,I'm {noun_phrase}.,gray-eyed,ugly,0.002680659294128418,0.006705522537231667
body_type,I'm {noun_phrase}.,green-eyed,grey-eyed,0.0010067224502564587,1.941696584224701
body_type,I'm {noun_phrase}.,green-eyed,hazel-eyed,1.9765216708183289,1.97633558511734
body_type,I'm {noun_phrase}.,green-eyed,fit,1.9927229285240173,1.9885636568069458
body_type,I'm {noun_phrase}.,green-eyed,in-shape,1.9928148984909058,1.9880669713020325
body_type,I'm {noun_phrase}.,green-eyed,bald,0.0026916861534118652,0.00040084123611450195
body_type,I'm {noun_phrase}.,green-eyed,bearded,0.0006741881370543323,1.9843144416809082
body_type,I'm {noun_phrase}.,green-eyed,black-haired,1.9822192788124084,1.9433751106262207
body_type,I'm {noun_phrase}.,green-eyed,blond,1.9851237535476685,0.002569556236267201
body_type,I'm {noun_phrase}.,green-eyed,blonde,1.986249566078186,1.9863866567611694
body_type,I'm {noun_phrase}.,green-eyed,brown-haired,1.955270230770111,1.9837656021118164
body_type,I'm {noun_phrase}.,green-eyed,brunette,1.98804372549057,1.9764382243156433
body_type,I'm {noun_phrase}.,green-eyed,tall,1.9891811609268188,1.9880085587501526
body_type,I'm {noun_phrase}.,green-eyed,average-height,1.9856905341148376,1.9770423769950867
body_type,I'm {noun_phrase}.,green-eyed,fat,0.0036028027534484863,0.00521397590637207
body_type,I'm {noun_phrase}.,green-eyed,overweight,0.00226438045501709,0.007424712181091309
body_type,I'm {noun_phrase}.,green-eyed,brown-skinned,0.006543457508087158,1.9853049516677856
body_type,I'm {noun_phrase}.,green-eyed,dark-skinned,1.9757574200630188,0.00500357151031483
body_type,I'm {noun_phrase}.,green-eyed,light-skinned,1.9815940260887146,1.9845542311668396
body_type,I'm {noun_phrase}.,green-eyed,olive-skinned,0.009422123432159535,1.9788474440574646
body_type,I'm {noun_phrase}.,green-eyed,small,0.0014129281044007458,1.9840115904808044
body_type,I'm {noun_phrase}.,green-eyed,thin,0.0030105113983154297,0.0029916763305662952
body_type,I'm {noun_phrase}.,green-eyed,ugly,0.0034099817276000977,0.007547140121460072
body_type,I'm {noun_phrase}.,grey-eyed,hazel-eyed,1.9775283932685852,0.03463900089263905
body_type,I'm {noun_phrase}.,grey-eyed,fit,1.9937296509742737,0.04686707258224487
body_type,I'm {noun_phrase}.,grey-eyed,in-shape,1.993821620941162,0.04637038707733143
body_type,I'm {noun_phrase}.,grey-eyed,bald,0.0016849637031554066,1.9412957429885864
body_type,I'm {noun_phrase}.,grey-eyed,bearded,0.001680910587310791,0.042617857456207386
body_type,I'm {noun_phrase}.,grey-eyed,black-haired,1.9832260012626648,0.0016785264015197754
body_type,I'm {noun_phrase}.,grey-eyed,blond,1.9861304759979248,1.9391270279884338
body_type,I'm {noun_phrase}.,grey-eyed,blonde,1.9872562885284424,0.04469007253646862
body_type,I'm {noun_phrase}.,grey-eyed,brown-haired,1.9562769532203677,0.04206901788711537
body_type,I'm {noun_phrase}.,grey-eyed,brunette,1.9890504479408264,0.03474164009094238
body_type,I'm {noun_phrase}.,grey-eyed,tall,1.9901878833770752,0.04631197452545166
body_type,I'm {noun_phrase}.,grey-eyed,average-height,1.986697256565094,0.03534579277038585
body_type,I'm {noun_phrase}.,grey-eyed,fat,0.0025960803031920276,1.946910560131073
body_type,I'm {noun_phrase}.,grey-eyed,overweight,0.0012576580047606312,1.9491212964057922
body_type,I'm {noun_phrase}.,grey-eyed,brown-skinned,0.007550179958343617,0.043608367443084606
body_type,I'm {noun_phrase}.,grey-eyed,dark-skinned,1.9767641425132751,1.9467001557350159
body_type,I'm {noun_phrase}.,grey-eyed,light-skinned,1.982600748538971,0.04285764694213867
body_type,I'm {noun_phrase}.,grey-eyed,olive-skinned,0.010428845882415994,0.03715085983276378
body_type,I'm {noun_phrase}.,grey-eyed,small,0.0024196505546572045,0.042315006256103405
body_type,I'm {noun_phrase}.,grey-eyed,thin,0.002003788948058971,1.9387049078941345
body_type,I'm {noun_phrase}.,grey-eyed,ugly,0.002403259277343639,1.9492437243461609
body_type,I'm {noun_phrase}.,hazel-eyed,fit,0.016201257705688588,0.012228071689605824
body_type,I'm {noun_phrase}.,hazel-eyed,in-shape,0.016293227672577015,0.011731386184692383
body_type,I'm {noun_phrase}.,hazel-eyed,bald,1.9792133569717407,1.9759347438812256
body_type,I'm {noun_phrase}.,hazel-eyed,bearded,1.9758474826812744,0.007978856563568337
body_type,I'm {noun_phrase}.,hazel-eyed,black-haired,0.00569760799407959,0.032960474491119274
body_type,I'm {noun_phrase}.,hazel-eyed,blond,0.0086020827293396,1.9737660288810728
body_type,I'm {noun_phrase}.,hazel-eyed,blonde,0.009727895259857178,0.010051071643829568
body_type,I'm {noun_phrase}.,hazel-eyed,brown-haired,0.02125144004821755,0.007430016994476318
body_type,I'm {noun_phrase}.,hazel-eyed,brunette,0.011522054672241211,0.00010263919830333368
body_type,I'm {noun_phrase}.,hazel-eyed,tall,0.01265949010848999,0.011672973632812611
body_type,I'm {noun_phrase}.,hazel-eyed,average-height,0.009168863296508789,0.0007067918777468041
body_type,I'm {noun_phrase}.,hazel-eyed,fat,1.9801244735717773,1.9815495610237122
body_type,I'm {noun_phrase}.,hazel-eyed,overweight,1.978786051273346,1.9837602972984314
body_type,I'm {noun_phrase}.,hazel-eyed,brown-skinned,1.9699782133102417,0.008969366550445557
body_type,I'm {noun_phrase}.,hazel-eyed,dark-skinned,0.0007642507553099476,1.9813391566276548
body_type,I'm {noun_phrase}.,hazel-eyed,light-skinned,0.005072355270385853,0.008218646049499623
body_type,I'm {noun_phrase}.,hazel-eyed,olive-skinned,1.9670995473861692,0.0025118589401247338
body_type,I'm {noun_phrase}.,hazel-eyed,small,1.975108742713928,0.0076760053634643555
body_type,I'm {noun_phrase}.,hazel-eyed,thin,1.9795321822166443,1.9733439087867737
body_type,I'm {noun_phrase}.,hazel-eyed,ugly,1.979931652545929,1.9838827252388
body_type,I'm {noun_phrase}.,fit,in-shape,9.196996688842773e-05,0.0004966855049134411
body_type,I'm {noun_phrase}.,fit,bald,1.9954146146774292,1.9881628155708313
body_type,I'm {noun_phrase}.,fit,bearded,1.992048740386963,0.004249215126037487
body_type,I'm {noun_phrase}.,fit,black-haired,0.010503649711608998,0.0451885461807251
body_type,I'm {noun_phrase}.,fit,blond,0.007599174976348988,1.9859941005706787
body_type,I'm {noun_phrase}.,fit,blonde,0.00647336244583141,0.002177000045776256
body_type,I'm {noun_phrase}.,fit,brown-haired,0.03745269775390614,0.0047980546951295056
body_type,I'm {noun_phrase}.,fit,brunette,0.004679203033447377,0.01212543249130249
body_type,I'm {noun_phrase}.,fit,tall,0.0035417675971985974,0.0005550980567932129
body_type,I'm {noun_phrase}.,fit,average-height,0.0070323944091797985,0.01152127981185902
body_type,I'm {noun_phrase}.,fit,fat,1.9963257312774658,1.9937776327133179
body_type,I'm {noun_phrase}.,fit,overweight,1.9949873089790344,1.995988368988037
body_type,I'm {noun_phrase}.,fit,brown-skinned,1.9861794710159302,0.0032587051391602673
body_type,I'm {noun_phrase}.,fit,dark-skinned,0.016965508460998535,1.9935672283172607
body_type,I'm {noun_phrase}.,fit,light-skinned,0.011128902435302734,0.004009425640106201
body_type,I'm {noun_phrase}.,fit,olive-skinned,1.983300805091858,0.00971621274948109
body_type,I'm {noun_phrase}.,fit,small,1.9913100004196167,0.0045520663261414684
body_type,I'm {noun_phrase}.,fit,thin,1.9957334399223328,1.9855719804763794
body_type,I'm {noun_phrase}.,fit,ugly,1.9961329102516174,1.9961107969284058
body_type,I'm {noun_phrase}.,in-shape,bald,1.9955065846443176,1.987666130065918
body_type,I'm {noun_phrase}.,in-shape,bearded,1.9921407103538513,0.0037525296211240455
body_type,I'm {noun_phrase}.,in-shape,black-haired,0.010595619678497425,0.04469186067581166
body_type,I'm {noun_phrase}.,in-shape,blond,0.007691144943237416,1.9854974150657652
body_type,I'm {noun_phrase}.,in-shape,blonde,0.006565332412719838,0.001680314540862815
body_type,I'm {noun_phrase}.,in-shape,brown-haired,0.03754466772079457,0.0043013691902160645
body_type,I'm {noun_phrase}.,in-shape,brunette,0.004771173000335804,0.01162874698638905
body_type,I'm {noun_phrase}.,in-shape,tall,0.003633737564087025,5.841255187977179e-05
body_type,I'm {noun_phrase}.,in-shape,average-height,0.007124364376068226,0.011024594306945579
body_type,I'm {noun_phrase}.,in-shape,fat,1.9964177012443542,1.9932809472084045
body_type,I'm {noun_phrase}.,in-shape,overweight,1.9950792789459229,1.9954916834831238
body_type,I'm {noun_phrase}.,in-shape,brown-skinned,1.9862714409828186,0.002762019634246826
body_type,I'm {noun_phrase}.,in-shape,dark-skinned,0.017057478427886963,1.9930705428123472
body_type,I'm {noun_phrase}.,in-shape,light-skinned,0.011220872402191162,0.00351274013519276
body_type,I'm {noun_phrase}.,in-shape,olive-skinned,1.9833927750587463,0.009219527244567649
body_type,I'm {noun_phrase}.,in-shape,small,1.9914019703865051,0.004055380821228027
body_type,I'm {noun_phrase}.,in-shape,thin,1.9958254098892212,1.985075294971466
body_type,I'm {noun_phrase}.,in-shape,ugly,1.9962248802185059,1.9956141114234924
body_type,I'm {noun_phrase}.,bald,bearded,0.0033658742904661976,1.9839136004447937
body_type,I'm {noun_phrase}.,bald,black-haired,1.9849109649658203,1.9429742693901062
body_type,I'm {noun_phrase}.,bald,blond,1.9878154397010803,0.002168715000152699
body_type,I'm {noun_phrase}.,bald,blonde,1.988941252231598,1.985985815525055
body_type,I'm {noun_phrase}.,bald,brown-haired,1.957961916923523,1.983364760875702
body_type,I'm {noun_phrase}.,bald,brunette,1.990735411643982,1.9760373830795288
body_type,I'm {noun_phrase}.,bald,tall,1.9918728470802307,1.987607717514038
body_type,I'm {noun_phrase}.,bald,average-height,1.9883822202682495,1.9766415357589722
body_type,I'm {noun_phrase}.,bald,fat,0.0009111166000366211,0.005614817142486572
body_type,I'm {noun_phrase}.,bald,overweight,0.0004273056983947754,0.00782555341720581
body_type,I'm {noun_phrase}.,bald,brown-skinned,0.009235143661499023,1.9849041104316711
body_type,I'm {noun_phrase}.,bald,dark-skinned,1.9784491062164307,0.005404412746429332
body_type,I'm {noun_phrase}.,bald,light-skinned,1.9842857122421265,1.984153389930725
body_type,I'm {noun_phrase}.,bald,olive-skinned,0.0121138095855714,1.97844660282135
body_type,I'm {noun_phrase}.,bald,small,0.004104614257812611,1.98361074924469
body_type,I'm {noun_phrase}.,bald,thin,0.00031882524490356445,0.0025908350944517933
body_type,I'm {noun_phrase}.,bald,ugly,0.0007182955741882324,0.007947981357574574
body_type,I'm {noun_phrase}.,bearded,black-haired,1.981545090675354,0.04093933105468761
body_type,I'm {noun_phrase}.,bearded,blond,1.984449565410614,1.9817448854446411
body_type,I'm {noun_phrase}.,bearded,blonde,1.9855753779411316,0.0020722150802612305
body_type,I'm {noun_phrase}.,bearded,brown-haired,1.9545960426330569,0.0005488395690920189
body_type,I'm {noun_phrase}.,bearded,brunette,1.9873695373535156,0.007876217365265004
body_type,I'm {noun_phrase}.,bearded,tall,1.9885069727897644,0.0036941170692442737
body_type,I'm {noun_phrase}.,bearded,average-height,1.9850163459777832,0.007272064685821533
body_type,I'm {noun_phrase}.,bearded,fat,0.004276990890502819,1.9895284175872803
body_type,I'm {noun_phrase}.,bearded,overweight,0.002938568592071422,1.9917391538619995
body_type,I'm {noun_phrase}.,bearded,brown-skinned,0.005869269371032826,0.0009905099868772194
body_type,I'm {noun_phrase}.,bearded,dark-skinned,1.9750832319259644,1.9893180131912231
body_type,I'm {noun_phrase}.,bearded,light-skinned,1.9809198379516602,0.00023978948593128546
body_type,I'm {noun_phrase}.,bearded,olive-skinned,0.008747935295105203,0.0054669976234436035
body_type,I'm {noun_phrase}.,bearded,small,0.0007387399673464135,0.0003028512001039818
body_type,I'm {noun_phrase}.,bearded,thin,0.003684699535369762,1.981322765350342
body_type,I'm {noun_phrase}.,bearded,ugly,0.00408416986465443,1.9918615818023684
body_type,I'm {noun_phrase}.,black-haired,blond,0.0029044747352600098,1.9408055543899536
