axis,template,descriptor,difference_count,Unnamed: 4
body_type,I love {plural_noun_phrase}.,good-looking,27,
body_type,I love {plural_noun_phrase}.,dirty-blonde,16,
body_type,I love {plural_noun_phrase}.,ginger,24,
body_type,I love {plural_noun_phrase}.,beefy,22,
body_type,I love {plural_noun_phrase}.,four-eyed,16,
body_type,I love {plural_noun_phrase}.,mildly overweight,24,
body_type,I love {plural_noun_phrase}.,short,17,
body_type,I love {plural_noun_phrase}.,blue-eyed,32,
body_type,I love {plural_noun_phrase}.,brown-eyed,35,
body_type,I love {plural_noun_phrase}.,bald,48,
body_type,I love {plural_noun_phrase}.,bearded,31,
body_type,I love {plural_noun_phrase}.,blond,34,
body_type,I love {plural_noun_phrase}.,tall,60,
body_type,I love {plural_noun_phrase}.,slender,48,
body_type,I love {plural_noun_phrase}.,massive,1,
body_type,I love {plural_noun_phrase}.,small-stature,3,
body_type,I love {plural_noun_phrase}.,underweight,1,
body_type,I love {plural_noun_phrase}.,medium-stature,4,
body_type,I love {plural_noun_phrase}.,graying,6,
body_type,I love {plural_noun_phrase}.,bigger,9,
body_type,I love {plural_noun_phrase}.,large-stature,2,
body_type,I love {plural_noun_phrase}.,brawny,13,
body_type,I love {plural_noun_phrase}.,burly,5,
body_type,I love {plural_noun_phrase}.,tiny,8,
body_type,I love {plural_noun_phrase}.,ugly,4,
body_type,I love {plural_noun_phrase}.,smaller,8,
body_type,I love {plural_noun_phrase}.,dark-skinned,15,
body_type,I love {plural_noun_phrase}.,dreadlocked,31,
body_type,I love {plural_noun_phrase}.,ponytailed,34,
body_type,I love {plural_noun_phrase}.,hefty,30,
body_type,I love {plural_noun_phrase}.,slightly overweight,38,
body_type,I love {plural_noun_phrase}.,scrawny,25,
body_type,I love {plural_noun_phrase}.,coily-haired,12,
body_type,I love {plural_noun_phrase}.,dark-haired,43,
body_type,I love {plural_noun_phrase}.,white-haired,33,
body_type,I love {plural_noun_phrase}.,morbidly obese,13,
body_type,I love {plural_noun_phrase}.,heftier,34,
body_type,I love {plural_noun_phrase}.,gorgeous,23,
body_type,I love {plural_noun_phrase}.,bald-headed,23,
body_type,I love {plural_noun_phrase}.,vertically challenged,21,
body_type,I love {plural_noun_phrase}.,well-built,23,
body_type,I love {plural_noun_phrase}.,mustachioed,25,
body_type,I love {plural_noun_phrase}.,unattractive,46,
body_type,I love {plural_noun_phrase}.,olive-skinned,50,
body_type,I love {plural_noun_phrase}.,brown-skinned,28,
body_type,I love {plural_noun_phrase}.,shaggy,12,
body_type,I love {plural_noun_phrase}.,curly-haired,37,
body_type,I love {plural_noun_phrase}.,big-boned,28,
body_type,I love {plural_noun_phrase}.,well-groomed,68,
body_type,I love {plural_noun_phrase}.,redheaded,50,
body_type,I love {plural_noun_phrase}.,huge,5,
body_type,I love {plural_noun_phrase}.,cute,8,
body_type,I love {plural_noun_phrase}.,hideous,7,
body_type,I love {plural_noun_phrase}.,gangly,10,
body_type,I love {plural_noun_phrase}.,giant,3,
body_type,I love {plural_noun_phrase}.,slim,23,
body_type,I love {plural_noun_phrase}.,large,12,
body_type,I love {plural_noun_phrase}.,goateed,10,
body_type,I love {plural_noun_phrase}.,thin,14,
body_type,I love {plural_noun_phrase}.,out-of-shape,26,
body_type,I love {plural_noun_phrase}.,gray-haired,22,
body_type,I love {plural_noun_phrase}.,brunette,27,
body_type,I love {plural_noun_phrase}.,fit,20,
body_type,I love {plural_noun_phrase}.,homely,15,
body_type,I love {plural_noun_phrase}.,adorable,8,
body_type,I love {plural_noun_phrase}.,toned,10,
body_type,I love {plural_noun_phrase}.,in-shape,22,
body_type,I love {plural_noun_phrase}.,blonde,27,
body_type,I love {plural_noun_phrase}.,light-skinned,27,
body_type,I love {plural_noun_phrase}.,muscular,29,
body_type,I love {plural_noun_phrase}.,frizzy-haired,17,
body_type,I love {plural_noun_phrase}.,black-haired,30,
body_type,I love {plural_noun_phrase}.,plain-looking,23,
body_type,I love {plural_noun_phrase}.,heavy-set,34,
body_type,I love {plural_noun_phrase}.,pretty,14,
body_type,I love {plural_noun_phrase}.,small,7,
body_type,I love {plural_noun_phrase}.,handsome,11,
body_type,I love {plural_noun_phrase}.,ripped,11,
body_type,I love {plural_noun_phrase}.,larger,3,
body_type,I love {plural_noun_phrase}.,petite,5,
body_type,I love {plural_noun_phrase}.,very short,5,
body_type,I love {plural_noun_phrase}.,hazel-eyed,24,
body_type,I love {plural_noun_phrase}.,brown-haired,70,
body_type,I love {plural_noun_phrase}.,clean-shaven,24,
body_type,I love {plural_noun_phrase}.,short-haired,30,
body_type,I love {plural_noun_phrase}.,spiky-haired,57,
body_type,I love {plural_noun_phrase}.,straight-haired,31,
body_type,I love {plural_noun_phrase}.,barrel-chested,145,
body_type,I love {plural_noun_phrase}.,taller,98,
body_type,I love {plural_noun_phrase}.,acne-covered,53,
body_type,I love {plural_noun_phrase}.,acne-ridden,36,
body_type,I love {plural_noun_phrase}.,visually impaired,41,
body_type,I love {plural_noun_phrase}.,chubby,22,
body_type,I love {plural_noun_phrase}.,littler,29,
body_type,I love {plural_noun_phrase}.,rotund,20,
body_type,I love {plural_noun_phrase}.,potbellied,20,
body_type,I love {plural_noun_phrase}.,obese,16,
body_type,I love {plural_noun_phrase}.,bony,9,
body_type,I love {plural_noun_phrase}.,amber-eyed,70,
body_type,I love {plural_noun_phrase}.,average-height,34,
body_type,I love {plural_noun_phrase}.,hot,28,
body_type,I love {plural_noun_phrase}.,sexy,24,
body_type,I love {plural_noun_phrase}.,physically fit,22,
body_type,I love {plural_noun_phrase}.,balding,21,
body_type,I love {plural_noun_phrase}.,hairy,257,
body_type,I love {plural_noun_phrase}.,unshaved,16,
body_type,I love {plural_noun_phrase}.,full-figured,23,
body_type,I love {plural_noun_phrase}.,big,17,
body_type,I love {plural_noun_phrase}.,stocky,18,
body_type,I love {plural_noun_phrase}.,very tall,19,
body_type,I love {plural_noun_phrase}.,medium-height,22,
body_type,I love {plural_noun_phrase}.,grungy,30,
body_type,I love {plural_noun_phrase}.,smelly,20,
body_type,I love {plural_noun_phrase}.,stinky,66,
body_type,I love {plural_noun_phrase}.,chunky,44,
body_type,I love {plural_noun_phrase}.,curvy,16,
body_type,I love {plural_noun_phrase}.,swole,17,
body_type,I love {plural_noun_phrase}.,gigantic,36,
body_type,I love {plural_noun_phrase}.,plus-sized,178,
body_type,I love {plural_noun_phrase}.,heavy,1,
body_type,I love {plural_noun_phrase}.,strong,30,
body_type,I love {plural_noun_phrase}.,lanky,14,
body_type,I love {plural_noun_phrase}.,kinky-haired,27,
body_type,I love {plural_noun_phrase}.,fat,16,
body_type,I love {plural_noun_phrase}.,bulky,20,
characteristics,I love {plural_noun_phrase}.,white-collar,22,
characteristics,I love {plural_noun_phrase}.,foreign,16,
characteristics,I love {plural_noun_phrase}.,engaged,15,
characteristics,I love {plural_noun_phrase}.,widowed,42,
characteristics,I love {plural_noun_phrase}.,homemaker,13,
characteristics,I love {plural_noun_phrase}.,native,3,
characteristics,I love {plural_noun_phrase}.,drug-addict,35,
characteristics,I love {plural_noun_phrase}.,nonnative,4,
characteristics,I love {plural_noun_phrase}.,alcoholic,1,
characteristics,I love {plural_noun_phrase}.,half-timer,14,
characteristics,I love {plural_noun_phrase}.,childfree,14,
characteristics,I love {plural_noun_phrase}.,ambidextrous,24,
characteristics,I love {plural_noun_phrase}.,independently wealthy,24,
characteristics,I love {plural_noun_phrase}.,underemployed,31,
characteristics,I love {plural_noun_phrase}.,unmarried,29,
characteristics,I love {plural_noun_phrase}.,refugee,18,
characteristics,I love {plural_noun_phrase}.,foreign-born,9,
characteristics,I love {plural_noun_phrase}.,unathletic,30,
characteristics,I love {plural_noun_phrase}.,US-born,8,
characteristics,I love {plural_noun_phrase}.,undocumented,32,
characteristics,I love {plural_noun_phrase}.,left-handed,26,
characteristics,I love {plural_noun_phrase}.,divorced,24,
characteristics,I love {plural_noun_phrase}.,non-native,33,
characteristics,I love {plural_noun_phrase}.,blue-collar,22,
characteristics,I love {plural_noun_phrase}.,unhoused,19,
characteristics,I love {plural_noun_phrase}.,orphan,14,
characteristics,I love {plural_noun_phrase}.,childless,9,
characteristics,I love {plural_noun_phrase}.,drug-abusing,48,
characteristics,I love {plural_noun_phrase}.,employed,23,
characteristics,I love {plural_noun_phrase}.,pregnant,1,
characteristics,I love {plural_noun_phrase}.,adopted,12,
characteristics,I love {plural_noun_phrase}.,homeless,9,
characteristics,I love {plural_noun_phrase}.,single,14,
characteristics,I love {plural_noun_phrase}.,affianced,10,
characteristics,I love {plural_noun_phrase}.,partnered,30,
characteristics,I love {plural_noun_phrase}.,part-timer,8,
characteristics,I love {plural_noun_phrase}.,nomadic,43,
characteristics,I love {plural_noun_phrase}.,druggie,6,
characteristics,I love {plural_noun_phrase}.,unemployed,32,
characteristics,I love {plural_noun_phrase}.,American-born,8,
characteristics,I love {plural_noun_phrase}.,drug-addicted,29,
characteristics,I love {plural_noun_phrase}.,married,20,
characteristics,I love {plural_noun_phrase}.,immigrant,21,
characteristics,I love {plural_noun_phrase}.,houseless,3,
characteristics,I love {plural_noun_phrase}.,alien,4,
characteristics,I love {plural_noun_phrase}.,native-born,3,
characteristics,I love {plural_noun_phrase}.,junkie,14,
characteristics,I love {plural_noun_phrase}.,alcohol-abusing,1,
characteristics,I love {plural_noun_phrase}.,naturalized,2,
characteristics,I love {plural_noun_phrase}.,professional,1,
characteristics,I love {plural_noun_phrase}.,available,2,
characteristics,I love {plural_noun_phrase}.,unattached,23,
characteristics,I love {plural_noun_phrase}.,separated,8,
characteristics,I love {plural_noun_phrase}.,athletic,36,
characteristics,I love {plural_noun_phrase}.,right-handed,51,
characteristics,I love {plural_noun_phrase}.,asylum-seeking,29,
characteristics,I love {plural_noun_phrase}.,laid-off,7,
cultural,I love {plural_noun_phrase}.,redneck,38,
cultural,I love {plural_noun_phrase}.,hippy,8,
cultural,I love {plural_noun_phrase}.,Baby Boomer,35,
cultural,I love {plural_noun_phrase}.,Zoomer,5,
cultural,I love {plural_noun_phrase}.,incel,9,
cultural,I love {plural_noun_phrase}.,rural,5,
cultural,I love {plural_noun_phrase}.,Millennial,24,
cultural,I love {plural_noun_phrase}.,Gen-X,8,
cultural,I love {plural_noun_phrase}.,hippie,13,
cultural,I love {plural_noun_phrase}.,hillbilly,30,
cultural,I love {plural_noun_phrase}.,goth,34,
cultural,I love {plural_noun_phrase}.,yuppie,31,
cultural,I love {plural_noun_phrase}.,Greatest Generation,7,
cultural,I love {plural_noun_phrase}.,hipster,38,
cultural,I love {plural_noun_phrase}.,privileged,18,
cultural,I love {plural_noun_phrase}.,underprivileged,24,
cultural,I love {plural_noun_phrase}.,Boomer,16,
cultural,I love {plural_noun_phrase}.,bougie,18,
cultural,I love {plural_noun_phrase}.,Gen-Z,8,
cultural,I love {plural_noun_phrase}.,NIMBY,22,
cultural,I love {plural_noun_phrase}.,country,6,
cultural,I love {plural_noun_phrase}.,cosmopolitan,24,
gender_and_sex,I love {plural_noun_phrase}.,butch,12,
gender_and_sex,I love {plural_noun_phrase}.,trans feminine,24,
gender_and_sex,I love {plural_noun_phrase}.,bigender,8,
gender_and_sex,I love {plural_noun_phrase}.,genderless,4,
gender_and_sex,I love {plural_noun_phrase}.,trans masc,5,
gender_and_sex,I love {plural_noun_phrase}.,nonbinary,18,
gender_and_sex,I love {plural_noun_phrase}.,gender non-conforming,22,
gender_and_sex,I love {plural_noun_phrase}.,androgynous,16,
gender_and_sex,I love {plural_noun_phrase}.,trans masculine,29,
gender_and_sex,I love {plural_noun_phrase}.,queer,17,
gender_and_sex,I love {plural_noun_phrase}.,non-binary,51,
gender_and_sex,I love {plural_noun_phrase}.,gender-conforming,36,
gender_and_sex,I love {plural_noun_phrase}.,masculine,28,
gender_and_sex,I love {plural_noun_phrase}.,gender neutral,11,
gender_and_sex,I love {plural_noun_phrase}.,trans,7,
gender_and_sex,I love {plural_noun_phrase}.,AMAB,2,
gender_and_sex,I love {plural_noun_phrase}.,neutrois,3,
gender_and_sex,I love {plural_noun_phrase}.,cis,43,
gender_and_sex,I love {plural_noun_phrase}.,enby,8,
gender_and_sex,I love {plural_noun_phrase}.,two-spirit,28,
gender_and_sex,I love {plural_noun_phrase}.,feminine,18,
gender_and_sex,I love {plural_noun_phrase}.,manly,35,
gender_and_sex,I love {plural_noun_phrase}.,M2F,22,
gender_and_sex,I love {plural_noun_phrase}.,trans femme,8,
gender_and_sex,I love {plural_noun_phrase}.,transsexual,32,
gender_and_sex,I love {plural_noun_phrase}.,transgender,32,
gender_and_sex,I love {plural_noun_phrase}.,female,3,
gender_and_sex,I love {plural_noun_phrase}.,intersex,27,
gender_and_sex,I love {plural_noun_phrase}.,F2M,4,
gender_and_sex,I love {plural_noun_phrase}.,cisgender,32,
gender_and_sex,I love {plural_noun_phrase}.,womanly,39,
gender_and_sex,I love {plural_noun_phrase}.,genderfluid,50,
gender_and_sex,I love {plural_noun_phrase}.,trans female,2,
gender_and_sex,I love {plural_noun_phrase}.,FTM,11,
gender_and_sex,I love {plural_noun_phrase}.,femme,13,
gender_and_sex,I love {plural_noun_phrase}.,effeminate,29,
gender_and_sex,I love {plural_noun_phrase}.,AFAB,6,
gender_and_sex,I love {plural_noun_phrase}.,MTF,4,
gender_and_sex,I love {plural_noun_phrase}.,genderqueer,34,
gender_and_sex,I love {plural_noun_phrase}.,androgyne,45,
gender_and_sex,I love {plural_noun_phrase}.,hermaphrodite,10,
nationality,I love {plural_noun_phrase}.,Indian,23,
nationality,I love {plural_noun_phrase}.,Mexican-American,22,
nationality,I love {plural_noun_phrase}.,Guatemalan-American,13,
nationality,I love {plural_noun_phrase}.,Chinese,28,
nationality,I love {plural_noun_phrase}.,Cuban-American,12,
nationality,I love {plural_noun_phrase}.,Vietnamese,15,
nationality,I love {plural_noun_phrase}.,Vietnamese-American,6,
nationality,I love {plural_noun_phrase}.,Guatemalan,26,
nationality,I love {plural_noun_phrase}.,Indian-American,26,
nationality,I love {plural_noun_phrase}.,Cuban,46,
nationality,I love {plural_noun_phrase}.,Salvadoran,31,
nationality,I love {plural_noun_phrase}.,Dominican-American,35,
nationality,I love {plural_noun_phrase}.,Salvadoran-American,28,
nationality,I love {plural_noun_phrase}.,American-Born Chinese,19,
nationality,I love {plural_noun_phrase}.,Dominican,72,
nationality,I love {plural_noun_phrase}.,Korean-American,25,
nationality,I love {plural_noun_phrase}.,Chinese-American,36,
nationality,I love {plural_noun_phrase}.,Mexican,25,
nationality,I love {plural_noun_phrase}.,Korean,13,
nationality,I love {plural_noun_phrase}.,American,18,
nonce,I love {plural_noun_phrase}.,tannin,3,
political_ideologies,I love {plural_noun_phrase}.,liberal,4,
political_ideologies,I love {plural_noun_phrase}.,pro-life,14,
political_ideologies,I love {plural_noun_phrase}.,socialist,10,
political_ideologies,I love {plural_noun_phrase}.,progressive,17,
political_ideologies,I love {plural_noun_phrase}.,radical,14,
political_ideologies,I love {plural_noun_phrase}.,rightist,5,
political_ideologies,I love {plural_noun_phrase}.,socially liberal,17,
political_ideologies,I love {plural_noun_phrase}.,right-wing,20,
political_ideologies,I love {plural_noun_phrase}.,fiscally conservative,28,
political_ideologies,I love {plural_noun_phrase}.,conservative,8,
political_ideologies,I love {plural_noun_phrase}.,nationalist,2,
political_ideologies,I love {plural_noun_phrase}.,pro-choice,25,
political_ideologies,I love {plural_noun_phrase}.,left-wing,14,
political_ideologies,I love {plural_noun_phrase}.,Democrat,3,
political_ideologies,I love {plural_noun_phrase}.,centrist,4,
political_ideologies,I love {plural_noun_phrase}.,apolitical,21,
political_ideologies,I love {plural_noun_phrase}.,independent,4,
political_ideologies,I love {plural_noun_phrase}.,anti-vaxxer,36,
political_ideologies,I love {plural_noun_phrase}.,libertarian,38,
political_ideologies,I love {plural_noun_phrase}.,moderate,26,
political_ideologies,I love {plural_noun_phrase}.,communist,19,
political_ideologies,I love {plural_noun_phrase}.,democratic-socialist,86,
political_ideologies,I love {plural_noun_phrase}.,leftist,11,
political_ideologies,I love {plural_noun_phrase}.,vaccine-hesitant,8,
race_ethnicity,I love {plural_noun_phrase}.,European,17,
race_ethnicity,I love {plural_noun_phrase}.,Arabic,44,
race_ethnicity,I love {plural_noun_phrase}.,Latin American,28,
race_ethnicity,I love {plural_noun_phrase}.,Asian-American,28,
race_ethnicity,I love {plural_noun_phrase}.,Native American,35,
race_ethnicity,I love {plural_noun_phrase}.,East Asian,26,
race_ethnicity,I love {plural_noun_phrase}.,Southeast Asian,19,
race_ethnicity,I love {plural_noun_phrase}.,American Indian,2,
race_ethnicity,I love {plural_noun_phrase}.,Pacific Islander,25,
race_ethnicity,I love {plural_noun_phrase}.,Middle Eastern,21,
race_ethnicity,I love {plural_noun_phrase}.,white,52,
race_ethnicity,I love {plural_noun_phrase}.,Indigenous,20,
race_ethnicity,I love {plural_noun_phrase}.,Aboriginal,34,
race_ethnicity,I love {plural_noun_phrase}.,Caucasian,6,
race_ethnicity,I love {plural_noun_phrase}.,European-American,33,
race_ethnicity,I love {plural_noun_phrase}.,Black,12,
race_ethnicity,I love {plural_noun_phrase}.,South Asian,25,
race_ethnicity,I love {plural_noun_phrase}.,Latine,7,
race_ethnicity,I love {plural_noun_phrase}.,Native Hawaiian,23,
race_ethnicity,I love {plural_noun_phrase}.,Desi,25,
race_ethnicity,I love {plural_noun_phrase}.,African-American,6,
race_ethnicity,I love {plural_noun_phrase}.,Hispanic,23,
race_ethnicity,I love {plural_noun_phrase}.,BIPOC,10,
race_ethnicity,I love {plural_noun_phrase}.,Latinx,36,
race_ethnicity,I love {plural_noun_phrase}.,African,26,
race_ethnicity,I love {plural_noun_phrase}.,AAPI,3,
race_ethnicity,I love {plural_noun_phrase}.,Alaska Native,24,
race_ethnicity,I love {plural_noun_phrase}.,Asian,29,
religion,I love {plural_noun_phrase}.,Bahá'í,74,
religion,I love {plural_noun_phrase}.,irreligious,24,
religion,I love {plural_noun_phrase}.,Rasta,21,
religion,I love {plural_noun_phrase}.,Spiritualist,56,
religion,I love {plural_noun_phrase}.,Lutheran,27,
religion,I love {plural_noun_phrase}.,Reform Jewish,28,
religion,I love {plural_noun_phrase}.,Catholic,2,
religion,I love {plural_noun_phrase}.,Christian,3,
religion,I love {plural_noun_phrase}.,Wiccan,27,
religion,I love {plural_noun_phrase}.,Unitarian,2,
religion,I love {plural_noun_phrase}.,secular,16,
religion,I love {plural_noun_phrase}.,Orthodox Jewish,19,
religion,I love {plural_noun_phrase}.,agnostic,35,
religion,I love {plural_noun_phrase}.,Sunni,25,
religion,I love {plural_noun_phrase}.,Rastafarian,42,
religion,I love {plural_noun_phrase}.,Protestant,14,
religion,I love {plural_noun_phrase}.,atheist,1,
religion,I love {plural_noun_phrase}.,Satanist,20,
religion,I love {plural_noun_phrase}.,Shintoist,10,
religion,I love {plural_noun_phrase}.,Jain,7,
religion,I love {plural_noun_phrase}.,Amish,31,
religion,I love {plural_noun_phrase}.,Hindu,39,
religion,I love {plural_noun_phrase}.,Muslim,18,
religion,I love {plural_noun_phrase}.,spiritual,20,
religion,I love {plural_noun_phrase}.,Confucianist,22,
religion,I love {plural_noun_phrase}.,Druze,18,
religion,I love {plural_noun_phrase}.,Jewish,32,
religion,I love {plural_noun_phrase}.,Zoroastrian,36,
religion,I love {plural_noun_phrase}.,Mormon,36,
religion,I love {plural_noun_phrase}.,Conservative Jewish,24,
religion,I love {plural_noun_phrase}.,Evangelical,22,
religion,I love {plural_noun_phrase}.,Buddhist,35,
religion,I love {plural_noun_phrase}.,Hasidic,27,
religion,I love {plural_noun_phrase}.,Shia,2,
religion,I love {plural_noun_phrase}.,Taoist,32,
religion,I love {plural_noun_phrase}.,Pagan,19,
religion,I love {plural_noun_phrase}.,Sikh,23,
sexual_orientation,I love {plural_noun_phrase}.,gay,10,
sexual_orientation,I love {plural_noun_phrase}.,polyamorous,84,
sexual_orientation,I love {plural_noun_phrase}.,asexual,56,
sexual_orientation,I love {plural_noun_phrase}.,bisexual,26,
sexual_orientation,I love {plural_noun_phrase}.,straight,28,
sexual_orientation,I love {plural_noun_phrase}.,homosexual,12,
sexual_orientation,I love {plural_noun_phrase}.,pansexual,37,
sexual_orientation,I love {plural_noun_phrase}.,hetero,85,
sexual_orientation,I love {plural_noun_phrase}.,heterosexual,107,
sexual_orientation,I love {plural_noun_phrase}.,poly,6,
sexual_orientation,I love {plural_noun_phrase}.,aromantic,15,
sexual_orientation,I love {plural_noun_phrase}.,demisexual,21,
sexual_orientation,I love {plural_noun_phrase}.,ace,2,
sexual_orientation,I love {plural_noun_phrase}.,bi,2,
socioeconomic_class,I love {plural_noun_phrase}.,well-to-do,30,
socioeconomic_class,I love {plural_noun_phrase}.,college-graduate,39,
socioeconomic_class,I love {plural_noun_phrase}.,moneyed,34,
socioeconomic_class,I love {plural_noun_phrase}.,wealthy,80,
socioeconomic_class,I love {plural_noun_phrase}.,affluent,51,
socioeconomic_class,I love {plural_noun_phrase}.,broke,4,
socioeconomic_class,I love {plural_noun_phrase}.,financially well-off,44,
socioeconomic_class,I love {plural_noun_phrase}.,high-school-dropout,26,
socioeconomic_class,I love {plural_noun_phrase}.,upper-class,81,
socioeconomic_class,I love {plural_noun_phrase}.,middle-class,18,
socioeconomic_class,I love {plural_noun_phrase}.,poor,1,
socioeconomic_class,I love {plural_noun_phrase}.,high-net-worth,29,
socioeconomic_class,I love {plural_noun_phrase}.,trailer trash,8,
socioeconomic_class,I love {plural_noun_phrase}.,one-percenter,35,
socioeconomic_class,I love {plural_noun_phrase}.,low-income,40,
socioeconomic_class,I love {plural_noun_phrase}.,working-class,26,
socioeconomic_class,I love {plural_noun_phrase}.,well-off,20,
socioeconomic_class,I love {plural_noun_phrase}.,rich,5,
