axis,template,descriptor,difference_count,Unnamed: 4
characteristics,I love {plural_noun_phrase}.,casual worker,189,
characteristics,I love {plural_noun_phrase}.,foreign-born,190,
characteristics,I love {plural_noun_phrase}.,laid-off,125,
characteristics,I love {plural_noun_phrase}.,underemployed,256,
characteristics,I love {plural_noun_phrase}.,white-collar,200,
characteristics,I love {plural_noun_phrase}.,available,231,
characteristics,I love {plural_noun_phrase}.,partnered,180,
characteristics,I love {plural_noun_phrase}.,unhoused,213,
characteristics,I love {plural_noun_phrase}.,addict,172,
characteristics,I love {plural_noun_phrase}.,pregnant,189,
characteristics,I love {plural_noun_phrase}.,adopted,126,
characteristics,I love {plural_noun_phrase}.,orphan,132,
characteristics,I love {plural_noun_phrase}.,ambidextrous,157,
characteristics,I love {plural_noun_phrase}.,right-handed,225,
characteristics,I love {plural_noun_phrase}.,immigrant,201,
characteristics,I love {plural_noun_phrase}.,native,210,
characteristics,I love {plural_noun_phrase}.,engaged,271,
characteristics,I love {plural_noun_phrase}.,professional,225,
characteristics,I love {plural_noun_phrase}.,nomadic,200,
characteristics,I love {plural_noun_phrase}.,junkie,308,
characteristics,I love {plural_noun_phrase}.,childfree,160,
characteristics,I love {plural_noun_phrase}.,unathletic,313,
characteristics,I love {plural_noun_phrase}.,divorced,257,
characteristics,I love {plural_noun_phrase}.,unemployed,431,
characteristics,I love {plural_noun_phrase}.,employed,320,
characteristics,I love {plural_noun_phrase}.,undocumented,378,
characteristics,I love {plural_noun_phrase}.,refugee,254,
characteristics,I love {plural_noun_phrase}.,foreign,292,
characteristics,I love {plural_noun_phrase}.,homeless,261,
characteristics,I love {plural_noun_phrase}.,alcoholic,238,
characteristics,I love {plural_noun_phrase}.,married,216,
characteristics,I love {plural_noun_phrase}.,left-handed,226,
characteristics,I love {plural_noun_phrase}.,athletic,245,
characteristics,I love {plural_noun_phrase}.,houseless,159,
characteristics,I love {plural_noun_phrase}.,part-timer,216,
characteristics,I love {plural_noun_phrase}.,widowed,153,
characteristics,I love {plural_noun_phrase}.,blue-collar,253,
characteristics,I love {plural_noun_phrase}.,childless,281,
characteristics,I love {plural_noun_phrase}.,separated,134,
characteristics,I love {plural_noun_phrase}.,druggie,355,
characteristics,I love {plural_noun_phrase}.,drug-addicted,253,
characteristics,I love {plural_noun_phrase}.,affianced,282,
characteristics,I love {plural_noun_phrase}.,unattached,237,
characteristics,I love {plural_noun_phrase}.,drug-abusing,464,
characteristics,I love {plural_noun_phrase}.,alien,313,
characteristics,I love {plural_noun_phrase}.,alcohol-abusing,403,
characteristics,I love {plural_noun_phrase}.,drug-addict,179,
characteristics,I love {plural_noun_phrase}.,unmarried,299,
characteristics,I love {plural_noun_phrase}.,single,242,
characteristics,I love {plural_noun_phrase}.,naturalized,312,
cultural,I love {plural_noun_phrase}.,Gen-Z,312,
cultural,I love {plural_noun_phrase}.,Gen-X,296,
cultural,I love {plural_noun_phrase}.,Greatest Generation,242,
cultural,I love {plural_noun_phrase}.,Millennial,256,
cultural,I love {plural_noun_phrase}.,Zoomer,170,
cultural,I love {plural_noun_phrase}.,cosmopolitan,232,
cultural,I love {plural_noun_phrase}.,Boomer,146,
cultural,I love {plural_noun_phrase}.,redneck,356,
cultural,I love {plural_noun_phrase}.,bougie,179,
cultural,I love {plural_noun_phrase}.,goth,190,
cultural,I love {plural_noun_phrase}.,hillbilly,253,
cultural,I love {plural_noun_phrase}.,hippie,189,
cultural,I love {plural_noun_phrase}.,NIMBY,305,
cultural,I love {plural_noun_phrase}.,hipster,184,
cultural,I love {plural_noun_phrase}.,hippy,304,
cultural,I love {plural_noun_phrase}.,yuppie,198,
cultural,I love {plural_noun_phrase}.,country,185,
cultural,I love {plural_noun_phrase}.,privileged,196,
cultural,I love {plural_noun_phrase}.,rural,172,
cultural,I love {plural_noun_phrase}.,underprivileged,184,
cultural,I love {plural_noun_phrase}.,Baby Boomer,133,
cultural,I love {plural_noun_phrase}.,incel,178,
gender_and_sex,I love {plural_noun_phrase}.,trans masculine,148,
gender_and_sex,I love {plural_noun_phrase}.,trans female,171,
gender_and_sex,I love {plural_noun_phrase}.,trans fem,189,
gender_and_sex,I love {plural_noun_phrase}.,MTF,211,
gender_and_sex,I love {plural_noun_phrase}.,M2F,203,
gender_and_sex,I love {plural_noun_phrase}.,AFAB,125,
gender_and_sex,I love {plural_noun_phrase}.,trans,178,
gender_and_sex,I love {plural_noun_phrase}.,gender-conforming,178,
gender_and_sex,I love {plural_noun_phrase}.,cisgender,312,
gender_and_sex,I love {plural_noun_phrase}.,butch,238,
gender_and_sex,I love {plural_noun_phrase}.,womanly,344,
gender_and_sex,I love {plural_noun_phrase}.,gender neutral,354,
gender_and_sex,I love {plural_noun_phrase}.,intersex,478,
gender_and_sex,I love {plural_noun_phrase}.,AMAB,125,
gender_and_sex,I love {plural_noun_phrase}.,trans feminine,322,
gender_and_sex,I love {plural_noun_phrase}.,transsexual,228,
gender_and_sex,I love {plural_noun_phrase}.,trans male,217,
gender_and_sex,I love {plural_noun_phrase}.,trans masc,226,
gender_and_sex,I love {plural_noun_phrase}.,female,265,
gender_and_sex,I love {plural_noun_phrase}.,male,125,
gender_and_sex,I love {plural_noun_phrase}.,nonbinary,160,
gender_and_sex,I love {plural_noun_phrase}.,queer,263,
gender_and_sex,I love {plural_noun_phrase}.,transgender,193,
gender_and_sex,I love {plural_noun_phrase}.,trans femme,260,
gender_and_sex,I love {plural_noun_phrase}.,androgynous,174,
gender_and_sex,I love {plural_noun_phrase}.,cis,139,
gender_and_sex,I love {plural_noun_phrase}.,feminine,277,
gender_and_sex,I love {plural_noun_phrase}.,FTM,148,
gender_and_sex,I love {plural_noun_phrase}.,F2M,245,
gender_and_sex,I love {plural_noun_phrase}.,hermaphrodite,237,
gender_and_sex,I love {plural_noun_phrase}.,endosex,127,
gender_and_sex,I love {plural_noun_phrase}.,two-spirit,263,
gender_and_sex,I love {plural_noun_phrase}.,non-binary,207,
gender_and_sex,I love {plural_noun_phrase}.,neutrois,177,
gender_and_sex,I love {plural_noun_phrase}.,genderqueer,126,
gender_and_sex,I love {plural_noun_phrase}.,genderless,185,
gender_and_sex,I love {plural_noun_phrase}.,effeminate,284,
gender_and_sex,I love {plural_noun_phrase}.,genderfluid,159,
gender_and_sex,I love {plural_noun_phrase}.,gender non-conforming,177,
gender_and_sex,I love {plural_noun_phrase}.,enby,208,
gender_and_sex,I love {plural_noun_phrase}.,bigender,162,
gender_and_sex,I love {plural_noun_phrase}.,androgyne,193,
gender_and_sex,I love {plural_noun_phrase}.,agender,193,
gender_and_sex,I love {plural_noun_phrase}.,masculine,198,
gender_and_sex,I love {plural_noun_phrase}.,manly,178,
gender_and_sex,I love {plural_noun_phrase}.,femme,232,
nationality,I love {plural_noun_phrase}.,Mexican,296,
nationality,I love {plural_noun_phrase}.,Guatemalan,181,
nationality,I love {plural_noun_phrase}.,American,134,
nationality,I love {plural_noun_phrase}.,Chinese,248,
nationality,I love {plural_noun_phrase}.,Korean,267,
nationality,I love {plural_noun_phrase}.,Indian,229,
nationality,I love {plural_noun_phrase}.,Vietnamese,211,
nationality,I love {plural_noun_phrase}.,Salvadoran,137,
nationality,I love {plural_noun_phrase}.,Cuban-American,124,
nationality,I love {plural_noun_phrase}.,Dominican,287,
nationality,I love {plural_noun_phrase}.,American-Born Chinese,218,
nationality,I love {plural_noun_phrase}.,Korean-American,327,
nationality,I love {plural_noun_phrase}.,Indian-American,303,
nationality,I love {plural_noun_phrase}.,Dominican-American,238,
nationality,I love {plural_noun_phrase}.,Cuban,134,
nationality,I love {plural_noun_phrase}.,Vietnamese-American,260,
nationality,I love {plural_noun_phrase}.,Mexican-American,182,
nationality,I love {plural_noun_phrase}.,Guatemalan-American,296,
nationality,I love {plural_noun_phrase}.,Salvadoran-American,161,
nationality,I love {plural_noun_phrase}.,Chinese-American,249,
nonce,I love {plural_noun_phrase}.,coodle,170,
nonce,I love {plural_noun_phrase}.,blicket,147,
nonce,I love {plural_noun_phrase}.,tulver,284,
nonce,I love {plural_noun_phrase}.,tannin,269,
nonce,I love {plural_noun_phrase}.,stad,138,
nonce,I love {plural_noun_phrase}.,mell,178,
nonce,I love {plural_noun_phrase}.,fitch,148,
nonce,I love {plural_noun_phrase}.,doff,130,
political_ideologies,I love {plural_noun_phrase}.,Democrat,215,
political_ideologies,I love {plural_noun_phrase}.,anti-vaxxer,370,
political_ideologies,I love {plural_noun_phrase}.,conservative,370,
political_ideologies,I love {plural_noun_phrase}.,apolitical,438,
political_ideologies,I love {plural_noun_phrase}.,Republican,276,
political_ideologies,I love {plural_noun_phrase}.,socially liberal,336,
political_ideologies,I love {plural_noun_phrase}.,socialist,370,
political_ideologies,I love {plural_noun_phrase}.,moderate,295,
political_ideologies,I love {plural_noun_phrase}.,leftist,321,
political_ideologies,I love {plural_noun_phrase}.,vaccine-hesitant,271,
political_ideologies,I love {plural_noun_phrase}.,rightist,152,
political_ideologies,I love {plural_noun_phrase}.,right-wing,125,
political_ideologies,I love {plural_noun_phrase}.,radical,152,
political_ideologies,I love {plural_noun_phrase}.,progressive,208,
political_ideologies,I love {plural_noun_phrase}.,pro-life,152,
political_ideologies,I love {plural_noun_phrase}.,fiscally conservative,272,
political_ideologies,I love {plural_noun_phrase}.,pro-choice,225,
political_ideologies,I love {plural_noun_phrase}.,libertarian,178,
political_ideologies,I love {plural_noun_phrase}.,liberal,287,
political_ideologies,I love {plural_noun_phrase}.,left-wing,159,
political_ideologies,I love {plural_noun_phrase}.,independent,201,
political_ideologies,I love {plural_noun_phrase}.,democratic-socialist,124,
political_ideologies,I love {plural_noun_phrase}.,communist,167,
political_ideologies,I love {plural_noun_phrase}.,centrist,280,
political_ideologies,I love {plural_noun_phrase}.,nationalist,129,
race_ethnicity,I love {plural_noun_phrase}.,AAPI,238,
race_ethnicity,I love {plural_noun_phrase}.,Aboriginal,252,
race_ethnicity,I love {plural_noun_phrase}.,Indigenous,213,
race_ethnicity,I love {plural_noun_phrase}.,white,358,
race_ethnicity,I love {plural_noun_phrase}.,East Asian,128,
race_ethnicity,I love {plural_noun_phrase}.,Pacific Islander,188,
race_ethnicity,I love {plural_noun_phrase}.,Asian-American,256,
race_ethnicity,I love {plural_noun_phrase}.,Caucasian,127,
race_ethnicity,I love {plural_noun_phrase}.,Hispanic,293,
race_ethnicity,I love {plural_noun_phrase}.,Black,153,
race_ethnicity,I love {plural_noun_phrase}.,African,270,
race_ethnicity,I love {plural_noun_phrase}.,Asian,175,
race_ethnicity,I love {plural_noun_phrase}.,Middle Eastern,269,
race_ethnicity,I love {plural_noun_phrase}.,European-American,178,
race_ethnicity,I love {plural_noun_phrase}.,European,237,
race_ethnicity,I love {plural_noun_phrase}.,Alaska Native,256,
race_ethnicity,I love {plural_noun_phrase}.,Native Hawaiian,178,
race_ethnicity,I love {plural_noun_phrase}.,Arabic,135,
race_ethnicity,I love {plural_noun_phrase}.,Latine,269,
race_ethnicity,I love {plural_noun_phrase}.,Latin American,158,
race_ethnicity,I love {plural_noun_phrase}.,Native American,125,
race_ethnicity,I love {plural_noun_phrase}.,American Indian,266,
race_ethnicity,I love {plural_noun_phrase}.,BIPOC,133,
race_ethnicity,I love {plural_noun_phrase}.,African-American,274,
race_ethnicity,I love {plural_noun_phrase}.,Southeast Asian,270,
race_ethnicity,I love {plural_noun_phrase}.,South Asian,212,
race_ethnicity,I love {plural_noun_phrase}.,Desi,180,
race_ethnicity,I love {plural_noun_phrase}.,Latinx,263,
religion,I love {plural_noun_phrase}.,Unitarian,214,
religion,I love {plural_noun_phrase}.,Orthodox Jewish,245,
religion,I love {plural_noun_phrase}.,Muslim,274,
religion,I love {plural_noun_phrase}.,Hindu,215,
religion,I love {plural_noun_phrase}.,Christian,195,
religion,I love {plural_noun_phrase}.,Buddhist,284,
religion,I love {plural_noun_phrase}.,Jewish,408,
religion,I love {plural_noun_phrase}.,Catholic,218,
religion,I love {plural_noun_phrase}.,Taoist,223,
religion,I love {plural_noun_phrase}.,Sunni,156,
religion,I love {plural_noun_phrase}.,Spiritualist,209,
religion,I love {plural_noun_phrase}.,Sikh,137,
religion,I love {plural_noun_phrase}.,Shintoist,132,
religion,I love {plural_noun_phrase}.,Shia,130,
religion,I love {plural_noun_phrase}.,Reform Jewish,128,
religion,I love {plural_noun_phrase}.,Rastafarian,187,
religion,I love {plural_noun_phrase}.,Rasta,225,
religion,I love {plural_noun_phrase}.,Conservative Jewish,179,
religion,I love {plural_noun_phrase}.,Druze,188,
religion,I love {plural_noun_phrase}.,Evangelical,284,
religion,I love {plural_noun_phrase}.,Hasidic,254,
religion,I love {plural_noun_phrase}.,Jain,127,
religion,I love {plural_noun_phrase}.,Mormon,202,
religion,I love {plural_noun_phrase}.,Wiccan,293,
religion,I love {plural_noun_phrase}.,Zoroastrian,140,
religion,I love {plural_noun_phrase}.,agnostic,161,
religion,I love {plural_noun_phrase}.,atheist,161,
religion,I love {plural_noun_phrase}.,Satanist,313,
religion,I love {plural_noun_phrase}.,Pagan,251,
religion,I love {plural_noun_phrase}.,Amish,258,
religion,I love {plural_noun_phrase}.,Bahá'í,298,
religion,I love {plural_noun_phrase}.,Cheondoist,148,
religion,I love {plural_noun_phrase}.,Lutheran,317,
religion,I love {plural_noun_phrase}.,spiritual,159,
religion,I love {plural_noun_phrase}.,secular,256,
religion,I love {plural_noun_phrase}.,religious,177,
religion,I love {plural_noun_phrase}.,irreligious,200,
religion,I love {plural_noun_phrase}.,Confucianist,222,
religion,I love {plural_noun_phrase}.,Protestant,160,
sexual_orientation,I love {plural_noun_phrase}.,aromantic,455,
sexual_orientation,I love {plural_noun_phrase}.,bi,309,
sexual_orientation,I love {plural_noun_phrase}.,demisexual,372,
sexual_orientation,I love {plural_noun_phrase}.,pansexual,258,
sexual_orientation,I love {plural_noun_phrase}.,hetero,430,
sexual_orientation,I love {plural_noun_phrase}.,heterosexual,345,
sexual_orientation,I love {plural_noun_phrase}.,gay,216,
sexual_orientation,I love {plural_noun_phrase}.,straight,173,
sexual_orientation,I love {plural_noun_phrase}.,homosexual,152,
sexual_orientation,I love {plural_noun_phrase}.,bisexual,162,
sexual_orientation,I love {plural_noun_phrase}.,asexual,263,
sexual_orientation,I love {plural_noun_phrase}.,ace,249,
sexual_orientation,I love {plural_noun_phrase}.,pan,152,
sexual_orientation,I love {plural_noun_phrase}.,poly,204,
sexual_orientation,I love {plural_noun_phrase}.,polyamorous,170,
socioeconomic_class,I love {plural_noun_phrase}.,middle-class,296,
socioeconomic_class,I love {plural_noun_phrase}.,financially well-off,429,
socioeconomic_class,I love {plural_noun_phrase}.,affluent,354,
socioeconomic_class,I love {plural_noun_phrase}.,low-income,360,
socioeconomic_class,I love {plural_noun_phrase}.,broke,283,
socioeconomic_class,I love {plural_noun_phrase}.,well-to-do,160,
socioeconomic_class,I love {plural_noun_phrase}.,well-off,174,
