axis,template,descriptor,difference_count,Unnamed: 4
cultural,I love {plural_noun_phrase}.,incel,20,
gender_and_sex,I love {plural_noun_phrase}.,femme,20,
cultural,I love {plural_noun_phrase}.,yuppie,20,
age,I love {plural_noun_phrase}.,seventy-something,20,
gender_and_sex,I love {plural_noun_phrase}.,hermaphrodite,20,
age,I love {plural_noun_phrase}.,seventy-five-year-old,20,
age,I love {plural_noun_phrase}.,thirty-year-old,20,
gender_and_sex,I love {plural_noun_phrase}.,trans masculine,20,
age,I love {plural_noun_phrase}.,twenty-something,20,
age,I love {plural_noun_phrase}.,twenty-year-old,20,
gender_and_sex,I love {plural_noun_phrase}.,trans masc,20,
age,I love {plural_noun_phrase}.,adult,20,
age,I love {plural_noun_phrase}.,teen,20,
age,I love {plural_noun_phrase}.,45-year-old,20,
age,I love {plural_noun_phrase}.,fifty-five-year-old,20,
age,I love {plural_noun_phrase}.,fifty-year-old,20,
age,I love {plural_noun_phrase}.,forty-year-old,20,
political_ideologies,I love {plural_noun_phrase}.,Republican,20,
political_ideologies,I love {plural_noun_phrase}.,nationalist,20,
political_ideologies,I love {plural_noun_phrase}.,fiscally conservative,20,
age,I love {plural_noun_phrase}.,70-year-old,21,
age,I love {plural_noun_phrase}.,thirty-five-year-old,21,
age,I love {plural_noun_phrase}.,80-year-old,21,
cultural,I love {plural_noun_phrase}.,underprivileged,21,
cultural,I love {plural_noun_phrase}.,Baby Boomer,21,
age,I love {plural_noun_phrase}.,35-year-old,21,
age,I love {plural_noun_phrase}.,25-year-old,21,
age,I love {plural_noun_phrase}.,spry,21,
age,I love {plural_noun_phrase}.,seventy-year-old,21,
age,I love {plural_noun_phrase}.,senior-citizen,21,
age,I love {plural_noun_phrase}.,75-year-old,21,
age,I love {plural_noun_phrase}.,older,21,
age,I love {plural_noun_phrase}.,elderly,21,
age,I love {plural_noun_phrase}.,senior,21,
age,I love {plural_noun_phrase}.,85-year-old,21,
age,I love {plural_noun_phrase}.,65-year-old,21,
age,I love {plural_noun_phrase}.,middle-aged,21,
political_ideologies,I love {plural_noun_phrase}.,socially liberal,21,
age,I love {plural_noun_phrase}.,fifty-something,21,
political_ideologies,I love {plural_noun_phrase}.,libertarian,21,
political_ideologies,I love {plural_noun_phrase}.,pro-life,21,
age,I love {plural_noun_phrase}.,50-year-old,21,
age,I love {plural_noun_phrase}.,55-year-old,21,
age,I love {plural_noun_phrase}.,60-year-old,21,
political_ideologies,I love {plural_noun_phrase}.,democratic-socialist,22,
age,I love {plural_noun_phrase}.,twenty-five-year-old,22,
ability,I love {plural_noun_phrase}.,hearing-impaired,22,
ability,I love {plural_noun_phrase}.,dyslexic,22,
ability,I love {plural_noun_phrase}.,neurodivergent,22,
ability,I love {plural_noun_phrase}.,aphasic,22,
ability,I love {plural_noun_phrase}.,speech-impaired,22,
ability,I love {plural_noun_phrase}.,vision-impaired,22,
age,I love {plural_noun_phrase}.,centenarian,22,
ability,I love {plural_noun_phrase}.,autistic,23,
ability,I love {plural_noun_phrase}.,mute,23,
characteristics,I love {plural_noun_phrase}.,immigrant,27,
race_ethnicity,I love {plural_noun_phrase}.,Latinx,27,
characteristics,I love {plural_noun_phrase}.,athletic,27,
characteristics,I love {plural_noun_phrase}.,married,27,
characteristics,I love {plural_noun_phrase}.,white-collar,27,
characteristics,I love {plural_noun_phrase}.,partnered,28,
religion,I love {plural_noun_phrase}.,Conservative Jewish,28,
religion,I love {plural_noun_phrase}.,atheist,28,
gender_and_sex,I love {plural_noun_phrase}.,androgyne,28,
gender_and_sex,I love {plural_noun_phrase}.,M2F,30,
characteristics,I love {plural_noun_phrase}.,foreign-born,30,
characteristics,I love {plural_noun_phrase}.,alien,30,
religion,I love {plural_noun_phrase}.,Shia,30,
gender_and_sex,I love {plural_noun_phrase}.,F2M,30,
religion,I love {plural_noun_phrase}.,Spiritualist,30,
religion,I love {plural_noun_phrase}.,Rastafarian,30,
religion,I love {plural_noun_phrase}.,agnostic,30,
gender_and_sex,I love {plural_noun_phrase}.,intersex,30,
gender_and_sex,I love {plural_noun_phrase}.,endosex,30,
religion,I love {plural_noun_phrase}.,Rasta,30,
religion,I love {plural_noun_phrase}.,Amish,30,
gender_and_sex,I love {plural_noun_phrase}.,bigender,30,
religion,I love {plural_noun_phrase}.,irreligious,30,
religion,I love {plural_noun_phrase}.,Hasidic,30,
gender_and_sex,I love {plural_noun_phrase}.,womanly,30,
gender_and_sex,I love {plural_noun_phrase}.,androgynous,30,
religion,I love {plural_noun_phrase}.,secular,30,
religion,I love {plural_noun_phrase}.,spiritual,30,
gender_and_sex,I love {plural_noun_phrase}.,neutrois,30,
characteristics,I love {plural_noun_phrase}.,professional,30,
religion,I love {plural_noun_phrase}.,Christian,31,
characteristics,I love {plural_noun_phrase}.,employed,31,
religion,I love {plural_noun_phrase}.,Confucianist,31,
religion,I love {plural_noun_phrase}.,Unitarian,31,
religion,I love {plural_noun_phrase}.,Wiccan,31,
gender_and_sex,I love {plural_noun_phrase}.,AMAB,32,
characteristics,I love {plural_noun_phrase}.,blue-collar,32,
characteristics,I love {plural_noun_phrase}.,gig worker,32,
gender_and_sex,I love {plural_noun_phrase}.,genderqueer,32,
gender_and_sex,I love {plural_noun_phrase}.,enby,32,
gender_and_sex,I love {plural_noun_phrase}.,agender,32,
gender_and_sex,I love {plural_noun_phrase}.,masculine,32,
religion,I love {plural_noun_phrase}.,Bahá'í,32,
gender_and_sex,I love {plural_noun_phrase}.,effeminate,32,
characteristics,I love {plural_noun_phrase}.,US-born,32,
characteristics,I love {plural_noun_phrase}.,ambidextrous,32,
characteristics,I love {plural_noun_phrase}.,part-timer,33,
characteristics,I love {plural_noun_phrase}.,undocumented,33,
characteristics,I love {plural_noun_phrase}.,pregnant,33,
characteristics,I love {plural_noun_phrase}.,nomadic,33,
characteristics,I love {plural_noun_phrase}.,American-born,33,
characteristics,I love {plural_noun_phrase}.,asylum-seeking,33,
characteristics,I love {plural_noun_phrase}.,native-born,33,
characteristics,I love {plural_noun_phrase}.,naturalized,33,
characteristics,I love {plural_noun_phrase}.,junkie,33,
characteristics,I love {plural_noun_phrase}.,refugee,33,
characteristics,I love {plural_noun_phrase}.,half-timer,33,
characteristics,I love {plural_noun_phrase}.,native,33,
characteristics,I love {plural_noun_phrase}.,foreign,33,
characteristics,I love {plural_noun_phrase}.,non-native,33,
gender_and_sex,I love {plural_noun_phrase}.,FTM,34,
gender_and_sex,I love {plural_noun_phrase}.,genderless,35,
religion,I love {plural_noun_phrase}.,Cheondoist,35,
gender_and_sex,I love {plural_noun_phrase}.,male,35,
characteristics,I love {plural_noun_phrase}.,divorced,36,
characteristics,I love {plural_noun_phrase}.,affianced,36,
characteristics,I love {plural_noun_phrase}.,alcohol-abusing,36,
characteristics,I love {plural_noun_phrase}.,unathletic,37,
characteristics,I love {plural_noun_phrase}.,engaged,37,
characteristics,I love {plural_noun_phrase}.,orphan,37,
characteristics,I love {plural_noun_phrase}.,independently wealthy,37,
characteristics,I love {plural_noun_phrase}.,underemployed,37,
characteristics,I love {plural_noun_phrase}.,childless,37,
characteristics,I love {plural_noun_phrase}.,unmarried,38,
gender_and_sex,I love {plural_noun_phrase}.,cis,38,
age,I love {plural_noun_phrase}.,forty-five-year-old,38,
characteristics,I love {plural_noun_phrase}.,widowed,39,
gender_and_sex,I love {plural_noun_phrase}.,manly,39,
age,I love {plural_noun_phrase}.,ninety-something,40,
characteristics,I love {plural_noun_phrase}.,separated,40,
characteristics,I love {plural_noun_phrase}.,adopted,40,
characteristics,I love {plural_noun_phrase}.,homeless,40,
characteristics,I love {plural_noun_phrase}.,homemaker,40,
characteristics,I love {plural_noun_phrase}.,nonnative,41,
age,I love {plural_noun_phrase}.,forty-something,41,
age,I love {plural_noun_phrase}.,sixty-something,41,
age,I love {plural_noun_phrase}.,eighty-something,41,
age,I love {plural_noun_phrase}.,teenage,41,
age,I love {plural_noun_phrase}.,thirty-something,41,
age,I love {plural_noun_phrase}.,30-year-old,41,
age,I love {plural_noun_phrase}.,20-year-old,41,
age,I love {plural_noun_phrase}.,ninety-year-old,41,
characteristics,I love {plural_noun_phrase}.,houseless,42,
characteristics,I love {plural_noun_phrase}.,unattached,42,
characteristics,I love {plural_noun_phrase}.,drug-abusing,42,
age,I love {plural_noun_phrase}.,ninety-five-year-old,42,
age,I love {plural_noun_phrase}.,sixty-five-year-old,42,
characteristics,I love {plural_noun_phrase}.,right-handed,42,
age,I love {plural_noun_phrase}.,90-year-old,42,
age,I love {plural_noun_phrase}.,octogenarian,42,
age,I love {plural_noun_phrase}.,eighty-year-old,42,
age,I love {plural_noun_phrase}.,young,42,
age,I love {plural_noun_phrase}.,young-at-heart,42,
age,I love {plural_noun_phrase}.,adolescent,43,
characteristics,I love {plural_noun_phrase}.,alcoholic,43,
characteristics,I love {plural_noun_phrase}.,druggie,43,
characteristics,I love {plural_noun_phrase}.,laid-off,43,
age,I love {plural_noun_phrase}.,sixty-year-old,43,
characteristics,I love {plural_noun_phrase}.,available,44,
characteristics,I love {plural_noun_phrase}.,addict,44,
characteristics,I love {plural_noun_phrase}.,unemployed,44,
characteristics,I love {plural_noun_phrase}.,single,45,
characteristics,I love {plural_noun_phrase}.,left-handed,46,
characteristics,I love {plural_noun_phrase}.,childfree,47,
characteristics,I love {plural_noun_phrase}.,casual worker,48,
characteristics,I love {plural_noun_phrase}.,unhoused,48,
characteristics,I love {plural_noun_phrase}.,drug-addicted,49,
characteristics,I love {plural_noun_phrase}.,drug-addict,49,
age,I love {plural_noun_phrase}.,younger,54,
age,I love {plural_noun_phrase}.,nonagenarian,57,
body_type,I love {plural_noun_phrase}.,blond,60,
body_type,I love {plural_noun_phrase}.,hazel-eyed,61,
body_type,I love {plural_noun_phrase}.,heavyset,61,
body_type,I love {plural_noun_phrase}.,vertically challenged,62,
body_type,I love {plural_noun_phrase}.,kinky-haired,64,
body_type,I love {plural_noun_phrase}.,physically fit,64,
body_type,I love {plural_noun_phrase}.,scrubby,64,
body_type,I love {plural_noun_phrase}.,sexy,64,
body_type,I love {plural_noun_phrase}.,homely,64,
body_type,I love {plural_noun_phrase}.,slender,64,
body_type,I love {plural_noun_phrase}.,blue-eyed,64,
body_type,I love {plural_noun_phrase}.,large,64,
body_type,I love {plural_noun_phrase}.,full-figured,64,
body_type,I love {plural_noun_phrase}.,gray-haired,64,
body_type,I love {plural_noun_phrase}.,petite,64,
body_type,I love {plural_noun_phrase}.,short,64,
body_type,I love {plural_noun_phrase}.,bony,64,
body_type,I love {plural_noun_phrase}.,very short,64,
body_type,I love {plural_noun_phrase}.,shorter,64,
body_type,I love {plural_noun_phrase}.,skinny,65,
body_type,I love {plural_noun_phrase}.,glasses-wearing,65,
body_type,I love {plural_noun_phrase}.,gigantic,66,
body_type,I love {plural_noun_phrase}.,graying,66,
body_type,I love {plural_noun_phrase}.,small,66,
body_type,I love {plural_noun_phrase}.,scrawny,66,
body_type,I love {plural_noun_phrase}.,heavy-set,66,
body_type,I love {plural_noun_phrase}.,rotund,66,
body_type,I love {plural_noun_phrase}.,shaggy,66,
body_type,I love {plural_noun_phrase}.,adorable,66,
body_type,I love {plural_noun_phrase}.,curly-haired,66,
body_type,I love {plural_noun_phrase}.,slightly overweight,66,
body_type,I love {plural_noun_phrase}.,clean-shaven,66,
body_type,I love {plural_noun_phrase}.,smelly,66,
body_type,I love {plural_noun_phrase}.,underweight,66,
body_type,I love {plural_noun_phrase}.,lanky,67,
body_type,I love {plural_noun_phrase}.,grungy,67,
body_type,I love {plural_noun_phrase}.,slim,69,
body_type,I love {plural_noun_phrase}.,strong,69,
body_type,I love {plural_noun_phrase}.,potbellied,69,
body_type,I love {plural_noun_phrase}.,bearded,69,
body_type,I love {plural_noun_phrase}.,white-haired,69,
body_type,I love {plural_noun_phrase}.,medium-height,69,
body_type,I love {plural_noun_phrase}.,green-eyed,69,
body_type,I love {plural_noun_phrase}.,heftier,69,
body_type,I love {plural_noun_phrase}.,chunky,69,
body_type,I love {plural_noun_phrase}.,well-built,70,
body_type,I love {plural_noun_phrase}.,hefty,70,
body_type,I love {plural_noun_phrase}.,heavy,70,
body_type,I love {plural_noun_phrase}.,miniature,70,
body_type,I love {plural_noun_phrase}.,fit,70,
body_type,I love {plural_noun_phrase}.,chubby,70,
body_type,I love {plural_noun_phrase}.,blonde,70,
body_type,I love {plural_noun_phrase}.,stinky,70,
body_type,I love {plural_noun_phrase}.,stocky,70,
body_type,I love {plural_noun_phrase}.,tall,71,
body_type,I love {plural_noun_phrase}.,well-groomed,72,
body_type,I love {plural_noun_phrase}.,tiny,72,
body_type,I love {plural_noun_phrase}.,svelte,73,
body_type,I love {plural_noun_phrase}.,dark-haired,73,
body_type,I love {plural_noun_phrase}.,hairy,74,
body_type,I love {plural_noun_phrase}.,brawny,74,
body_type,I love {plural_noun_phrase}.,giant,74,
body_type,I love {plural_noun_phrase}.,brown-skinned,74,
body_type,I love {plural_noun_phrase}.,curvy,74,
body_type,I love {plural_noun_phrase}.,plus-sized,74,
body_type,I love {plural_noun_phrase}.,four-eyed,74,
body_type,I love {plural_noun_phrase}.,hunky,75,
body_type,I love {plural_noun_phrase}.,plump,76,
body_type,I love {plural_noun_phrase}.,swole,77,
body_type,I love {plural_noun_phrase}.,burly,77,
body_type,I love {plural_noun_phrase}.,brown-haired,77,
body_type,I love {plural_noun_phrase}.,beefy,77,
body_type,I love {plural_noun_phrase}.,spiky-haired,78,
body_type,I love {plural_noun_phrase}.,olive-skinned,78,
body_type,I love {plural_noun_phrase}.,smaller,84,
body_type,I love {plural_noun_phrase}.,short-haired,86,
body_type,I love {plural_noun_phrase}.,out-of-shape,86,
body_type,I love {plural_noun_phrase}.,larger,86,
body_type,I love {plural_noun_phrase}.,thin,87,
body_type,I love {plural_noun_phrase}.,beautiful,87,
body_type,I love {plural_noun_phrase}.,mustachioed,87,
body_type,I love {plural_noun_phrase}.,good-looking,87,
body_type,I love {plural_noun_phrase}.,massive,87,
body_type,I love {plural_noun_phrase}.,very tall,87,
body_type,I love {plural_noun_phrase}.,overweight,87,
body_type,I love {plural_noun_phrase}.,average-height,88,
body_type,I love {plural_noun_phrase}.,bigger,88,
body_type,I love {plural_noun_phrase}.,light-haired,88,
body_type,I love {plural_noun_phrase}.,barrel-chested,89,
body_type,I love {plural_noun_phrase}.,unattractive,89,
body_type,I love {plural_noun_phrase}.,ugly,89,
body_type,I love {plural_noun_phrase}.,dark-skinned,89,
body_type,I love {plural_noun_phrase}.,muscular,89,
body_type,I love {plural_noun_phrase}.,ginger,89,
body_type,I love {plural_noun_phrase}.,bulky,89,
body_type,I love {plural_noun_phrase}.,balding,89,
body_type,I love {plural_noun_phrase}.,mildly overweight,89,
body_type,I love {plural_noun_phrase}.,medium-stature,89,
body_type,I love {plural_noun_phrase}.,long-haired,89,
body_type,I love {plural_noun_phrase}.,black-haired,89,
body_type,I love {plural_noun_phrase}.,huge,89,
body_type,I love {plural_noun_phrase}.,big,89,
body_type,I love {plural_noun_phrase}.,big-boned,89,
body_type,I love {plural_noun_phrase}.,bald,90,
body_type,I love {plural_noun_phrase}.,light-skinned,90,
body_type,I love {plural_noun_phrase}.,ponytailed,90,
body_type,I love {plural_noun_phrase}.,goateed,91,
body_type,I love {plural_noun_phrase}.,fat,91,
body_type,I love {plural_noun_phrase}.,gorgeous,91,
body_type,I love {plural_noun_phrase}.,large-stature,91,
body_type,I love {plural_noun_phrase}.,handsome,91,
body_type,I love {plural_noun_phrase}.,dreadlocked,94,
body_type,I love {plural_noun_phrase}.,frizzy-haired,94,
body_type,I love {plural_noun_phrase}.,pretty,94,
body_type,I love {plural_noun_phrase}.,coily-haired,94,
body_type,I love {plural_noun_phrase}.,cute,94,
body_type,I love {plural_noun_phrase}.,littler,94,
body_type,I love {plural_noun_phrase}.,hideous,95,
body_type,I love {plural_noun_phrase}.,ripped,95,
body_type,I love {plural_noun_phrase}.,morbidly obese,95,
body_type,I love {plural_noun_phrase}.,obese,95,
body_type,I love {plural_noun_phrase}.,acne-ridden,95,
body_type,I love {plural_noun_phrase}.,in-shape,95,
body_type,I love {plural_noun_phrase}.,amber-eyed,97,
body_type,I love {plural_noun_phrase}.,bald-headed,97,
body_type,I love {plural_noun_phrase}.,acne-covered,97,
body_type,I love {plural_noun_phrase}.,gangly,98,
body_type,I love {plural_noun_phrase}.,straight-haired,98,
body_type,I love {plural_noun_phrase}.,unshaved,98,
body_type,I love {plural_noun_phrase}.,redheaded,98,
body_type,I love {plural_noun_phrase}.,dirty-blonde,100,
body_type,I love {plural_noun_phrase}.,brown-eyed,101,
body_type,I love {plural_noun_phrase}.,taller,101,
body_type,I love {plural_noun_phrase}.,small-stature,102,
body_type,I love {plural_noun_phrase}.,scruffy,103,
body_type,I love {plural_noun_phrase}.,brunette,105,
body_type,I love {plural_noun_phrase}.,toned,105,
body_type,I love {plural_noun_phrase}.,plain-looking,107,
body_type,I love {plural_noun_phrase}.,visually impaired,108,
body_type,I love {plural_noun_phrase}.,redhead,109,
body_type,I love {plural_noun_phrase}.,gray-eyed,113,
body_type,I love {plural_noun_phrase}.,grey-eyed,114,
body_type,I love {plural_noun_phrase}.,attractive,118,
body_type,I love {plural_noun_phrase}.,hot,121,
