axis,template,descriptor,difference_count,Unnamed: 4
characteristics,I'm {noun_phrase}.,foreign,11,
characteristics,I'm {noun_phrase}.,homeless,11,
political_ideologies,I'm {noun_phrase}.,radical,12,
characteristics,I'm {noun_phrase}.,left-handed,12,
political_ideologies,I'm {noun_phrase}.,independent,12,
political_ideologies,I'm {noun_phrase}.,conservative,12,
political_ideologies,I'm {noun_phrase}.,pro-life,12,
characteristics,I'm {noun_phrase}.,athletic,12,
political_ideologies,I'm {noun_phrase}.,leftist,12,
characteristics,I'm {noun_phrase}.,unemployed,13,
body_type,I'm {noun_phrase}.,small,13,
characteristics,I'm {noun_phrase}.,divorced,13,
characteristics,I'm {noun_phrase}.,pregnant,13,
body_type,I'm {noun_phrase}.,brunette,13,
political_ideologies,I'm {noun_phrase}.,progressive,13,
characteristics,I'm {noun_phrase}.,immigrant,13,
characteristics,I'm {noun_phrase}.,native,14,
political_ideologies,I'm {noun_phrase}.,democratic-socialist,14,
political_ideologies,I'm {noun_phrase}.,socially liberal,14,
political_ideologies,I'm {noun_phrase}.,liberal,14,
political_ideologies,I'm {noun_phrase}.,nationalist,15,
body_type,I'm {noun_phrase}.,blue-eyed,15,
political_ideologies,I'm {noun_phrase}.,anti-vaxxer,15,
body_type,I'm {noun_phrase}.,brown-eyed,15,
body_type,I'm {noun_phrase}.,hazel-eyed,16,
political_ideologies,I'm {noun_phrase}.,Republican,16,
body_type,I'm {noun_phrase}.,green-eyed,16,
body_type,I'm {noun_phrase}.,grey-eyed,17,
body_type,I'm {noun_phrase}.,bearded,17,
body_type,I'm {noun_phrase}.,blonde,17,
body_type,I'm {noun_phrase}.,brown-haired,17,
body_type,I'm {noun_phrase}.,tall,17,
body_type,I'm {noun_phrase}.,average-height,17,
characteristics,I'm {noun_phrase}.,separated,17,
political_ideologies,I'm {noun_phrase}.,socialist,17,
characteristics,I'm {noun_phrase}.,refugee,18,
body_type,I'm {noun_phrase}.,brown-skinned,18,
body_type,I'm {noun_phrase}.,thin,18,
body_type,I'm {noun_phrase}.,amber-eyed,19,
political_ideologies,I'm {noun_phrase}.,Democrat,19,
body_type,I'm {noun_phrase}.,light-skinned,19,
body_type,I'm {noun_phrase}.,bald,19,
characteristics,I'm {noun_phrase}.,ambidextrous,19,
characteristics,I'm {noun_phrase}.,addict,19,
characteristics,I'm {noun_phrase}.,unathletic,19,
body_type,I'm {noun_phrase}.,olive-skinned,19,
body_type,I'm {noun_phrase}.,blond,20,
body_type,I'm {noun_phrase}.,in-shape,20,
body_type,I'm {noun_phrase}.,overweight,20,
body_type,I'm {noun_phrase}.,ugly,20,
political_ideologies,I'm {noun_phrase}.,libertarian,20,
characteristics,I'm {noun_phrase}.,employed,22,
body_type,I'm {noun_phrase}.,dark-skinned,22,
