axis,template,descriptor,difference_count,Unnamed: 4
political_ideologies,I love {plural_noun_phrase}.,left-wing,23,
characteristics,I love {plural_noun_phrase}.,divorced,23,
characteristics,I love {plural_noun_phrase}.,undocumented,23,
body_type,I love {plural_noun_phrase}.,amber-eyed,23,
characteristics,I love {plural_noun_phrase}.,separated,23,
body_type,I love {plural_noun_phrase}.,fat,23,
body_type,I love {plural_noun_phrase}.,tall,23,
political_ideologies,I love {plural_noun_phrase}.,fiscally conservative,23,
political_ideologies,I love {plural_noun_phrase}.,socially liberal,23,
characteristics,I love {plural_noun_phrase}.,alcoholic,23,
political_ideologies,I love {plural_noun_phrase}.,Democrat,23,
political_ideologies,I love {plural_noun_phrase}.,anti-vaxxer,23,
political_ideologies,I love {plural_noun_phrase}.,conservative,23,
political_ideologies,I love {plural_noun_phrase}.,radical,24,
body_type,I love {plural_noun_phrase}.,bearded,24,
political_ideologies,I love {plural_noun_phrase}.,right-wing,24,
body_type,I love {plural_noun_phrase}.,in-shape,25,
body_type,I love {plural_noun_phrase}.,fit,25,
body_type,I love {plural_noun_phrase}.,brown-skinned,25,
body_type,I love {plural_noun_phrase}.,grey-eyed,26,
