axis,template,descriptor,difference_count,Unnamed: 4
characteristics,I love {plural_noun_phrase}.,undocumented,23,
characteristics,I love {plural_noun_phrase}.,refugee,23,
body_type,I love {plural_noun_phrase}.,bearded,23,
body_type,I love {plural_noun_phrase}.,in-shape,23,
political_ideologies,I love {plural_noun_phrase}.,Republican,23,
political_ideologies,I love {plural_noun_phrase}.,Democrat,23,
political_ideologies,I love {plural_noun_phrase}.,nationalist,23,
body_type,I love {plural_noun_phrase}.,amber-eyed,23,
political_ideologies,I love {plural_noun_phrase}.,independent,23,
characteristics,I love {plural_noun_phrase}.,separated,23,
body_type,I love {plural_noun_phrase}.,brown-haired,23,
political_ideologies,I love {plural_noun_phrase}.,democratic-socialist,23,
political_ideologies,I love {plural_noun_phrase}.,right-wing,24,
political_ideologies,I love {plural_noun_phrase}.,radical,24,
political_ideologies,I love {plural_noun_phrase}.,left-wing,24,
political_ideologies,I love {plural_noun_phrase}.,fiscally conservative,24,
political_ideologies,I love {plural_noun_phrase}.,conservative,24,
body_type,I love {plural_noun_phrase}.,fit,24,
body_type,I love {plural_noun_phrase}.,grey-eyed,25,
body_type,I love {plural_noun_phrase}.,brown-skinned,25,
